D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-106.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 03:51:41 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,375,66.67,0,0,50,0,40,0,0,0,2820.24,50,460.01,3600.4,1040.03,3033.62,8518.94,533.34,0,83.33,66.67,950.03,1733.43
3.08,100,8627.18,9702.76,37.5,83.33,75,187.5,260,0,0,0,420.01,10,320,2083.47,320,2433.52,7651.83,466.67,16.67,166.67,16.67,1116.71,1283.39
4.615,100,7801.78,10903.48,87.5,66.67,212.5,112.5,420.01,12.5,0,0,480.01,0,180,2383.51,360,4100.53,10586.84,400.01,33.33,150,116.67,1600.08,2266.84
6.151,33.33,10002.93,13772.22,112.5,0,75,187.5,520.01,0,0,0,420.01,50,220,2066.8,800.02,3100.3,6801.45,366.67,33.33,133.33,0,1133.38,2316.85
7.686,50,10978.53,13972.39,112.5,0,87.5,187.5,220,12.5,0,0,340,0,260,1950.12,640.01,2916.93,8735.72,500.01,33.33,216.67,0,1516.74,1450.07
9.221,50,10128,10636.65,62.5,83.33,137.5,412.51,180,0,0,0,260,0,200,1933.45,620.01,2916.93,8568.96,483.34,16.67,150,0,1383.4,1383.4
10.756,83.33,9127.44,11637.3,87.5,50,100,250,280,25,0,33.33,820.02,40,280,2316.83,380,3717.1,9803.01,566.68,66.67,166.67,0,1250.05,2050.14
12.291,16.67,10478.22,13538.7,137.5,100,100,325,300,0,0,0,640.01,30,280,2133.47,460.01,3300.34,9819.68,383.34,16.67,233.34,16.67,1550.08,1566.75
13.826,50,7876.82,10469.88,87.5,0,175,162.5,100,12.5,0,0,380,0,260,2816.91,400,3166.98,8902.48,433.34,33.33,133.33,33.33,1366.73,1666.76
15.361,50,9177.47,12237.72,75,83.33,50,212.5,300,0,0,0,360,30,60,1666.75,120,3533.72,8018.68,716.68,33.33,116.67,50,1266.72,1433.4
16.896,16.67,8076.91,9069.08,62.5,33.33,87.5,162.5,160,12.5,0,0,420.01,60,280,1850.11,680.01,3667.09,9969.78,633.35,66.67,216.67,50,1350.06,1616.75
18.431,50,10203.05,13672.14,75,16.67,62.5,250,420.01,0,0,0,320,20,260,2433.52,460.01,3467.04,9652.91,650.01,0,266.67,0,1316.72,2116.82
