D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-60.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 00:06:21 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,375,0,0,16.67,112.5,0,0,0,0,0,2960.27,200,860.02,1883.44,600.01,1300.05,4767.38,166.67,50,183.33,33.33,1000.03,1000.03
3.081,50,5300.82,7801.78,12.5,16.67,100,2725.22,440.01,0,0,0,160,20,220,1016.7,620.01,2366.84,6851.47,466.67,33.33,216.67,0,1083.37,1316.72
4.616,50,6651.3,8702.22,50,66.67,150,262.5,200,0,0,16.67,180,20,220,1033.37,260,1850.11,5367.57,316.67,66.67,150,16.67,866.69,716.68
6.151,16.67,4600.62,7601.69,87.5,50,162.5,362.5,360,12.5,0,0,520.01,0,160,1400.06,260,2166.81,5550.96,250,33.33,150,0,750.02,950.03
7.686,66.67,6026.06,6701.32,50,50,137.5,37.5,180,0,0,0,240,20,140,1383.39,100,2516.86,6459.64,383.34,0,133.33,33.33,733.35,800.02
9.221,33.33,6926.41,7835.13,62.5,50,75,87.5,80,0,0,0,220,0,120,1466.73,240,1983.46,6267.9,500.01,0,133.33,16.67,883.36,900.03
10.756,50,5700.95,9502.65,100,50,100,125,200,0,0,0,220,10,120,716.68,420.01,2100.14,5217.52,300,66.67,216.67,0,450.01,1100.04
12.291,66.67,7301.56,7868.48,50,0,112.5,12.5,120,37.5,0,0,280,10,140,1466.73,320,1800.1,5951.11,416.67,50,33.33,16.67,666.68,1333.39
13.826,50,6251.14,6534.58,37.5,66.67,200,112.5,300,0,0,0,260,0,240,1233.38,280,2016.79,5834.4,350,16.67,100,50,816.69,1116.71
15.361,50,6176.12,8468.77,75,16.67,150,112.5,140,0,0,16.67,160,30,120,783.35,300,1583.41,5534.29,216.67,50,66.67,33.33,983.37,1066.7
16.896,50,6676.3,8702.22,62.5,0,175,100,220,12.5,0,16.67,200,0,80,1433.4,540.01,2533.53,6901.49,400.01,50,183.33,16.67,766.69,916.69
18.431,33.33,6876.38,8168.62,62.5,16.67,37.5,75,80,25,0,16.67,240,20,300,1450.06,320,1916.78,5100.81,350,0,216.67,0,616.68,716.68
19.966,50,6951.42,8668.87,100,16.67,125,125,220,0,0,16.67,260,20,80,1366.72,320,1916.78,5534.29,333.34,33.33,166.67,16.67,883.36,1116.71
21.501,66.67,6376.19,8635.52,12.5,0,62.5,125,140,12.5,0,16.67,160,0,160,1133.37,200,2166.81,6584.69,366.67,33.33,166.67,0,600.01,800.02
23.037,83.33,6626.29,8702.22,62.5,66.67,25,100,200,25,0,16.67,180,0,80,950.03,120,1816.77,6017.8,116.67,16.67,133.33,0,750.02,966.7
