D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-74.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:14:56 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,225,0,0,33.33,100,0,40,0,0,0,2800.24,890.02,920.03,3216.99,520.01,3433.7,8702.37,500.01,33.33,16.67,33.33,783.35,1350.06
3.08,33.33,7126.49,12471.22,137.5,50,62.5,187.5,100,25,0,0,440.01,20,280,1616.75,140,2750.24,7018.21,466.67,66.67,200,16.67,933.36,1550.08
4.615,0,8327.03,10369.82,37.5,50,75,0,140,25,0,16.67,500.01,50,280,1666.75,340,2533.53,8285.48,666.68,83.33,66.67,66.67,950.03,1283.39
6.151,50,8502.12,9435.94,62.5,33.33,62.5,300,380,0,0,0,240,10,120,1416.73,140,2750.24,6584.69,300,66.67,50,50,1150.04,1650.09
7.686,50,10052.96,12904.88,100,66.67,100,300,280,12.5,0,0,320,0,360,1416.73,560.01,2616.88,6284.57,266.67,0,283.34,83.33,966.7,1483.41
9.221,33.33,8527.13,10836.78,75,116.67,175,75,60,0,0,0,280,0,160,1033.37,200,3000.28,7451.74,333.34,116.67,183.33,66.67,1150.04,1366.73
10.756,66.67,9002.37,10670,75,16.67,125,62.5,320,0,25,0,360,40,240,2100.14,300,2600.21,6951.51,450.01,33.33,133.33,66.67,1283.39,1366.73
12.291,83.33,8652.19,11303.74,37.5,33.33,50,75,220,0,0,0,240,10,300,2166.81,500.01,3533.72,8385.53,466.67,16.67,283.34,16.67,1066.7,1516.74
13.826,66.67,8226.98,10303.11,112.5,33.33,100,137.5,100,12.5,0,16.67,180,30,320,1283.38,240,2866.92,7435.06,500.01,16.67,166.67,33.33,1383.4,1266.72
15.361,116.67,7101.48,9602.7,100,0,37.5,125,160,0,0,16.67,240,0,240,1566.74,260,3016.95,8535.61,400.01,133.33,133.33,16.67,966.7,1200.05
16.896,66.67,7026.45,10269.76,150,16.67,175,87.5,280,25,0,0,280,10,160,1833.44,180,3100.3,6968.18,350,66.67,150,33.33,1000.03,1233.38
18.431,50,7751.76,10636.65,50,83.33,112.5,125,380,0,0,0,360,20,260,1350.06,240,3200.32,7551.78,333.34,83.33,133.33,0,1383.4,1083.37
19.966,33.33,6876.38,9235.83,75,50,162.5,62.5,240,0,0,0,180,0,200,1683.42,260,2483.53,6618.04,466.67,33.33,150,16.67,1133.38,1600.09
21.501,0,6401.2,11036.9,62.5,66.67,50,87.5,300,0,0,0,300,10,280,1300.05,280,2800.25,8302.16,600.01,16.67,200,16.67,983.37,1116.71
23.036,100,7376.59,9769.46,37.5,0,137.5,175,220,0,25,0,240,20,180,1566.74,360,2950.27,9202.65,666.68,50,66.67,0,966.7,900.03
