D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-44.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 22:48:00 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,125,66.67,0,16.67,87.5,0,100,0,0,16.67,1840.1,80,1180.04,2683.56,1840.1,2700.23,8468.91,416.67,16.67,150,16.67,1066.7,1550.08
3.08,66.67,7051.46,10736.71,112.5,50,75,237.5,220,0,0,0,180,20,300,1583.41,260,2566.87,7935.3,500.01,16.67,166.67,0,1350.06,1633.42
4.615,50,8902.32,12171.01,125,83.33,150,162.5,160,0,0,16.67,460.01,20,140,1483.4,520.01,2900.26,8885.8,483.34,33.33,216.67,0,1533.41,1166.71
6.15,0,8627.18,9602.7,87.5,16.67,62.5,87.5,220,0,0,0,220,30,400,1966.79,620.01,2583.54,8102.05,433.34,50,150,16.67,1016.7,1300.06
7.685,100,8352.04,8535.47,62.5,100,87.5,550.01,80,12.5,0,0,340,20,200,2250.16,1140.04,2633.55,7535.11,616.68,0,116.67,16.67,1383.4,1200.05
9.22,83.33,9777.8,11036.9,75,133.33,62.5,87.5,420.01,0,0,0,320,0,200,2000.12,380,3600.41,10553.48,450.01,100,166.67,0,1366.73,1550.08
10.756,50,7501.65,10536.59,100,83.33,162.5,150,340,0,12.5,0,380,0,140,1400.06,320,2616.88,7918.63,333.34,16.67,116.67,0,733.35,1450.07
12.291,33.33,9152.45,12171.01,125,33.33,100,175,260,25,0,0,180,0,80,1733.43,360,3050.29,8085.38,366.67,16.67,233.34,0,750.02,1283.39
13.826,0,7726.75,10203.05,125,33.33,37.5,187.5,380,0,0,0,300,10,220,1550.07,560.01,2133.48,7268.32,350,100,166.67,0,1050.04,1050.04
15.361,16.67,6476.23,10136.34,150,33.33,100,150,340,0,0,0,360,40,300,1683.42,340,2183.48,6459.64,416.67,66.67,200,16.67,933.36,900.03
16.896,33.33,6826.37,8502.12,37.5,16.67,50,137.5,300,12.5,0,16.67,580.01,0,260,2300.16,500.01,2683.56,6834.79,400.01,0,183.33,0,1033.37,1266.72
18.431,66.67,6426.21,9202.48,25,0,100,125,340,25,0,0,300,50,220,1950.12,440.01,2616.88,6551.34,200,16.67,116.67,16.67,750.02,1233.38
19.966,16.67,7201.52,8868.97,100,33.33,112.5,262.5,260,0,0,0,260,60,60,1166.71,220,1700.09,4900.75,333.34,0,116.67,0,700.02,1033.37
21.501,66.67,7551.67,10536.59,87.5,50,162.5,250,520.01,0,0,0,1120.04,0,280,1800.1,440.01,2416.85,6284.57,266.67,150,83.33,83.33,1116.71,1250.05
23.036,33.33,7351.58,8101.92,87.5,0,112.5,137.5,100,0,0,0,380,50,160,2233.49,420.01,2800.25,6684.73,333.34,16.67,133.33,16.67,1050.04,1283.39
24.571,50,5675.94,8335.37,87.5,50,212.5,112.5,160,12.5,25,16.67,420.01,20,160,1400.06,240,2000.13,5701.02,383.34,0,183.33,0,733.35,583.34
26.106,16.67,7776.77,9135.78,62.5,0,175,287.5,320,0,0,0,420.01,10,240,1233.38,300,1883.44,5450.93,350,16.67,83.33,33.33,1266.72,1016.7
27.641,50,7376.59,8402.07,125,50,100,387.5,180,0,0,0,200,20,140,1400.06,160,1700.09,7535.11,350,50,183.33,0,1216.72,1116.71
29.176,0,5775.98,8268.67,50,50,112.5,362.5,180,0,0,0,200,10,180,1366.72,260,1666.75,5467.6,283.34,16.67,183.33,16.67,1083.37,833.36
30.712,16.67,8327.03,9002.37,62.5,33.33,87.5,487.51,300,0,0,0,300,10,160,1533.41,300,2833.58,8635.67,283.34,33.33,100,16.67,1233.38,1433.4
32.247,33.33,7351.58,9969.58,12.5,0,62.5,237.5,340,0,0,0,360,10,280,1650.08,460.01,2600.21,7318.34,450.01,83.33,116.67,33.33,1233.38,1466.74
33.782,66.67,8852.29,10169.7,37.5,33.33,100,237.5,160,0,12.5,0,520.01,10,280,1316.72,300,1966.79,5534.29,483.34,33.33,233.34,0,1483.41,1150.04
35.317,33.33,7951.85,9369.24,50,66.67,75,275,300,0,0,0,440.01,40,60,2550.2,180,2966.94,9119.27,516.68,0,100,16.67,1650.09,1433.4
36.852,83.33,9477.63,11804.08,50,66.67,162.5,1325.05,440.01,12.5,37.5,0,1000.03,70,180,1366.72,360,2900.26,7468.41,250,0,83.33,33.33,1233.38,900.03
38.387,66.67,12604.65,10036.29,62.5,83.33,412.51,9064.93,1700.09,0,0,0,6121.14,200,600.01,1333.39,3480.38,2300.17,5450.93,450.01,16.67,233.34,0,1283.39,600.01
39.922,116.67,9277.52,10069.64,87.5,83.33,437.51,10253.1,1820.1,0,37.5,0,5981.09,220,600.01,900.03,4840.73,1816.77,5617.65,316.67,16.67,233.34,33.33,1066.7,833.36
41.457,66.67,8026.89,10336.47,100,100,250,4600.63,1320.05,0,37.5,33.33,4080.51,150,540.01,766.68,2240.16,1683.42,4250.56,183.33,66.67,483.34,0,766.69,783.35
42.992,83.33,10603.29,11170.32,75,50,725.02,12804.84,3520.37,0,50,0,9222.59,490.01,1200.04,1416.73,4760.7,2083.47,4984.11,400.01,33.33,300,16.67,900.03,816.69
44.527,16.67,11578.93,9335.89,50,16.67,512.51,16533.07,2760.23,0,50,16.67,10883.6,590.01,940.03,1216.71,5360.89,1850.11,4200.55,283.34,16.67,300,16.67,933.36,583.34
46.062,66.67,8827.28,10169.7,75,50,700.01,18059.63,2560.19,12.5,25,0,8642.27,440.01,960.03,1016.7,3340.35,1400.06,4133.87,266.67,33.33,316.67,0,1150.04,616.68
47.597,216.67,11528.89,12437.87,25,33.33,850.02,22890.46,4140.51,0,125,50,7321.63,590.01,900.02,1550.07,3340.35,2000.13,4533.98,250,66.67,266.67,33.33,1200.05,833.36
49.133,150,10153.02,11537.23,100,16.67,750.02,19648.89,3320.33,25,75,66.67,8402.15,510.01,960.03,1716.76,2980.27,1633.42,4217.22,283.34,66.67,300,16.67,1200.05,1116.71
50.668,116.67,9327.55,9802.82,62.5,50,375,6501.25,920.03,0,0,16.67,3700.42,190,480.01,1750.09,3100.3,2300.17,6151.18,233.34,50,133.33,0,1366.73,1650.09
52.202,50,10303.11,11303.74,50,116.67,212.5,5500.89,1580.07,12.5,12.5,33.33,4080.51,340,700.02,1066.7,2780.24,2016.79,6634.71,450.01,16.67,166.67,33.33,1233.38,1283.39
53.738,116.67,9352.56,10870.13,50,0,362.5,4950.72,860.02,0,12.5,0,3400.35,90,660.01,1433.4,2240.16,2766.91,6818.12,350,33.33,250,0,1616.75,1616.75
55.273,33.33,8727.23,10603.3,12.5,83.33,337.5,4663.14,1440.06,25,0,0,3100.29,170,520.01,1583.41,2740.23,2400.18,7851.93,633.35,116.67,266.67,33.33,1483.41,1416.73
56.808,50,8302.02,10069.64,112.5,50,262.5,5538.41,1040.03,0,0,0,3640.4,220,260,1750.09,1600.08,2416.85,6217.88,400.01,83.33,250,16.67,1733.43,1250.05
58.343,0,11203.68,14239.28,50,66.67,337.5,4375.57,1220.04,0,25,0,3480.37,160,540.01,2033.46,2420.18,2716.9,7785.23,450.01,0,150,66.67,1350.06,1400.07
59.878,83.33,10828.43,14406.08,175,33.33,337.5,5063.26,900.02,12.5,62.5,0,3760.43,130,440.01,1966.79,2400.18,2833.58,7068.23,550.01,133.33,216.67,0,1516.74,1566.75
61.413,50,10203.05,13605.42,112.5,33.33,337.5,4438.08,1060.03,0,25,0,2860.25,260,1060.03,1666.75,2740.23,2900.26,6117.84,466.67,16.67,116.67,50,1400.06,1183.38
62.948,83.33,8802.27,12070.94,75,0,262.5,4450.59,1240.05,0,25,0,3320.34,140,620.01,1883.44,2360.17,2766.91,7401.71,266.67,83.33,150,16.67,1133.38,1300.06
64.483,33.33,7526.66,10770.07,62.5,66.67,275,4238.03,720.02,25,0,0,3180.31,210,340,1833.44,1780.1,2983.61,6651.38,250,0,233.34,0,950.03,850.02
66.018,100,8777.26,9502.65,62.5,0,325,6001.06,880.02,0,50,33.33,3300.33,190,540.01,916.69,1280.05,1400.06,4917.42,300,16.67,333.34,33.33,883.36,983.37
67.553,16.67,10828.43,11103.61,62.5,33.33,337.5,5513.4,1760.09,0,37.5,16.67,5240.84,250,480.01,883.36,2100.14,1483.4,5384.24,216.67,33.33,333.34,0,950.03,1066.7
69.089,83.33,9452.62,10569.94,37.5,50,512.51,8527.15,1420.06,0,50,16.67,4480.61,270,560.01,1450.06,1760.1,1616.75,4433.95,216.67,50,366.67,16.67,1100.04,1100.04
70.624,50,8151.95,9235.83,25,50,237.5,4675.65,1200.04,0,12.5,0,2060.13,50,340,2000.12,780.02,2133.48,5784.38,466.67,83.33,266.67,50,1100.04,1400.07
72.159,33.33,7626.7,11170.32,75,16.67,137.5,400,100,0,0,0,340,0,240,1133.37,400,1716.76,5967.78,283.34,33.33,133.33,16.67,1233.38,1333.39
73.694,33.33,8827.28,8969.02,62.5,16.67,100,362.5,200,0,12.5,0,140,0,200,1216.71,340,1850.11,6951.51,300,66.67,133.33,16.67,1533.41,1266.72
75.229,16.67,5575.91,6634.62,50,50,162.5,387.5,160,0,0,0,400,10,220,1466.73,280,2000.13,5801.05,383.34,33.33,83.33,66.67,1666.76,1400.07
76.764,0,8277.01,10236.41,50,50,112.5,475.01,260,0,0,16.67,180,0,180,1283.38,260,1333.39,4834.06,450.01,50,150,0,1066.7,766.69
78.299,0,5800.99,10469.88,62.5,66.67,87.5,525.01,260,12.5,0,0,440.01,20,320,1966.79,380,3567.06,8935.83,433.34,16.67,116.67,0,1333.39,1016.7
79.834,0,9202.48,10269.76,12.5,16.67,337.5,5513.4,1240.05,0,37.5,33.33,4360.58,220,500.01,1583.41,1780.1,2733.57,6934.84,600.01,0,183.33,50,1333.39,1433.4
81.369,16.67,12554.62,13872.31,62.5,16.67,350,4563.11,1060.03,25,12.5,0,2460.18,150,280,1383.39,1440.06,2766.91,8185.43,350,100,183.33,33.33,1350.06,1116.71
82.904,66.67,10528.25,12171.01,87.5,0,362.5,3687.9,900.02,0,12.5,33.33,2480.19,200,460.01,1516.74,1240.05,2733.57,6534.67,500.01,33.33,116.67,33.33,1216.72,1416.73
84.439,33.33,10553.26,12104.29,137.5,83.33,300,4338.06,860.02,0,0,0,2480.19,130,620.01,2116.8,1740.09,2250.16,7451.74,533.34,50,150,0,1433.4,1566.75
85.974,116.67,9777.8,11770.73,62.5,116.67,200,3500.36,680.01,0,12.5,0,3080.29,150,340,1516.74,1020.03,3100.3,8068.7,383.34,33.33,200,0,1200.05,1550.08
87.509,50,8427.08,11437.17,62.5,33.33,187.5,2825.24,900.02,0,0,16.67,2180.14,20,260,2000.12,960.03,2683.56,7168.27,566.68,83.33,200,16.67,1466.74,1350.06
89.045,16.67,10203.05,10636.65,12.5,16.67,275,4225.53,1180.04,25,0,16.67,2180.14,200,260,1300.05,1180.04,2016.79,6818.12,383.34,33.33,300,16.67,1133.38,1200.05
90.58,50,9677.74,12271.08,50,66.67,275,3987.97,840.02,0,0,0,1940.11,140,320,1950.12,1620.08,2033.46,6901.49,350,33.33,233.34,16.67,1133.38,1166.71
92.115,33.33,9727.77,10936.84,62.5,33.33,187.5,3162.8,860.02,25,37.5,0,1900.11,170,480.01,1350.06,1280.05,2716.9,6251.22,333.34,0,200,100,1300.06,1150.04
93.65,33.33,10077.97,12037.58,25,16.67,237.5,3575.38,780.02,0,0,0,1480.07,120,240,1350.06,700.02,2400.18,5384.24,283.34,33.33,166.67,16.67,816.69,1066.7
95.185,16.67,6401.2,7234.87,62.5,0,337.5,3962.96,1480.07,37.5,37.5,33.33,1840.1,140,220,1633.42,800.02,2483.53,6484.65,233.34,33.33,266.67,50,1150.04,916.69
96.72,66.67,9002.37,10169.7,25,33.33,325,3550.37,740.02,25,37.5,0,1760.09,50,240,1500.07,780.02,2383.51,7134.93,316.67,16.67,400.01,0,1083.37,950.03
98.255,83.33,8702.22,8935.67,37.5,16.67,250,4125.5,600.01,0,25,16.67,1780.1,170,380,1766.76,1000.03,2400.18,7785.23,600.01,0,266.67,33.33,1133.38,1350.06
99.79,0,8327.03,9702.76,62.5,16.67,350,5775.99,880.02,0,12.5,50,2000.12,110,260,1800.1,980.03,2583.54,7268.32,566.68,33.33,200,0,1083.37,1150.04
101.325,16.67,8602.17,9969.58,100,66.67,412.51,4338.06,760.02,25,25,0,1880.11,150,320,1333.39,1240.05,2216.82,6284.57,450.01,50,133.33,16.67,983.37,1216.72
102.86,16.67,9677.74,11470.52,87.5,50,225,4275.54,1020.03,0,0,0,2000.12,100,360,1183.38,940.03,2816.91,6734.75,433.34,0,183.33,0,1000.03,1066.7
104.395,33.33,6276.15,8568.82,62.5,0,337.5,4475.59,580.01,0,37.5,33.33,1960.12,120,580.01,2083.47,1280.05,2416.85,6284.57,300,16.67,350,16.67,1083.37,1016.7
105.93,16.67,9452.62,9769.46,112.5,50,300,5350.85,720.02,0,0,0,2940.26,150,340,2133.47,920.03,2416.85,7101.58,433.34,66.67,283.34,0,1066.7,1083.37
107.465,16.67,10303.11,10970.19,137.5,50,437.51,5613.43,840.02,0,37.5,16.67,1980.12,190,360,1683.42,1040.03,2100.14,7601.81,366.67,16.67,250,0,983.37,983.37
109.001,33.33,9627.71,11203.68,0,50,212.5,6388.7,780.02,0,12.5,0,1980.12,200,360,1666.75,1260.05,2766.91,6084.49,416.67,33.33,166.67,0,1066.7,1283.39
110.536,16.67,9752.78,12638.02,87.5,33.33,262.5,4488.09,660.01,25,37.5,0,2300.16,190,380,1650.08,1160.04,2216.82,7151.6,366.67,50,250,0,1033.37,1016.7
112.071,16.67,7776.77,11904.15,25,50,200,5638.44,420.01,0,12.5,0,1460.06,140,280,1550.07,1120.04,2466.86,6651.38,350,83.33,50,33.33,1016.7,1350.06
113.606,16.67,9077.41,10236.41,100,83.33,275,4825.69,620.01,0,12.5,0,2020.12,190,560.01,1350.06,1160.04,1883.44,6484.65,483.34,33.33,216.67,0,1000.03,1500.08
115.141,33.33,10153.02,10870.13,62.5,33.33,175,4400.57,360,0,37.5,0,1360.06,110,420.01,1400.06,960.03,2383.51,6284.57,350,66.67,266.67,0,1033.37,1200.05
116.676,0,9202.48,10436.52,162.5,33.33,250,4400.57,820.02,25,25,0,1200.04,170,240,1133.37,860.02,2183.48,6684.73,416.67,33.33,83.33,0,933.36,1316.72
118.211,16.67,8802.27,11003.55,62.5,50,337.5,4950.72,740.02,25,12.5,16.67,1140.04,130,520.01,1766.76,1040.03,2750.24,6334.59,333.34,16.67,250,16.67,816.69,816.69
119.746,83.33,10478.22,10336.47,87.5,0,175,5438.37,600.01,0,50,0,1440.06,150,280,1433.4,900.03,2283.5,6117.84,366.67,0,266.67,0,950.03,1183.38
121.281,83.33,8402.07,11003.55,125,66.67,237.5,4375.57,460.01,0,12.5,33.33,1220.05,100,440.01,1683.42,860.02,2816.91,7251.64,516.68,16.67,133.33,100,1183.38,1266.72
122.816,33.33,9627.71,11203.68,100,133.33,250,5338.34,600.01,0,37.5,0,1140.04,140,460.01,1333.39,1400.06,2983.61,6684.73,516.68,16.67,333.34,16.67,1250.05,1166.71
124.351,50,7576.68,9902.88,37.5,33.33,225,4600.63,460.01,37.5,25,0,1220.05,140,560.01,1750.09,1000.03,2150.14,6134.51,316.67,0,200,50,966.7,1050.04
125.886,166.67,7376.59,10603.3,37.5,33.33,275,5525.9,560.01,0,12.5,0,1580.08,240,400,1050.03,1220.05,2150.14,5984.45,333.34,50,116.67,16.67,1200.05,966.7
127.421,66.67,9627.71,12037.58,87.5,16.67,112.5,4788.18,1080.03,0,0,0,1680.09,130,560.01,1516.74,1340.06,1933.45,4583.99,250,50,166.67,33.33,1300.06,1100.04
128.957,50,8777.26,11637.3,150,16.67,237.5,6238.65,580.01,0,0,16.67,2020.12,130,420.01,1716.76,1280.05,2633.55,5434.26,383.34,33.33,283.34,66.67,1333.39,783.35
130.492,50,8151.95,11003.55,62.5,33.33,100,5588.42,760.02,0,25,0,1700.09,150,540.01,1916.78,1240.05,2766.91,6084.49,333.34,16.67,233.34,0,1116.71,1116.71
132.027,116.67,8126.93,10536.59,87.5,16.67,200,4062.99,600.01,0,25,16.67,1380.06,140,580.01,1666.75,820.02,2083.47,6084.49,500.01,16.67,100,50,766.69,1216.72
133.562,50,8927.33,12104.29,37.5,33.33,175,4788.18,580.01,12.5,12.5,33.33,1140.04,210,360,1583.41,880.02,1700.09,5951.11,350,0,250,0,1183.38,1100.04
135.097,50,11679,12437.87,37.5,0,237.5,3762.92,300,0,37.5,0,960.03,150,200,1350.06,1280.05,2250.16,5067.47,250,16.67,150,0,966.7,983.37
136.632,66.67,7951.85,11103.61,50,33.33,400,4813.18,680.01,0,12.5,0,2120.14,70,320,1750.09,1160.04,1950.12,7134.93,416.67,16.67,200,50,816.69,1100.04
138.167,16.67,9002.37,10836.78,125,100,237.5,4300.55,540.01,0,0,16.67,1940.11,140,640.01,1266.72,1180.04,2150.14,7301.67,483.34,66.67,183.33,16.67,1250.05,1100.04
139.702,33.33,8076.91,9402.59,50,0,200,1850.1,600.01,0,0,0,920.03,30,280,1866.77,160,1766.76,5767.71,400.01,16.67,216.67,16.67,883.36,1500.08
141.237,100,8477.11,8735.57,87.5,33.33,125,375,200,0,25,0,900.02,0,220,1300.05,460.01,2233.49,6434.63,166.67,0,183.33,0,1100.04,1050.04
142.772,33.33,6601.28,7935.18,100,33.33,112.5,200,220,0,0,0,200,10,40,1216.71,280,1983.46,6251.22,316.67,50,200,50,800.02,800.02
144.307,16.67,5400.85,7601.69,100,50,25,212.5,200,0,0,33.33,220,30,40,1316.72,220,1783.43,5584.31,383.34,33.33,233.34,0,1466.74,1650.09
145.842,0,8602.17,9502.65,100,66.67,150,2050.12,740.02,0,0,0,3140.3,210,660.01,1333.39,1180.04,2216.82,5751.03,350,33.33,266.67,33.33,1083.37,1283.39
147.377,50,9552.67,10036.29,87.5,16.67,175,4575.62,860.02,0,12.5,0,2940.26,130,260,1316.72,1080.04,2216.82,5967.78,300,16.67,166.67,16.67,1166.71,1283.39
148.913,50,6651.3,8802.27,37.5,66.67,162.5,4525.6,360,0,25,16.67,2700.22,220,420.01,1700.09,1080.04,2333.5,6818.12,316.67,66.67,250,0,1250.05,1266.72
150.448,33.33,9377.58,8568.82,25,66.67,250,4375.57,380,50,0,0,3020.28,70,240,1533.41,800.02,2100.14,6384.61,266.67,33.33,183.33,50,1083.37,1433.4
151.983,66.67,11178.66,12104.29,12.5,33.33,312.5,4188.02,720.02,0,0,0,2020.12,160,280,2033.46,820.02,2533.53,6534.67,283.34,16.67,150,0,966.7,883.36
153.518,66.67,7326.57,8902.32,125,16.67,325,3750.42,1100.04,0,0,33.33,1300.05,130,500.01,1000.03,840.02,2533.53,6901.49,400.01,0,133.33,16.67,1150.04,1233.38
155.053,50,8952.35,11003.55,37.5,16.67,225,3837.94,560.01,0,0,33.33,1980.12,170,460.01,1266.72,1280.05,2466.86,6367.94,516.68,33.33,266.67,50,1133.38,1216.72
156.588,16.67,6451.22,7334.91,37.5,0,300,5250.81,960.03,0,0,0,1880.11,260,280,1500.07,1440.06,2416.85,7118.25,483.34,66.67,200,33.33,1333.39,1466.74
158.123,83.33,9252.51,9736.11,25,33.33,250,3850.44,480.01,0,12.5,0,2080.13,230,640.01,1433.4,900.03,2283.5,5917.76,350,33.33,250,33.33,983.37,1100.04
159.658,100,8802.27,10169.7,25,16.67,287.5,3762.92,560.01,0,12.5,0,1740.09,200,300,1316.72,1240.05,2516.86,5184.17,400.01,0,133.33,0,683.35,1000.03
161.193,50,8777.26,9702.76,50,116.67,337.5,4938.22,880.02,12.5,25,0,1860.11,150,240,1650.08,660.01,1766.76,5417.59,350,50,150,16.67,1083.37,1016.7
162.728,100,9352.56,11870.8,62.5,16.67,212.5,4025.48,500.01,0,12.5,0,2120.14,160,320,1183.38,1320.05,2383.51,5084.14,233.34,50,266.67,16.67,900.03,1100.04
164.263,50,11879.13,13038.32,62.5,33.33,187.5,5125.78,720.02,0,0,0,2340.17,180,620.01,1950.12,1340.06,1866.78,6568.02,333.34,0,166.67,0,1166.71,916.69
165.798,16.67,7501.65,8201.97,50,83.33,175,1562.57,440.01,0,0,0,1760.09,100,320,1716.76,960.03,2333.5,7068.23,383.34,16.67,183.33,0,1066.7,983.37
167.333,50,10753.39,12037.58,50,50,300,4338.06,740.02,0,62.5,0,1740.09,70,460.01,1650.08,640.01,1833.44,4967.44,183.33,33.33,233.34,0,1083.37,1050.04
168.869,50,8051.9,8602.17,12.5,33.33,150,4425.58,540.01,0,62.5,0,1760.09,160,480.01,1233.38,820.02,2350.17,5967.78,350,16.67,300,50,1033.37,966.7
170.404,16.67,5976.05,8235.32,75,16.67,87.5,812.52,340,0,0,0,320,10,160,2000.12,200,1916.78,7268.32,366.67,66.67,50,0,616.68,1183.38
171.939,0,7001.44,7401.61,25,0,100,225,40,0,0,0,680.01,10,160,1216.71,240,1266.72,4017.17,266.67,0,133.33,0,616.68,850.02
