D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-83.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:58:58 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,550.01,33.33,0,0,112.5,0,40,0,0,0,2480.19,40,900.02,3283.67,720.02,2733.57,6984.86,333.34,66.67,166.67,16.67,866.69,1216.72
3.08,33.33,8151.95,10303.11,0,16.67,187.5,75,220,0,0,0,340,10,200,1483.4,180,2766.91,8068.7,316.67,16.67,133.33,33.33,1083.37,1400.07
4.615,50,7226.53,10136.34,37.5,16.67,25,100,240,0,0,0,340,20,220,1083.37,260,2450.19,6251.22,166.67,16.67,200,0,1083.37,1416.73
6.15,0,6626.29,9069.08,100,0,200,212.5,200,25,0,0,360,0,100,1550.07,320,2983.61,7635.16,733.35,16.67,216.67,16.67,650.01,1050.04
7.685,0,6451.22,8702.22,87.5,33.33,87.5,37.5,100,0,0,0,220,0,200,1433.4,380,1700.09,5684.34,383.34,50,116.67,66.67,683.35,1100.04
9.22,16.67,7801.78,9702.76,0,16.67,37.5,50,100,0,0,0,200,20,60,1266.72,520.01,2816.91,7034.88,400.01,16.67,183.33,50,1066.7,1283.39
10.755,16.67,6426.21,8868.97,125,66.67,137.5,87.5,220,12.5,0,0,140,0,140,1100.04,200,2400.18,5667.67,416.67,33.33,200,0,933.36,1116.71
12.291,16.67,6226.14,8302.02,50,16.67,25,200,240,0,0,0,420.01,0,420.01,1483.4,800.02,3100.3,6884.82,483.34,16.67,166.67,16.67,1033.37,1600.09
13.826,66.67,6326.17,7901.83,12.5,33.33,125,187.5,440.01,0,0,16.67,360,40,180,1600.08,220,2250.16,7134.93,283.34,0,150,50,1033.37,1416.73
15.361,16.67,7576.68,8969.02,100,66.67,62.5,150,240,0,0,0,420.01,0,200,1583.41,340,2216.82,7451.74,450.01,33.33,150,16.67,1116.71,1116.71
16.896,83.33,6226.14,8101.92,25,116.67,87.5,37.5,240,0,0,0,260,20,120,800.02,120,2366.84,6784.77,283.34,0,233.34,66.67,1016.7,1100.04
18.431,50,6776.35,8802.27,137.5,33.33,87.5,175,340,50,0,0,340,30,200,1466.73,380,2733.57,6668.06,350,50,150,0,883.36,1316.72
19.966,33.33,5525.9,9102.43,25,33.33,100,162.5,220,0,0,0,220,10,160,1416.73,240,2350.17,5867.74,333.34,0,133.33,33.33,933.36,1033.37
