D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-120.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 05:00:15 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,325,33.33,0,0,62.5,0,40,0,0,0,1840.1,0,1620.08,3800.45,1580.08,2216.82,5917.76,216.67,33.33,133.33,50,750.02,816.69
3.08,50,6651.3,6801.36,37.5,0,200,100,340,0,12.5,33.33,180,20,180,1166.71,320,2266.83,4867.41,350,16.67,233.34,0,683.35,1250.05
4.615,0,6726.33,8468.77,50,0,25,150,220,0,0,0,360,0,140,1433.4,280,2100.14,5550.96,366.67,0,133.33,0,783.35,733.35
6.15,33.33,5825.99,9869.52,50,16.67,137.5,87.5,180,0,0,0,700.01,60,340,2716.89,780.02,3317.01,10520.13,650.01,16.67,133.33,0,1166.71,2183.49
7.685,50,11303.74,13438.62,75,0,100,212.5,500.01,0,0,0,540.01,10,400,1683.42,640.01,2483.53,6601.36,450.01,16.67,150,0,733.35,1250.05
9.22,100,6501.24,10736.71,25,50,62.5,250,360,0,0,0,340,10,160,1533.41,240,1833.44,4650.68,233.34,0,133.33,16.67,1000.03,850.02
10.755,116.67,6351.18,6901.4,50,50,112.5,200,320,0,0,0,80,0,140,1400.06,260,1883.44,5417.59,316.67,33.33,250,0,633.35,1100.04
12.29,66.67,6351.18,9569.35,25,50,162.5,100,200,0,0,0,240,20,100,1383.39,260,2116.81,6117.84,300,0,150,33.33,700.02,1133.38
13.825,33.33,5400.85,7568.35,87.5,50,150,125,260,0,0,33.33,900.02,0,440.01,1133.37,460.01,2083.47,7785.23,533.34,66.67,266.67,83.33,1116.71,1383.4
15.361,116.67,7001.44,6901.4,137.5,100,100,162.5,360,0,0,0,500.01,40,320,983.36,320,2716.9,7184.95,350,16.67,83.33,50,933.36,1183.38
