D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-15.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 20:25:56 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,500.01,33.33,0,16.67,75,0,0,0,0,0,4860.72,0,1340.05,5650.98,2000.12,2550.2,8685.69,783.35,16.67,300,50,1166.71,1650.09
3.08,100,11378.79,12004.22,87.5,83.33,37.5,200,340,0,0,0,480.01,20,120,916.69,440.01,3333.68,10169.9,566.68,50,166.67,16.67,1300.06,1800.11
4.615,50,10903.48,11704.02,87.5,100,112.5,162.5,460.01,0,12.5,0,360,0,160,1750.09,360,3166.98,7901.95,466.67,50,116.67,16.67,966.7,1283.39
6.15,116.67,8051.9,9069.08,100,0,37.5,25,340,0,12.5,0,500.01,10,340,1933.45,1020.03,2316.83,7668.51,450.01,33.33,200,16.67,1350.06,2500.21
7.685,33.33,9777.8,15306.87,62.5,83.33,112.5,112.5,240,0,0,0,280,30,500.01,2233.49,1000.03,3267,9202.65,733.35,16.67,200,0,900.03,1333.39
9.22,100,7401.6,10536.59,87.5,33.33,137.5,262.5,400,0,0,0,400,20,80,2066.8,420.01,2916.93,7618.48,450.01,116.67,166.67,0,1216.72,1250.05
10.755,0,8602.17,9035.73,100,0,75,137.5,440.01,0,0,0,640.01,10,580.01,1500.07,1460.07,3000.28,9502.82,600.01,16.67,183.33,0,1316.72,1633.42
12.291,100,8577.15,11403.81,125,16.67,0,100,380,0,0,0,460.01,20,520.01,1916.78,1960.12,2100.14,7451.74,566.68,83.33,233.34,0,1650.09,2183.49
13.826,200,13380.24,15406.96,87.5,50,37.5,112.5,280,0,0,0,420.01,0,460.01,1650.08,940.03,2983.61,6851.47,266.67,33.33,83.33,16.67,1500.07,1900.12
15.361,233.33,11378.79,12271.08,62.5,16.67,125,262.5,740.02,0,0,0,700.01,0,180,1533.41,940.03,2483.53,5984.45,150,16.67,133.33,0,916.69,983.37
16.896,16.67,7551.67,9269.18,125,50,87.5,150,340,0,0,0,500.01,50,80,1366.72,840.02,2783.58,6634.71,533.34,50,316.67,16.67,883.36,1416.73
18.431,66.67,7676.73,12204.36,87.5,50,150,150,340,0,0,0,980.03,0,460.01,1466.73,2880.26,3583.73,8985.86,483.34,16.67,183.33,0,1366.73,1383.4
19.966,0,9602.7,11103.61,62.5,33.33,150,125,200,0,0,0,280,20,300,1916.78,640.01,2733.57,5684.34,150,83.33,116.67,0,883.36,1250.05
21.501,83.33,8752.24,11237.04,75,83.33,75,175,280,0,0,0,380,10,120,966.7,340,2466.86,7401.71,300,0,216.67,0,783.35,1583.42
23.036,66.67,10228.06,11437.17,137.5,83.33,137.5,137.5,300,0,0,0,240,30,240,2416.85,460.01,2816.91,7451.74,233.34,0,133.33,50,783.35,983.37
24.571,33.33,5375.85,7701.74,50,16.67,50,100,360,0,0,16.67,280,0,480.01,2200.15,860.02,2950.27,7751.88,300,0,166.67,33.33,1233.38,1316.72
26.106,66.67,9652.73,11070.26,50,33.33,87.5,87.5,200,0,12.5,0,440.01,10,320,1100.04,440.01,2816.91,8552.29,550.01,66.67,150,16.67,950.03,1716.77
27.641,16.67,9527.66,11704.02,50,33.33,50,137.5,400,0,0,0,320,20,100,1283.38,340,2283.5,8135.4,483.34,16.67,166.67,0,1000.03,1483.41
29.176,0,11553.91,15306.87,62.5,16.67,100,362.5,520.01,25,0,0,540.01,90,360,1333.39,620.01,2150.14,5250.86,483.34,0,183.33,0,950.03,916.69
30.712,66.67,7026.45,10102.99,75,83.33,150,225,360,25,0,0,360,10,120,1650.08,300,2250.16,6734.75,483.34,16.67,233.34,16.67,966.7,1050.04
32.247,33.33,7276.55,9269.18,87.5,50,75,162.5,820.02,0,0,0,540.01,20,200,2500.19,900.03,3250.33,10203.26,600.01,100,133.33,0,1233.38,1750.1
33.782,50,11053.58,13538.7,87.5,33.33,100,187.5,320,0,0,0,1060.03,30,200,2100.14,700.02,3500.38,9152.62,350,33.33,66.67,16.67,1250.05,1550.08
35.317,83.33,10027.95,11870.8,25,16.67,112.5,212.5,220,12.5,25,0,540.01,0,260,1400.06,580.01,1916.78,5434.26,450.01,66.67,133.33,0,1350.06,1583.42
36.852,16.67,8477.11,9135.78,25,66.67,37.5,175,280,25,0,0,360,10,320,2583.54,640.01,3350.35,8018.68,466.67,33.33,16.67,0,1300.06,1933.46
