D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-132.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 05:59:01 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,475.01,0,0,0,12.5,0,40,0,0,0,5280.85,0,420.01,2766.9,400,2266.83,7084.9,350,0,150,33.33,733.35,1250.05
3.08,16.67,6751.34,13805.59,1637.58,4717.32,18472.56,278229.23,15006.69,637.51,912.52,466.67,1860.11,30,320,3767.1,360,2466.86,5851.07,450.01,0,116.67,33.33,1066.7,1583.42
4.615,50,7326.57,8902.32,87.5,16.67,337.5,100,40,12.5,0,0,960.03,0,360,983.36,200,1966.79,11687.6,266.67,16.67,133.33,0,616.68,883.36
6.15,233.33,5650.94,5700.95,100,0,150,37.5,120,0,0,0,600.01,10,220,1283.38,160,1183.38,4050.51,216.67,16.67,800.02,16.67,766.69,1183.38
7.686,133.33,5600.92,6968.09,50,0,137.5,50,20,25,0,0,180,20,80,1050.03,220,3250.33,7835.25,333.34,33.33,100,0,916.69,1016.7
9.221,50,7276.55,8602.17,50,33.33,175,25,120,0,0,0,400,20,240,1850.11,420.01,2983.61,7901.95,366.67,50,250,0,933.36,1216.72
10.756,16.67,7326.57,9202.48,175,16.67,150,37.5,260,12.5,25,0,900.02,10,460.01,1416.73,500.01,2383.51,7435.06,416.67,16.67,316.67,33.33,966.7,1083.37
12.291,50,8076.91,8768.92,87.5,50,187.5,25,240,0,0,16.67,1040.03,40,180,1366.72,360,2166.81,6459.64,350,16.67,150,16.67,1083.37,1316.72
13.826,16.67,5675.94,5967.71,62.5,16.67,112.5,5838.51,280,0,0,0,400,0,220,1100.04,300,1333.39,5050.8,250,100,183.33,0,700.02,1300.06
15.361,100,8377.06,9636.06,62.5,33.33,175,62.5,180,25,0,33.33,820.02,10,360,1950.12,640.01,3166.98,9836.36,433.34,66.67,233.34,16.67,1300.06,1400.07
16.896,83.33,7226.53,11503.88,175,33.33,187.5,500.01,300,0,0,0,540.01,0,220,883.36,220,2150.14,6467.97,500.01,83.33,116.67,16.67,783.35,1033.37
18.431,133.33,6276.15,6634.62,50,16.67,125,50,180,0,0,0,600.01,30,240,2350.17,480.01,2800.25,9386.09,333.34,116.67,233.34,16.67,1133.38,1166.71
19.966,0,6326.17,6334.51,37.5,0,250,175,200,0,0,0,240,10,220,1266.72,140,2166.81,6834.79,300,33.33,66.67,50,966.7,1650.09
21.501,66.67,10052.96,11470.52,12.5,0,137.5,200,380,12.5,0,0,480.01,30,240,1783.43,460.01,2550.2,6401.28,416.67,50,216.67,16.67,750.02,1416.73
23.036,116.67,5851,7568.35,100,0,137.5,112.5,280,0,0,0,720.02,20,180,1566.74,300,2900.26,8435.56,366.67,0,366.67,33.33,766.69,1033.37
24.571,0,6226.14,7401.61,150,66.67,100,87.5,380,0,0,0,600.01,30,260,1283.38,580.01,3033.62,7918.63,366.67,66.67,133.33,0,516.68,616.68
26.106,66.67,5951.04,7801.78,25,16.67,237.5,187.5,180,0,0,0,500.01,30,360,1316.72,560.01,2033.46,6051.14,300,16.67,100,16.67,833.36,1483.41
27.642,116.67,7826.79,10469.88,162.5,83.33,25,100,200,0,0,0,180,0,120,1283.38,200,1516.74,4884.08,266.67,33.33,133.33,0,650.01,1150.04
29.177,16.67,9702.76,12871.52,87.5,66.67,200,150,380,0,0,0,440.01,0,140,1250.05,420.01,2016.79,6818.12,416.67,66.67,233.34,16.67,1000.03,1766.77
30.712,116.67,9777.8,11303.74,25,0,250,187.5,140,0,0,0,300,0,140,1750.09,700.02,3433.7,8585.64,466.67,50,150,16.67,1500.07,1283.39
32.247,16.67,6301.16,7668.39,100,0,162.5,137.5,280,25,0,16.67,200,10,220,1016.7,140,2116.81,6367.94,266.67,16.67,216.67,50,866.69,1433.4
33.782,133.33,8201.97,11103.61,137.5,0,200,87.5,240,0,0,33.33,1300.05,0,360,1400.06,620.01,2116.81,6868.14,216.67,16.67,166.67,33.33,1066.7,1650.09
35.317,50,9002.37,11003.55,37.5,0,200,62.5,260,0,0,0,520.01,30,340,2283.49,640.01,3933.82,8769.07,816.69,33.33,150,16.67,683.35,1116.71
36.852,33.33,5350.84,9669.41,50,83.33,62.5,87.5,60,0,25,16.67,720.02,50,360,2700.22,900.03,3150.31,7835.25,500.01,16.67,166.67,0,1100.04,1066.7
38.387,50,7126.49,8868.97,62.5,66.67,112.5,100,180,0,0,0,160,0,160,1850.11,260,2650.22,8568.96,300,66.67,150,33.33,1150.04,1683.43
39.922,116.67,9252.51,12037.58,112.5,33.33,75,187.5,380,0,0,0,320,10,320,1366.72,380,2700.23,7518.43,266.67,66.67,66.67,33.33,883.36,700.02
41.457,50,7501.65,9435.94,137.5,33.33,237.5,212.5,400,37.5,0,0,320,30,240,1966.79,160,2533.53,8085.38,466.67,50,233.34,83.33,1200.05,1200.05
42.992,33.33,8101.92,10736.71,112.5,83.33,100,100,520.01,12.5,0,0,480.01,10,280,1566.74,680.01,2800.25,8102.05,516.68,33.33,116.67,0,800.02,1333.39
44.527,50,6101.09,8535.47,75,66.67,200,87.5,240,0,0,0,320,50,260,1533.41,440.01,2950.27,8618.99,500.01,50,216.67,0,533.34,900.03
46.062,16.67,4375.56,5467.54,25,0,75,250,540.01,0,0,0,680.01,50,220,1450.06,420.01,2550.2,7268.32,450.01,0,216.67,50,1183.38,1233.38
47.598,116.67,8176.96,10870.13,100,50,137.5,200,320,0,0,0,420.01,10,200,1666.75,560.01,2700.23,6167.86,433.34,0,200,16.67,1016.7,1550.08
49.133,33.33,8101.92,10803.42,75,66.67,162.5,125,300,12.5,0,16.67,220,10,180,1466.73,280,2650.22,6734.75,566.68,16.67,83.33,50,883.36,1150.04
50.668,0,8176.96,10203.05,112.5,33.33,137.5,87.5,320,12.5,0,0,360,10,360,2150.14,440.01,2916.93,8352.18,516.68,50,166.67,33.33,1033.37,1316.72
52.202,16.67,7301.56,8902.32,87.5,16.67,137.5,187.5,260,0,0,0,300,30,180,1616.75,320,2750.24,8785.75,250,16.67,133.33,0,1066.7,1166.71
53.738,50,7476.64,11170.32,62.5,116.67,137.5,62.5,100,0,0,16.67,180,20,180,1266.72,260,3883.8,8885.8,600.01,16.67,166.67,66.67,866.69,1516.74
55.273,33.33,8001.88,9069.08,37.5,0,162.5,250,280,0,0,0,920.03,0,340,1766.76,400,2683.56,6551.34,350,16.67,150,0,650.01,1016.7
56.808,100,8151.95,11737.37,100,16.67,50,112.5,300,0,0,0,340,0,200,1500.07,200,2816.91,6184.53,250,50,100,0,1166.71,1450.07
58.343,66.67,8302.02,10569.94,87.5,0,87.5,175,360,25,0,16.67,320,0,220,1416.73,100,1983.46,5834.4,300,0,150,50,983.37,1300.06
