D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-100.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 03:22:17 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,16.67,350,0,0,0,87.5,0,0,0,0,0,2740.23,50,760.02,3583.73,1180.04,3116.97,10086.51,566.68,16.67,116.67,16.67,1483.41,1700.1
3.08,83.33,9802.81,13038.32,62.5,33.33,62.5,262.5,280,0,12.5,0,540.01,0,60,1283.38,540.01,2766.91,9185.97,466.67,50,150,16.67,1983.46,2666.91
4.615,66.67,12404.51,12971.6,187.5,66.67,75,212.5,240,12.5,0,0,500.01,0,280,1683.42,360,2566.87,8318.83,433.34,16.67,183.33,16.67,1133.38,1700.1
6.15,66.67,7901.83,9669.41,87.5,16.67,125,125,260,25,0,0,240,10,220,1850.11,480.01,3917.15,11887.75,550.01,33.33,133.33,16.67,1683.43,1600.09
7.685,66.67,10928.5,14039.11,200,0,125,75,320,0,0,50,500.01,0,240,2133.47,680.01,3850.46,9886.39,600.01,66.67,150,33.33,1433.4,1466.74
9.221,66.67,8352.04,10603.3,112.5,83.33,75,262.5,160,0,0,83.33,260,20,400,1533.41,300,3150.31,7301.67,366.67,33.33,200,50,1466.74,1783.44
10.756,50,9627.71,13905.67,25,33.33,37.5,137.5,180,12.5,0,0,380,10,100,1833.44,660.01,3683.76,9035.89,600.01,66.67,83.33,16.67,1616.75,2033.47
12.291,16.67,11253.71,13538.7,12.5,133.33,100,225,320,12.5,25,0,420.01,20,280,2100.14,460.01,4100.53,11287.32,516.68,66.67,116.67,50,1716.76,2050.14
13.826,150,13155.07,16040.87,100,0,75,100,380,12.5,0,0,280,30,180,1366.72,180,2500.2,6384.61,316.67,50,83.33,16.67,1066.7,1216.72
15.361,33.33,7351.58,10636.65,87.5,0,137.5,75,280,0,25,16.67,620.01,10,300,2050.13,500.01,3600.41,8852.45,483.34,50,183.33,33.33,1200.05,1700.1
16.896,33.33,8802.27,12471.22,100,83.33,112.5,62.5,320,0,0,16.67,280,30,260,1900.11,240,3350.35,9252.68,566.68,50,166.67,16.67,900.03,1633.42
18.431,83.33,9427.6,10970.19,87.5,50,100,100,160,0,0,33.33,360,0,220,1533.41,400,3016.95,8218.78,300,66.67,150,16.67,1066.7,1450.07
19.966,16.67,8226.98,11270.39,112.5,16.67,62.5,75,340,25,0,0,480.01,20,300,2550.2,960.03,3767.11,11103.85,633.35,16.67,150,0,1900.12,2116.82
21.501,33.33,10628.31,13872.31,125,16.67,162.5,187.5,340,0,0,0,520.01,50,340,2916.93,600.01,3500.38,9052.56,433.34,16.67,83.33,33.33,1316.72,1716.77
23.036,50,9752.78,12671.37,112.5,183.33,112.5,162.5,220,0,0,0,340,30,240,2300.16,760.02,3183.65,9202.65,350,33.33,83.33,16.67,1283.39,1316.72
24.571,83.33,8452.09,13171.75,137.5,50,50,187.5,340,0,0,0,260,10,100,1566.74,520.01,3216.99,7118.25,316.67,66.67,116.67,0,1066.7,1533.41
26.106,33.33,8277.01,11003.55,125,0,112.5,62.5,220,0,0,0,360,0,260,1216.71,140,2866.92,7568.46,316.67,16.67,233.34,16.67,1550.08,1716.77
27.641,183.33,10478.22,13371.91,112.5,116.67,137.5,162.5,300,12.5,0,16.67,840.02,0,220,1516.74,200,2266.83,7768.55,350,0,200,16.67,1283.39,1933.46
29.177,66.67,7976.86,8535.47,112.5,16.67,50,112.5,160,0,0,0,240,10,360,1900.11,300,2750.24,8302.16,500.01,150,200,66.67,1300.06,1633.42
30.712,100,10353.14,12638.02,87.5,50,37.5,225,240,0,0,0,440.01,40,260,1500.07,360,3050.29,8602.31,400.01,16.67,166.67,16.67,1133.38,1233.38
