D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-67.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 00:40:36 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,450.01,33.33,0,0,112.5,0,20,0,0,0,2440.18,30,920.03,3166.98,1480.07,2333.5,7718.53,483.34,16.67,133.33,50,650.01,983.37
3.08,100,8377.06,9302.54,50,16.67,100,87.5,280,0,0,0,200,40,160,1466.73,80,2783.58,6984.86,266.67,16.67,133.33,50,1066.7,1300.06
4.615,0,7751.76,11070.26,125,16.67,162.5,137.5,140,0,0,33.33,180,0,160,1266.72,100,2450.19,8318.83,516.68,100,133.33,16.67,1216.72,1350.06
6.15,33.33,8277.01,11203.68,137.5,33.33,100,87.5,180,0,0,0,240,50,100,1233.38,200,3083.63,8552.29,716.68,33.33,66.67,50,1033.37,1316.72
7.685,66.67,8877.31,11070.26,87.5,16.67,137.5,87.5,160,12.5,0,0,340,0,180,1400.06,220,2683.56,7851.93,316.67,33.33,183.33,0,1183.38,1716.77
9.221,50,7726.75,9002.37,100,0,162.5,125,100,0,12.5,0,180,10,60,1416.73,160,2400.18,7668.51,700.02,50,83.33,33.33,950.03,1416.73
10.756,50,7126.49,11337.1,87.5,66.67,187.5,112.5,260,12.5,0,0,320,40,220,1583.41,180,3033.62,7818.58,450.01,0,133.33,50,1116.71,1666.76
12.291,83.33,6976.43,9035.73,25,50,87.5,100,120,12.5,0,0,520.01,10,160,1800.1,420.01,2183.48,7201.62,533.34,0,16.67,16.67,950.03,1300.06
13.826,150,7851.81,11970.87,25,0,87.5,112.5,120,0,12.5,0,360,30,80,1883.44,120,2016.79,7251.64,516.68,33.33,150,33.33,1083.37,1533.41
15.361,50,8026.89,10336.47,75,33.33,62.5,150,80,25,0,0,420.01,0,260,1633.42,500.01,3367.02,8769.07,266.67,50,183.33,0,950.03,1566.75
16.896,100,9502.64,11770.73,62.5,0,75,150,600.01,25,0,0,620.01,30,100,1750.09,260,2600.21,6518,550.01,50,100,0,783.35,1266.72
18.431,66.67,6826.37,8902.32,62.5,0,187.5,212.5,240,12.5,0,0,220,20,60,1483.4,200,2700.23,8535.61,400.01,33.33,183.33,33.33,1050.04,1300.06
19.966,50,7651.72,10269.76,37.5,16.67,50,162.5,220,0,12.5,0,140,10,60,1766.76,480.01,2750.24,8502.26,666.68,50,283.34,0,1083.37,1283.39
21.501,33.33,7301.56,9335.89,50,33.33,137.5,50,340,0,0,0,220,40,320,1433.4,180,2550.2,7168.27,333.34,0,183.33,16.67,1300.06,1383.4
23.036,50,7751.76,11737.37,50,66.67,125,187.5,140,0,0,0,260,10,180,1000.03,400,1750.1,5317.55,383.34,33.33,166.67,0,1516.74,1416.73
24.571,33.33,8252,9802.82,87.5,16.67,125,250,360,0,0,0,620.01,10,140,1283.38,320,2416.85,8052.03,500.01,50,83.33,0,900.03,1183.38
26.106,33.33,7576.68,11136.97,50,16.67,212.5,125,120,25,0,0,600.01,10,240,1183.38,160,2083.47,6234.55,300,0,116.67,16.67,1483.41,1516.74
27.641,33.33,7976.86,10336.47,175,33.33,100,462.51,320,12.5,12.5,0,540.01,30,160,1533.41,220,2300.17,7284.99,333.34,50,116.67,33.33,1416.73,1533.41
29.177,16.67,6901.39,9836.17,75,16.67,350,2725.22,1500.07,12.5,0,0,3080.29,40,300,1650.08,3800.45,2250.16,7251.64,633.35,16.67,333.34,16.67,1250.05,1600.09
30.712,83.33,11128.63,11103.61,87.5,33.33,375,3725.41,1240.05,25,12.5,0,3200.31,30,380,1750.09,3280.33,2516.86,5817.73,516.68,0,216.67,0,1366.73,1300.06
32.247,83.33,8827.28,9736.11,100,116.67,312.5,4438.08,1260.05,0,12.5,0,2640.21,80,320,1350.06,2120.14,2400.18,7034.88,466.67,0,200,16.67,1233.38,1633.42
33.782,0,10228.06,9669.41,87.5,16.67,225,5138.28,1360.05,12.5,25,0,3400.35,60,500.01,2000.12,1640.08,2700.23,7301.67,550.01,50,250,33.33,783.35,1250.05
35.317,83.33,9852.84,10303.11,62.5,0,287.5,3287.82,1040.03,12.5,0,0,2320.16,170,420.01,2200.15,3520.38,2783.58,6417.96,500.01,16.67,166.67,16.67,916.69,1283.39
36.852,50,8302.02,9569.35,0,0,262.5,4413.07,1780.09,0,0,0,3460.36,160,1000.03,1766.76,4460.62,2883.59,7084.9,483.34,16.67,183.33,16.67,1083.37,1350.06
38.387,66.67,8427.08,10136.34,150,100,200,987.53,100,0,0,0,380,20,160,1383.39,260,2566.87,7201.62,416.67,33.33,166.67,33.33,1466.74,1300.06
39.922,33.33,9052.4,12271.08,25,33.33,125,187.5,120,12.5,0,0,400,0,220,1883.44,600.01,3233.66,8952.51,500.01,66.67,100,16.67,1450.07,1783.44
41.457,83.33,8877.31,11470.52,50,100,150,537.51,160,0,37.5,16.67,940.03,0,240,1650.08,280,2016.79,6234.55,350,0,200,16.67,1366.73,1766.77
42.992,66.67,6876.38,9102.43,37.5,0,75,175,280,0,0,16.67,520.01,0,120,1433.4,240,2600.21,7635.16,300,0,183.33,66.67,883.36,1916.79
44.527,33.33,6801.36,7201.52,50,0,75,162.5,60,0,0,16.67,220,10,220,1683.42,340,2366.84,9686.27,300,0,133.33,0,1183.38,966.7
46.062,50,5725.96,10770.07,62.5,83.33,87.5,225,140,0,0,0,240,0,80,1450.06,140,1433.4,5250.86,300,16.67,216.67,0,833.36,1133.38
47.597,16.67,7201.52,10636.65,62.5,83.33,112.5,375,260,0,0,33.33,420.01,10,100,1333.39,220,2350.17,6284.57,333.34,16.67,150,0,1250.05,1383.4
49.133,33.33,6551.26,9002.37,50,50,112.5,287.5,80,12.5,12.5,0,180,10,320,1333.39,240,1816.77,6001.13,283.34,66.67,100,83.33,1350.06,1233.38
50.668,66.67,5951.04,6167.78,37.5,0,137.5,262.5,80,0,0,0,160,10,60,1650.08,280,2666.89,7985.33,516.68,16.67,166.67,0,633.35,733.35
52.202,50,6151.11,8268.67,87.5,50,100,437.51,420.01,0,0,0,360,0,100,1633.42,200,2150.14,7301.67,466.67,0,100,0,666.68,1166.71
53.738,16.67,5500.89,6701.32,75,50,87.5,312.5,240,37.5,0,33.33,260,40,80,1250.05,280,1816.77,3817.12,233.34,0,66.67,0,816.69,1166.71
