D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-19.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 20:45:32 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,500.01,66.67,0,0,87.5,0,40,0,0,50,2880.25,200,780.02,2583.54,1440.06,2333.5,7284.99,400.01,16.67,100,33.33,1100.04,1233.38
3.08,83.33,8877.31,14072.47,62.5,16.67,87.5,150,280,0,0,0,160,20,340,1500.07,260,2816.91,7635.16,433.34,16.67,50,33.33,700.02,1300.06
4.615,33.33,13830.6,15039.96,50,50,37.5,150,540.01,0,12.5,0,620.01,20,380,1250.05,780.02,2283.5,8819.1,566.68,116.67,200,50,1466.74,1083.37
6.15,50,8677.21,9836.17,75,16.67,100,125,240,0,0,0,540.01,60,420.01,2133.47,1120.04,3050.29,7835.25,316.67,0,200,16.67,733.35,1033.37
7.685,50,8026.89,11637.3,75,33.33,100,175,180,12.5,0,0,520.01,20,300,1133.37,720.02,2700.23,6601.36,266.67,0,216.67,33.33,800.02,1433.4
9.221,33.33,7301.56,9669.41,87.5,0,62.5,137.5,380,12.5,0,0,440.01,20,180,1366.72,640.01,3000.28,8919.15,533.34,33.33,116.67,33.33,666.68,916.69
10.756,33.33,7226.53,10236.41,112.5,50,125,262.5,220,12.5,0,33.33,500.01,10,280,2316.83,800.02,2766.91,7685.18,516.68,83.33,150,66.67,816.69,650.01
12.291,66.67,6926.41,9135.78,100,33.33,162.5,200,140,0,0,16.67,600.01,10,480.01,1700.09,580.01,2800.25,7918.63,600.01,16.67,150,0,816.69,1366.73
13.826,16.67,9677.74,10703.36,125,50,100,125,380,0,0,0,500.01,10,140,1083.37,560.01,2050.13,7418.39,350,33.33,166.67,0,766.69,1183.38
15.361,16.67,6801.36,10603.3,100,33.33,62.5,225,340,0,0,0,400,0,220,1783.43,880.02,2450.19,5250.86,250,50,150,16.67,1316.72,1183.38
16.896,33.33,7876.82,9602.7,25,33.33,50,100,240,0,0,0,200,0,180,1616.75,1340.06,3617.08,8719.04,583.34,50,133.33,0,1050.04,1183.38
18.431,16.67,7651.72,10002.93,50,0,150,150,140,37.5,0,0,280,20,260,883.36,540.01,2233.49,6484.65,466.67,116.67,200,0,916.69,983.37
19.966,50,7476.64,11103.61,137.5,50,87.5,125,220,12.5,12.5,0,520.01,30,180,1500.07,180,2633.55,6601.36,416.67,50,100,0,816.69,1233.38
21.501,50,6851.37,10603.3,137.5,16.67,87.5,87.5,180,0,0,0,260,20,160,2083.47,320,2216.82,6367.94,300,0,266.67,66.67,750.02,1150.04
23.036,100,8277.01,8935.67,25,33.33,75,87.5,80,12.5,25,0,520.01,20,420.01,2650.22,1440.06,3317.01,9135.94,800.02,0,216.67,16.67,883.36,1150.04
24.571,133.33,8602.17,11303.74,200,0,87.5,237.5,760.02,25,12.5,0,420.01,30,240,1416.73,620.01,2350.17,8835.77,583.34,0,166.67,50,666.68,1216.72
26.106,33.33,8101.92,11437.17,62.5,33.33,62.5,87.5,280,0,0,0,500.01,10,80,1600.08,340,2216.82,6518,383.34,0,100,0,550.01,1133.38
27.641,0,10178.03,13004.96,62.5,0,125,225,180,25,0,16.67,460.01,0,140,1250.05,660.01,2150.14,7701.86,616.68,0,133.33,0,783.35,883.36
29.177,33.33,6976.43,9302.54,50,33.33,187.5,150,180,0,0,0,280,20,180,1416.73,380,2083.47,4784.05,550.01,33.33,100,16.67,1000.03,1233.38
30.712,66.67,6851.37,10736.71,125,50,150,125,200,25,0,0,440.01,10,100,1250.05,600.01,2583.54,7034.88,233.34,50,133.33,50,1183.38,1533.41
32.247,116.67,10052.96,10870.13,75,0,100,100,320,0,0,0,360,30,80,1433.4,280,2416.85,7518.43,383.34,16.67,233.34,0,916.69,950.03
33.782,0,6901.39,10036.29,100,66.67,37.5,87.5,320,0,12.5,0,320,10,80,1233.38,240,2100.14,7184.95,450.01,0,133.33,16.67,966.7,1700.1
35.317,66.67,11704.01,16674.82,87.5,83.33,87.5,175,380,12.5,0,0,600.01,0,300,1366.72,880.02,2633.55,8368.86,466.67,33.33,183.33,33.33,1200.05,1700.1
36.852,66.67,6051.07,8969.02,0,16.67,50,125,300,12.5,0,0,520.01,0,60,1550.07,400,2400.18,6634.71,433.34,66.67,66.67,0,900.03,1133.38
38.387,50,7401.6,9769.46,87.5,33.33,50,100,340,12.5,12.5,0,300,0,140,1316.72,580.01,2250.16,5717.69,250,66.67,116.67,0,833.36,1133.38
39.922,16.67,8877.31,9969.58,125,83.33,150,87.5,180,0,0,0,280,0,20,983.36,540.01,2500.2,6467.97,350,16.67,133.33,0,733.35,966.7
41.457,33.33,7276.55,8668.87,112.5,0,50,162.5,180,0,25,0,560.01,40,140,1566.74,1120.04,1916.78,6367.94,383.34,16.67,83.33,16.67,683.35,983.37
42.992,0,6201.13,7334.91,62.5,83.33,125,137.5,160,0,0,0,280,0,160,1283.38,380,2333.5,7551.78,633.35,33.33,166.67,50,1366.73,1133.38
44.527,66.67,6126.1,8802.27,75,83.33,37.5,125,300,25,0,16.67,300,0,280,1433.4,540.01,2183.48,5867.74,300,33.33,133.33,0,1133.38,1383.4
46.062,66.67,6426.21,8702.22,25,16.67,87.5,112.5,400,0,0,16.67,680.01,0,140,1550.07,200,3016.95,7418.39,366.67,116.67,183.33,0,683.35,1350.06
47.597,50,7601.69,10069.64,87.5,33.33,12.5,112.5,240,0,0,0,160,30,100,1316.72,260,1900.11,6184.53,383.34,16.67,100,0,816.69,1033.37
49.133,16.67,7451.63,10169.7,75,100,112.5,162.5,160,25,0,0,200,30,140,1233.38,240,2766.91,7001.53,316.67,0,116.67,16.67,500.01,966.7
50.668,0,8226.98,9802.82,137.5,33.33,87.5,87.5,180,0,0,0,340,20,40,1166.71,540.01,2533.53,5584.31,416.67,33.33,133.33,33.33,700.02,733.35
52.202,33.33,6901.39,8768.92,87.5,83.33,25,62.5,180,0,12.5,0,380,20,200,1216.71,480.01,2550.2,6601.36,416.67,0,83.33,16.67,800.02,883.36
53.738,66.67,7376.59,9502.65,50,33.33,50,125,280,0,0,0,240,0,100,1000.03,460.01,2150.14,6201.2,250,50,300,33.33,533.34,900.03
55.273,0,7001.44,7635.04,50,16.67,75,50,120,0,0,16.67,260,0,160,1166.71,480.01,2183.48,6217.88,283.34,16.67,183.33,0,650.01,1066.7
56.808,33.33,7376.59,9102.43,75,33.33,75,75,280,0,0,0,300,10,100,1166.71,360,2516.86,6584.69,433.34,0,183.33,0,1050.04,1150.04
58.343,66.67,6701.32,8668.87,187.5,0,100,37.5,340,0,0,16.67,100,0,40,1166.71,200,3100.3,7184.95,466.67,66.67,183.33,16.67,800.02,1266.72
59.878,33.33,7651.72,8268.67,87.5,0,37.5,100,180,0,0,0,220,30,200,1500.07,280,2466.86,6301.24,283.34,33.33,116.67,33.33,1050.04,733.35
61.413,50,7126.49,10436.52,100,50,112.5,350,280,0,0,0,460.01,10,20,783.35,100,2016.79,6834.79,333.34,16.67,183.33,33.33,716.68,1183.38
62.948,33.33,8577.15,9435.94,37.5,83.33,137.5,112.5,160,0,0,16.67,280,20,160,1500.07,320,2150.14,5801.05,550.01,0,216.67,0,916.69,1016.7
64.483,50,7351.58,8635.52,62.5,50,187.5,175,380,25,0,0,340,20,280,1850.11,440.01,2333.5,6051.14,533.34,33.33,216.67,50,800.02,883.36
66.018,33.33,4850.69,6667.97,112.5,83.33,175,987.53,480.01,0,37.5,0,1220.05,50,420.01,2666.89,2660.22,3216.99,9052.56,516.68,33.33,133.33,0,1316.72,1533.41
67.553,50,11503.88,14706.34,62.5,66.67,525.01,5200.8,1380.06,0,50,33.33,3580.39,300,420.01,2083.47,8822.41,3700.43,7251.64,350,33.33,316.67,16.67,1366.73,1450.07
69.089,33.33,12629.67,11937.51,100,100,250,6226.14,940.03,0,50,0,3700.42,210,720.02,1816.77,5580.96,2883.59,7535.11,316.67,16.67,116.67,16.67,1850.11,1516.74
70.624,16.67,16307.79,16374.52,50,50,262.5,6063.59,1920.11,0,0,0,2940.26,200,820.02,2000.12,3060.29,2800.25,8385.53,500.01,50,183.33,66.67,1316.72,1750.1
72.159,83.33,13405.26,13438.62,75,100,250,5650.94,960.03,0,0,0,2380.17,140,380,2016.79,3600.4,3216.99,8035.35,466.67,16.67,200,33.33,1616.75,1150.04
73.694,0,12029.24,12537.94,87.5,50,300,7289.07,1080.03,0,25,50,2680.22,220,560.01,2500.19,3020.28,3183.65,9652.91,533.34,100,316.67,33.33,1083.37,1266.72
75.229,16.67,12329.45,14139.19,125,50,387.5,7739.27,1380.06,0,0,0,2360.17,280,760.02,2033.46,3120.3,2583.54,7901.95,283.34,16.67,283.34,0,1566.75,1466.74
76.764,33.33,12654.69,15306.87,50,33.33,262.5,7989.38,1340.05,0,0,16.67,2820.24,160,720.02,1883.44,3720.43,3433.7,9002.54,883.36,50,183.33,16.67,1800.11,1383.4
78.299,50,13780.56,13305.19,150,33.33,512.51,5613.43,880.02,50,12.5,0,2580.2,170,360,1733.43,2180.15,3050.29,8652.34,433.34,66.67,266.67,0,1350.06,1250.05
79.834,100,11028.56,12571.3,50,83.33,275,6438.72,540.01,50,25,0,1680.09,190,400,2400.18,3700.42,4000.5,8568.96,700.02,0,100,16.67,1016.7,983.37
81.369,33.33,11553.91,11937.51,50,0,250,6663.81,720.02,0,0,0,2020.12,130,520.01,2133.47,3020.28,3350.35,9019.21,333.34,33.33,216.67,0,1000.03,1483.41
