D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-26.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 21:19:51 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,475.01,66.67,0,0,50,0,0,0,0,0,2260.16,10,1160.04,3533.72,1400.06,2633.55,8502.26,666.68,16.67,116.67,83.33,950.03,1416.73
3.08,33.33,7526.66,12004.22,87.5,33.33,125,275,600.01,0,0,16.67,720.02,0,500.01,2133.47,480.01,3317.01,9636.24,483.34,66.67,116.67,0,1166.71,2116.82
4.615,33.33,10052.96,14339.36,62.5,133.33,225,112.5,300,12.5,0,0,640.01,0,520.01,1900.11,680.01,4483.96,11187.24,366.67,33.33,216.67,33.33,1433.4,1733.43
6.15,100,8452.09,8602.17,87.5,0,87.5,150,380,0,0,0,360,0,180,2200.15,860.02,3267,8085.38,550.01,33.33,250,83.33,1166.71,1316.72
7.685,66.67,9327.55,13004.96,50,83.33,150,212.5,140,25,0,0,400,10,460.01,1733.43,640.01,3267,7818.58,516.68,33.33,33.33,33.33,1116.71,1650.09
9.22,50,9127.44,12671.37,125,66.67,100,262.5,440.01,0,0,0,620.01,10,200,1400.06,720.02,2800.25,7051.55,483.34,50,183.33,16.67,1166.71,1133.38
10.755,0,8752.24,10836.78,112.5,16.67,112.5,737.52,240,0,0,0,620.01,10,280,1433.4,500.01,2433.52,7501.76,300,16.67,100,0,983.37,1483.41
12.291,50,8427.08,12371.15,112.5,33.33,25,87.5,200,25,0,0,240,20,400,1916.78,160,2966.94,6718.08,516.68,16.67,233.34,16.67,1150.04,1033.37
13.826,33.33,5926.03,7835.13,75,50,125,137.5,460.01,0,0,0,380,10,300,1500.07,700.02,2033.46,5967.78,433.34,16.67,66.67,0,966.7,1050.04
15.361,133.33,8677.21,11036.9,37.5,0,162.5,100,220,12.5,0,16.67,500.01,0,300,1966.79,440.01,3400.36,7401.71,466.67,66.67,150,50,1116.71,1666.76
16.896,50,8226.98,9802.82,62.5,50,87.5,125,380,0,0,0,360,80,160,1600.08,420.01,2633.55,7985.33,500.01,16.67,166.67,16.67,1000.03,1733.43
18.431,50,9502.64,13939.03,150,83.33,75,200,140,25,0,0,320,10,480.01,1900.11,460.01,2566.87,8168.75,533.34,116.67,150,33.33,916.69,1850.11
19.966,150,11328.76,15790.62,175,16.67,162.5,125,380,12.5,0,0,620.01,10,240,1866.77,360,3183.65,7918.63,300,16.67,200,0,1383.4,1900.12
21.501,50,9002.37,10203.05,75,0,62.5,225,300,25,25,0,200,20,160,1466.73,960.03,2433.52,8035.35,350,16.67,150,33.33,1233.38,1216.72
23.036,83.33,6501.24,9235.83,100,50,125,187.5,340,25,0,0,280,0,180,1516.74,180,2350.17,8518.94,283.34,66.67,183.33,100,1083.37,1050.04
24.571,66.67,7376.59,12504.58,100,50,137.5,212.5,440.01,25,0,0,740.02,50,360,1616.75,660.01,2600.21,7951.98,383.34,16.67,133.33,16.67,1450.07,1183.38
26.106,83.33,9852.84,12938.24,75,66.67,87.5,187.5,340,0,0,0,220,20,300,1566.74,200,3183.65,9836.36,533.34,33.33,116.67,0,1333.39,1516.74
27.641,33.33,7426.62,10002.93,37.5,83.33,125,150,660.01,12.5,0,0,520.01,10,240,1833.44,260,3317.01,7568.46,316.67,33.33,66.67,16.67,816.69,1650.09
29.176,66.67,12354.47,12971.6,62.5,33.33,62.5,212.5,380,0,25,0,340,20,200,1850.11,420.01,3233.66,9019.21,466.67,50,166.67,0,1100.04,1783.44
30.711,83.33,9752.78,11904.15,62.5,50,25,150,340,25,0,0,320,40,140,1733.43,360,3233.66,9352.73,566.68,33.33,183.33,0,983.37,966.7
32.247,33.33,6701.32,10069.64,87.5,33.33,175,112.5,400,0,0,0,960.03,60,480.01,1533.41,900.03,1983.46,6634.71,250,0,116.67,16.67,1033.37,1150.04
33.782,66.67,8327.03,8702.22,162.5,0,125,262.5,460.01,0,0,0,440.01,50,220,1316.72,240,2500.2,5734.36,400.01,33.33,66.67,66.67,1233.38,1716.77
35.317,33.33,9427.6,10970.19,125,33.33,37.5,150,320,0,0,0,380,30,200,1800.1,200,2950.27,8618.99,316.67,50,300,16.67,1116.71,1250.05
36.852,83.33,5650.94,8335.37,50,83.33,100,162.5,220,0,12.5,16.67,560.01,0,200,1466.73,460.01,2766.91,7851.93,483.34,33.33,116.67,16.67,816.69,1183.38
38.387,16.67,7351.58,9869.52,75,83.33,62.5,62.5,480.01,0,12.5,0,240,10,320,1833.44,420.01,2316.83,6718.08,316.67,16.67,166.67,0,1533.41,1466.74
39.922,0,8852.29,10703.36,112.5,50,125,125,240,0,12.5,0,200,10,240,1716.76,220,3683.76,7335.02,633.35,33.33,183.33,0,1283.39,1300.06
41.457,0,9477.63,10136.34,37.5,16.67,225,225,300,25,12.5,0,1020.03,20,220,2233.49,800.02,2866.92,7418.39,500.01,100,133.33,0,866.69,1533.41
42.992,0,9252.51,11804.08,75,16.67,62.5,125,400,0,0,0,160,10,240,1966.79,340,2800.25,8235.45,200,16.67,116.67,0,916.69,1600.09
44.527,33.33,9577.68,11170.32,75,50,75,212.5,240,25,0,0,320,20,200,1633.42,440.01,3116.97,8652.34,400.01,66.67,150,0,1100.04,1183.38
46.062,33.33,10628.31,13071.67,100,50,150,212.5,340,12.5,37.5,0,320,30,160,2150.14,400,4100.53,8335.51,433.34,0,200,0,883.36,1450.07
47.597,33.33,8852.29,12271.08,50,50,75,187.5,340,0,25,0,320,30,120,1316.72,320,2966.94,9269.35,533.34,33.33,100,50,1266.72,1116.71
49.132,33.33,10403.17,11103.61,37.5,33.33,87.5,287.5,560.01,0,0,0,780.02,0,360,1483.4,340,3083.63,7101.58,533.34,33.33,116.67,0,783.35,1250.05
50.666,83.33,6676.3,8935.67,100,166.67,112.5,112.5,280,0,0,0,460.01,20,60,1833.44,220,2666.89,7685.18,433.34,0,133.33,16.67,883.36,1216.72
52.202,0,9302.54,12037.58,37.5,33.33,50,75,280,25,0,16.67,300,0,180,1166.71,480.01,2250.16,6301.24,450.01,100,116.67,66.67,1300.06,1916.79
53.738,83.33,9452.62,10703.36,87.5,133.33,112.5,275,360,0,0,0,600.01,60,240,2250.16,140,3183.65,10153.22,666.68,16.67,183.33,0,1233.38,1366.73
55.273,33.33,7876.82,9536,100,50,62.5,225,420.01,0,0,16.67,400,0,400,1616.75,120,2316.83,6017.8,316.67,0,100,0,950.03,1300.06
56.808,50,8977.36,10636.65,50,16.67,137.5,150,300,0,0,0,580.01,10,340,1800.1,740.02,1466.73,7501.76,500.01,50,250,16.67,1133.38,1383.4
58.343,16.67,7301.56,7568.35,112.5,83.33,112.5,287.5,280,0,0,0,740.02,10,260,1350.06,260,2150.14,5767.71,266.67,33.33,383.34,0,1483.41,1250.05
59.878,0,10253.08,12537.94,87.5,33.33,150,475.01,580.01,25,0,16.67,300,40,220,2100.14,280,2350.17,6167.86,416.67,50,133.33,0,1500.07,1166.71
61.413,0,7376.59,9402.59,62.5,50,150,350,260,12.5,0,0,580.01,0,280,1450.06,280,2750.24,7768.55,666.68,16.67,150,50,2266.84,2366.85
62.948,133.33,7526.66,11070.26,50,66.67,87.5,362.5,400,12.5,0,0,440.01,20,240,2033.46,400,3783.78,8618.99,333.34,16.67,233.34,16.67,1383.4,1566.75
64.483,83.33,13054.99,15306.87,87.5,100,87.5,262.5,560.01,12.5,0,0,1640.08,20,480.01,2550.2,520.01,3450.37,10520.13,566.68,66.67,166.67,33.33,2216.83,2366.85
66.018,100,10403.17,11570.59,62.5,33.33,87.5,387.5,400,0,0,33.33,400,10,100,1333.39,300,3133.64,9903.07,466.67,50,200,50,1416.73,1483.41
67.553,33.33,9377.58,12771.45,37.5,50,87.5,612.51,340,25,0,0,620.01,20,260,2383.51,680.01,3417.03,11404.07,300,50,83.33,0,1800.11,1550.08
69.088,66.67,9952.9,13238.47,112.5,50,200,4600.63,920.03,0,37.5,16.67,4560.63,200,620.01,1550.07,4460.62,2716.9,8352.18,433.34,0,350,0,1600.08,1933.46
70.623,33.33,12104.29,14906.51,112.5,50,312.5,6226.14,880.02,12.5,12.5,0,3280.33,180,700.02,1433.4,3320.34,2300.17,7685.18,633.35,16.67,333.34,0,1550.08,1466.74
72.159,33.33,11378.79,12204.36,50,66.67,350,7401.62,1160.04,25,37.5,0,2460.18,210,620.01,1766.76,2820.25,2833.58,7551.78,350,50,266.67,16.67,1566.75,1316.72
73.694,0,12779.78,14072.47,50,50,337.5,6038.58,860.02,25,0,0,3140.3,230,440.01,1616.75,3180.31,3133.64,8869.13,533.34,50,233.34,33.33,1450.07,1100.04
75.229,66.67,11253.71,11704.02,187.5,66.67,350,6451.23,1020.03,0,25,0,1880.11,310,760.02,1966.79,3240.32,3333.68,7318.34,416.67,33.33,183.33,16.67,1216.72,1166.71
76.764,83.33,10678.34,12271.08,100,33.33,200,6563.77,940.03,12.5,50,33.33,2580.2,90,600.01,1666.75,2600.21,2266.83,7368.36,616.68,0,216.67,0,1283.39,1366.73
78.299,16.67,12754.77,13872.31,75,66.67,487.51,4663.14,1460.06,0,12.5,33.33,2980.27,190,440.01,1950.12,2060.13,3050.29,8318.83,450.01,50,133.33,0,1183.38,1166.71
79.834,16.67,11178.66,14139.19,62.5,50,200,6113.6,800.02,0,25,0,2080.13,100,500.01,2033.46,1600.08,3283.67,8418.88,600.01,0,100,0,1016.7,1350.06
81.369,0,12454.54,13271.83,87.5,33.33,350,4325.55,1080.03,0,0,0,2300.16,130,480.01,1733.43,2340.17,2800.25,8152.08,483.34,16.67,150,50,816.69,1100.04
82.904,33.33,14055.79,14739.7,87.5,50,300,7339.09,840.02,25,37.5,0,2540.2,40,260,2000.12,2300.16,2966.94,7134.93,466.67,0,216.67,0,1333.39,1166.71
84.439,0,13805.58,12938.24,100,33.33,312.5,4525.6,960.03,0,25,0,2480.19,130,360,1700.09,2180.15,2883.59,8735.72,433.34,16.67,166.67,66.67,1083.37,1133.38
85.974,66.67,13080.01,16007.51,112.5,150,450.01,4563.11,820.02,0,12.5,0,1920.11,220,440.01,1716.76,2260.16,2700.23,9386.09,300,16.67,250,16.67,1183.38,1266.72
87.509,33.33,11403.81,16975.11,125,16.67,275,5225.81,1000.03,0,12.5,16.67,1820.1,190,480.01,1416.73,1660.09,2600.21,7201.62,466.67,33.33,200,0,900.03,1100.04
89.044,100,10403.17,12137.65,75,66.67,225,5488.39,880.02,0,62.5,0,1760.09,60,400,2166.81,1860.11,2950.27,8719.04,466.67,50,250,16.67,1266.72,1316.72
90.579,66.67,9177.47,13838.95,125,83.33,300,4713.16,860.02,0,75,0,1560.07,170,560.01,1800.1,1700.09,2666.89,6568.02,333.34,50,266.67,33.33,1333.39,1150.04
92.115,66.67,11503.88,13338.55,50,83.33,362.5,6301.17,440.01,0,37.5,16.67,1500.07,90,320,1683.42,1840.1,2350.17,7901.95,516.68,16.67,133.33,33.33,1533.41,1433.4
93.65,100,11153.64,14205.91,50,50,437.51,5700.96,980.03,0,0,50,1940.11,70,360,1833.44,1600.08,3267,8385.53,600.01,16.67,183.33,0,1483.41,1383.4
