D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-27.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 21:24:43 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,425.01,0,0,0,87.5,0,0,0,0,0,4100.51,200,800.02,3383.69,920.03,3867.13,13472.34,750.02,33.33,116.67,16.67,1683.43,2233.5
3.08,100,12504.58,15206.78,162.5,83.33,112.5,200,400,0,12.5,50,440.01,0,180,2266.83,580.01,3066.96,8785.75,433.34,33.33,250,33.33,2183.49,1800.11
4.615,0,10278.09,13205.11,100,33.33,50,112.5,300,0,0,0,440.01,20,160,1733.43,400,2433.52,8785.75,583.34,116.67,100,66.67,1683.43,1700.1
6.15,66.67,8927.33,12638.02,37.5,50,87.5,187.5,480.01,0,0,16.67,280,0,400,2066.8,460.01,2950.27,6834.79,483.34,16.67,50,0,1500.07,1816.78
7.685,83.33,8101.92,13338.55,75,50,87.5,137.5,360,0,0,0,440.01,40,260,1866.77,620.01,2750.24,8885.8,200,33.33,216.67,66.67,1150.04,1316.72
9.22,0,7601.69,9035.73,37.5,16.67,37.5,375,520.01,0,0,0,540.01,40,440.01,2466.85,1440.06,3983.83,11704.28,483.34,50,200,0,1316.72,1400.07
10.755,66.67,9177.47,11503.88,50,50,100,250,320,0,0,16.67,340,20,320,2050.13,340,3683.76,8935.83,433.34,50,133.33,0,883.36,1550.08
12.29,33.33,11378.79,13772.22,137.5,33.33,162.5,200,540.01,0,0,0,460.01,10,340,2633.55,660.01,3200.32,11153.89,766.69,50,166.67,33.33,1200.05,1616.75
13.825,166.67,12804.8,15540.41,75,16.67,62.5,150,380,37.5,0,0,380,0,60,1950.12,480.01,2800.25,7768.55,550.01,33.33,116.67,16.67,1300.06,1450.07
15.36,16.67,10628.31,13471.99,100,50,100,300,160,25,0,0,280,50,80,2033.46,380,3083.63,9486.15,466.67,50,116.67,0,1600.08,1416.73
16.896,116.67,6301.16,9302.54,50,0,75,175,380,12.5,0,0,440.01,30,220,2233.49,620.01,3767.11,8735.72,433.34,16.67,133.33,0,1066.7,1250.05
18.431,116.67,9077.41,11237.04,25,116.67,12.5,75,340,0,0,0,380,10,280,1950.12,380,3933.82,8185.43,583.34,16.67,133.33,33.33,1250.05,1150.04
19.966,83.33,7476.64,10303.11,100,100,137.5,75,140,12.5,0,0,160,80,280,1766.76,420.01,3250.33,8969.18,433.34,66.67,116.67,0,866.69,1383.4
21.501,66.67,9327.55,10903.48,100,200,100,37.5,140,0,0,16.67,360,60,220,1900.11,320,3367.02,8902.48,466.67,0,233.34,0,1300.06,1266.72
23.036,0,7926.84,11737.37,137.5,83.33,100,162.5,180,0,0,0,560.01,0,400,2183.48,720.02,3417.03,7084.9,400.01,33.33,150,33.33,1033.37,1483.41
24.571,66.67,8552.14,8835.62,75,116.67,62.5,237.5,520.01,0,0,0,500.01,10,320,2066.8,520.01,2700.23,8218.78,750.02,66.67,183.33,33.33,1150.04,1500.08
26.106,33.33,10603.29,15106.69,50,50,200,87.5,300,0,0,0,380,0,180,1883.44,820.02,4067.18,12771.77,833.36,0,133.33,66.67,1966.79,1850.11
27.641,83.33,10203.05,14806.42,162.5,83.33,100,212.5,320,0,0,0,540.01,0,100,1166.71,280,3367.02,8318.83,450.01,33.33,300,16.67,1283.39,1300.06
29.176,100,8802.27,13138.39,100,50,162.5,137.5,160,0,0,16.67,340,20,100,2000.12,600.01,3300.34,8985.86,483.34,16.67,133.33,16.67,1016.7,2016.8
30.711,116.67,11754.05,13972.39,87.5,50,87.5,50,240,12.5,0,0,720.02,30,260,1933.45,1320.05,2483.53,9169.3,566.68,50,166.67,0,1066.7,1650.09
32.246,83.33,8777.26,9602.7,100,33.33,75,62.5,400,25,0,0,380,10,300,1850.11,460.01,3533.72,7935.3,516.68,16.67,50,16.67,733.35,1166.71
33.781,50,9152.45,10903.48,75,16.67,112.5,225,180,0,25,16.67,460.01,10,320,1900.11,320,3817.12,8552.29,533.34,33.33,133.33,33.33,1100.04,1366.73
35.316,16.67,9077.41,9636.06,50,33.33,100,225,300,0,0,33.33,280,10,160,1700.09,540.01,2916.93,8052.03,433.34,16.67,266.67,0,1333.39,1616.75
36.852,100,10778.4,13905.67,100,33.33,87.5,75,380,0,0,0,360,20,500.01,1750.09,240,3333.68,9169.3,333.34,100,166.67,33.33,1600.08,1916.79
38.387,33.33,8226.98,11904.15,62.5,116.67,187.5,300,360,12.5,0,0,480.01,10,300,1933.45,320,3617.08,6768.1,483.34,100,316.67,16.67,1750.1,1633.42
