D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-32.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 21:49:12 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.546,0,400,66.67,0,0,37.5,37.5,0,0,12.5,0,1380.06,0,960.03,3417.03,1140.04,2966.94,8685.69,416.67,100,150,16.67,1300.06,1766.77
3.081,116.67,8852.29,10336.47,75,16.67,75,162.5,260,0,0,16.67,300,20,200,1983.45,400,3200.32,7818.58,300,33.33,166.67,33.33,900.03,1150.04
4.616,66.67,7876.82,12404.51,50,66.67,137.5,112.5,180,0,0,16.67,540.01,0,240,1550.07,840.02,3567.06,8969.18,516.68,33.33,250,0,1666.76,1933.46
6.151,33.33,8877.31,13238.47,100,16.67,162.5,175,200,0,0,0,660.01,10,400,1983.45,900.03,3433.7,8118.73,416.67,50,83.33,33.33,1116.71,1650.09
7.686,16.67,8552.14,10670,100,16.67,75,162.5,380,12.5,0,0,420.01,10,280,1533.41,580.01,2850.25,8102.05,416.67,33.33,83.33,16.67,1283.39,1833.45
9.221,50,7801.78,12904.88,100,33.33,50,200,340,0,0,33.33,540.01,0,100,1916.78,580.01,3267,9202.65,383.34,16.67,250,0,1183.38,1983.47
10.756,50,11603.94,11637.3,125,66.67,112.5,400,400,0,12.5,0,340,0,500.01,1650.08,560.01,2600.21,8068.7,383.34,50,133.33,16.67,1316.72,1550.08
12.291,83.33,9202.48,11503.88,100,33.33,125,212.5,300,0,0,0,280,0,280,1650.08,980.03,3200.32,9202.65,316.67,83.33,166.67,33.33,1216.72,1966.8
13.826,100,11528.89,15607.14,100,0,175,175,360,0,12.5,0,740.02,20,100,1583.41,360,2900.26,7651.83,416.67,16.67,183.33,50,866.69,883.36
15.361,33.33,9302.54,9902.88,37.5,100,75,175,160,12.5,0,0,340,60,240,1700.09,400,2850.25,8452.24,733.35,66.67,133.33,16.67,1050.04,1283.39
16.896,66.67,7601.69,8602.17,87.5,50,200,87.5,260,0,0,16.67,340,50,220,1233.38,220,2933.6,6601.36,366.67,16.67,116.67,16.67,1333.39,1450.07
18.431,33.33,11053.58,14672.98,137.5,100,112.5,87.5,300,0,0,0,400,10,400,1600.08,400,2283.5,8535.61,400.01,16.67,150,33.33,1050.04,1250.05
19.966,66.67,7401.6,10436.52,50,66.67,225,212.5,140,0,0,0,440.01,20,60,1416.73,480.01,2616.88,7568.46,633.35,0,66.67,0,1050.04,1216.72
21.502,66.67,7401.6,10369.82,75,16.67,75,162.5,140,12.5,12.5,0,560.01,20,160,1900.11,900.03,2383.51,7668.51,350,66.67,83.33,0,1450.07,2316.85
23.037,100,10453.2,13305.19,62.5,0,100,262.5,440.01,0,0,0,760.02,40,540.01,3267,1080.04,3100.3,9436.12,516.68,16.67,250,0,1316.72,1316.72
24.572,33.33,9727.77,10069.64,62.5,66.67,112.5,337.5,380,0,0,0,280,0,220,1816.77,1320.05,2316.83,6201.2,466.67,0,183.33,33.33,1300.06,1400.07
26.107,116.67,6301.16,9302.54,50,16.67,50,287.5,240,0,12.5,0,460.01,0,120,1716.76,680.01,2400.18,7251.64,433.34,33.33,133.33,0,1433.4,1500.08
27.642,16.67,7176.51,9969.58,137.5,50,37.5,287.5,180,0,0,0,300,10,240,1583.41,540.01,2033.46,6618.04,366.67,50,100,16.67,1116.71,1216.72
29.177,16.67,8001.88,10836.78,112.5,50,100,312.5,260,0,0,16.67,380,0,220,1550.07,440.01,3817.12,8185.43,566.68,16.67,200,83.33,1233.38,1583.42
30.712,0,8277.01,13939.03,125,33.33,50,275,300,0,0,0,280,20,200,2300.16,500.01,2633.55,7134.93,583.34,0,150,16.67,1533.41,1216.72
32.247,50,8427.08,12137.65,25,50,37.5,375,240,0,0,0,320,20,240,2666.89,420.01,2283.5,8552.29,533.34,16.67,150,33.33,1433.4,1533.41
33.782,16.67,7826.79,12337.79,50,16.67,50,275,200,0,0,0,680.01,10,60,2216.82,480.01,2650.22,8235.45,250,16.67,266.67,0,1016.7,1733.43
35.317,50,8802.27,10703.36,75,16.67,25,450.01,600.01,37.5,0,0,260,20,120,1966.79,200,2483.53,7084.9,333.34,0,150,50,1833.44,1666.76
36.852,83.33,9277.52,10770.07,100,150,50,500.01,240,0,0,16.67,300,20,280,1616.75,200,2550.2,9035.89,300,33.33,250,16.67,1200.05,1333.39
38.387,33.33,6901.39,9369.24,62.5,16.67,125,237.5,280,37.5,12.5,33.33,460.01,0,220,1900.11,180,2383.51,5934.43,450.01,0,250,0,1150.04,1266.72
39.922,33.33,8176.96,9235.83,100,16.67,137.5,162.5,300,0,0,0,240,0,260,1383.39,460.01,2566.87,8168.75,483.34,66.67,166.67,16.67,1483.41,1100.04
41.458,16.67,8527.13,10569.94,12.5,0,100,212.5,380,12.5,0,0,320,20,180,2216.82,200,2983.61,10370.03,383.34,33.33,283.34,33.33,1566.75,1350.06
42.993,50,7901.83,10369.82,12.5,50,125,362.5,220,0,0,0,400,0,200,1883.44,300,2166.81,9919.74,466.67,50,200,0,1283.39,1833.45
44.528,50,11328.76,15206.78,137.5,116.67,100,250,300,25,0,0,280,0,140,1983.45,200,2916.93,10203.26,366.67,33.33,183.33,50,1166.71,1316.72
46.063,50,10803.42,13438.62,75,16.67,25,200,160,0,0,16.67,560.01,0,180,1633.42,420.01,2666.89,7101.58,383.34,50,166.67,50,1133.38,1266.72
