D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-72.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:05:07 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,350,66.67,0,0,137.5,0,0,0,0,0,1660.08,20,980.03,3300.34,780.02,2466.86,6384.61,250,66.67,166.67,0,816.69,1700.1
3.08,16.67,9652.73,13672.14,0,50,87.5,87.5,320,0,12.5,0,380,20,40,1283.38,100,2183.48,6417.96,583.34,50,250,0,1066.7,1300.06
4.615,0,8151.95,11237.04,62.5,33.33,112.5,100,340,12.5,0,0,520.01,0,160,2216.82,560.01,3250.33,8285.48,600.01,16.67,233.34,16.67,1183.38,850.02
6.151,16.67,8201.97,8902.32,100,33.33,175,112.5,200,0,0,0,340,30,160,1616.75,160,2600.21,6618.04,350,0,133.33,50,883.36,1216.72
7.686,16.67,7551.67,9969.58,150,16.67,150,212.5,400,0,0,0,220,20,300,1800.1,200,2716.9,8885.8,283.34,50,200,50,1550.08,1383.4
9.221,100,9052.4,11970.87,62.5,33.33,175,125,280,0,0,0,480.01,20,480.01,1233.38,400,2266.83,6851.47,350,50,166.67,0,1050.04,1250.05
10.756,16.67,8026.89,10336.47,112.5,33.33,100,100,240,37.5,0,0,260,40,80,1433.4,300,2100.14,6568.02,400.01,83.33,183.33,0,1283.39,1450.07
12.291,66.67,6951.42,9402.59,62.5,66.67,112.5,187.5,420.01,0,0,0,280,30,260,1816.77,440.01,3116.97,7885.28,350,33.33,216.67,83.33,1133.38,1133.38
13.826,33.33,7526.66,10403.17,137.5,33.33,100,62.5,360,12.5,0,0,320,20,220,1650.08,380,2683.56,8368.86,483.34,16.67,233.34,16.67,1266.72,1183.38
15.361,100,6926.41,9702.76,100,33.33,137.5,112.5,220,0,0,16.67,260,20,140,1316.72,180,2583.54,7585.13,566.68,83.33,100,16.67,1300.06,1566.75
16.896,66.67,8627.18,11570.59,75,33.33,212.5,125,260,0,0,16.67,420.01,40,220,1216.71,280,2450.19,8502.26,533.34,33.33,83.33,0,1033.37,1650.09
18.431,16.67,9427.6,10936.84,125,83.33,137.5,75,200,0,0,0,380,0,160,1033.37,140,2450.19,7084.9,450.01,16.67,116.67,0,983.37,1216.72
