D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-69.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 00:50:23 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,400,0,0,0,112.5,0,20,0,25,0,2480.19,10,900.02,2883.59,1220.05,2966.94,7785.23,550.01,33.33,150,33.33,850.02,1300.06
3.08,33.33,7676.73,12237.72,37.5,66.67,162.5,87.5,160,0,0,0,220,20,100,1900.11,420.01,2583.54,6734.75,400.01,33.33,83.33,0,1083.37,1266.72
4.615,33.33,7976.86,8535.47,87.5,83.33,137.5,100,160,0,0,0,240,10,140,1566.74,280,2500.2,8052.03,366.67,0,150,0,950.03,2033.47
6.15,0,7401.6,9469.29,37.5,16.67,162.5,175,100,0,0,0,140,20,240,1600.08,260,2866.92,7685.18,350,16.67,150,0,1183.38,1250.05
7.685,33.33,8327.03,9269.18,75,33.33,112.5,87.5,160,0,25,0,420.01,20,200,1766.76,240,2883.59,8085.38,466.67,16.67,200,50,650.01,1300.06
9.22,66.67,7351.58,10303.11,62.5,0,87.5,125,120,0,0,0,340,10,120,2166.81,500.01,3000.28,8152.08,400.01,0,216.67,0,1200.05,1250.05
10.755,83.33,7501.65,9902.88,12.5,16.67,187.5,187.5,180,0,0,0,460.01,10,260,1316.72,460.01,2900.26,7835.25,416.67,0,133.33,0,1100.04,1083.37
12.291,33.33,6926.41,10836.78,100,50,212.5,212.5,120,0,0,16.67,300,0,160,1283.38,220,2516.86,6968.18,400.01,33.33,133.33,16.67,1250.05,1066.7
13.826,0,7426.62,9636.06,62.5,16.67,112.5,87.5,160,0,0,0,220,0,140,1950.12,260,2933.6,7518.43,416.67,16.67,166.67,0,1083.37,1533.41
15.361,50,7601.69,9102.43,100,83.33,87.5,200,280,50,0,0,420.01,0,260,1433.4,480.01,2583.54,6184.53,383.34,0,166.67,50,1050.04,1383.4
