D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-78.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:34:31 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,325,33.33,0,0,125,0,20,0,0,0,3680.41,0,800.02,2400.18,540.01,3333.68,8202.1,300,33.33,50,50,866.69,1450.07
3.08,50,9027.39,10469.88,75,66.67,37.5,137.5,140,0,12.5,0,280,0,260,1633.42,200,2683.56,7134.93,316.67,16.67,100,33.33,1283.39,1800.11
4.615,33.33,7926.84,11070.26,50,100,150,137.5,100,0,0,16.67,300,20,200,1416.73,100,2633.55,5951.11,316.67,50,116.67,33.33,783.35,1600.09
6.15,116.67,7326.57,8602.17,112.5,16.67,200,125,300,0,25,0,100,30,80,1250.05,360,2616.88,7051.55,450.01,16.67,116.67,16.67,866.69,1116.71
7.685,33.33,8627.18,10936.84,137.5,16.67,112.5,150,420.01,0,0,0,200,0,180,1766.76,360,2850.25,8002,350,33.33,116.67,16.67,1000.03,1583.42
9.22,66.67,8927.33,9302.54,75,50,125,137.5,220,0,0,0,120,60,120,1466.73,260,3000.28,7618.48,383.34,16.67,216.67,0,716.68,1216.72
10.755,33.33,6576.27,7635.04,75,33.33,87.5,112.5,120,12.5,0,0,260,10,360,1650.08,360,3000.28,7951.98,650.01,33.33,266.67,66.67,1050.04,1400.07
12.29,0,8226.98,9035.73,75,16.67,75,75,260,0,0,0,200,10,220,1350.06,560.01,2783.58,8218.78,416.67,16.67,150,0,916.69,1550.08
13.826,100,6651.3,9836.17,62.5,16.67,50,25,220,0,0,0,280,50,180,1600.08,260,2033.46,6901.49,350,66.67,233.34,66.67,816.69,1150.04
15.361,16.67,8001.88,7701.74,62.5,0,150,100,180,0,25,0,400,0,320,2133.47,540.01,2600.21,7651.83,383.34,50,233.34,16.67,1116.71,1250.05
16.896,33.33,7001.44,10169.7,112.5,33.33,187.5,137.5,240,0,0,0,640.01,20,360,1883.44,360,2966.94,8435.56,316.67,16.67,133.33,0,966.7,1383.4
18.431,66.67,7926.84,9536,100,66.67,112.5,112.5,220,25,0,0,260,10,100,1416.73,180,2616.88,7118.25,466.67,50,66.67,66.67,1100.04,1816.78
19.966,50,6976.43,9269.18,137.5,33.33,62.5,162.5,160,0,0,0,160,0,100,1016.7,140,2333.5,7068.23,333.34,0,183.33,0,883.36,1466.74
21.501,50,8302.02,11237.04,12.5,33.33,62.5,112.5,200,0,0,0,380,10,180,1650.08,220,3083.63,7101.58,566.68,16.67,133.33,0,1050.04,1683.43
23.036,50,7451.63,9769.46,112.5,50,175,112.5,160,0,0,0,140,20,80,1350.06,140,2783.58,7585.13,500.01,16.67,200,16.67,1066.7,1900.12
24.571,33.33,8852.29,11470.52,37.5,50,62.5,150,280,0,0,0,580.01,10,140,1366.72,220,2166.81,6768.1,550.01,33.33,133.33,33.33,1033.37,1483.41
