D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-52.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 23:27:11 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,250,100,0,16.67,62.5,0,60,0,0,0,3060.28,10,900.02,1933.45,400,2416.85,7318.34,550.01,50,150,16.67,2466.87,1350.06
3.08,33.33,8402.07,9969.58,87.5,83.33,87.5,200,180,12.5,0,0,260,0,260,1000.03,20,2083.47,6051.14,483.34,33.33,233.34,0,950.03,1450.07
4.615,83.33,6526.25,10069.64,87.5,116.67,162.5,237.5,220,0,0,33.33,160,20,160,1483.4,180,2283.5,6634.71,450.01,33.33,133.33,50,783.35,1333.39
6.15,0,6701.32,8702.22,62.5,50,100,75,340,0,0,0,120,30,160,1166.71,520.01,2550.2,6201.2,166.67,50,133.33,50,866.69,1450.07
7.685,16.67,7276.55,10536.59,125,16.67,162.5,200,180,12.5,0,0,320,30,320,1333.39,420.01,2566.87,7284.99,300,33.33,183.33,16.67,1083.37,883.36
9.221,16.67,6126.1,7168.17,150,50,125,225,140,0,0,0,320,10,200,1483.4,340,2066.8,4800.72,366.67,16.67,150,0,900.03,900.03
10.756,33.33,6026.06,9435.94,62.5,50,175,237.5,280,0,0,0,340,30,140,1233.38,200,2900.26,7234.97,250,33.33,133.33,100,916.69,916.69
12.291,33.33,5400.85,9235.83,87.5,83.33,87.5,225,280,0,0,0,220,50,220,1500.07,260,1966.79,4750.71,316.67,50,166.67,16.67,1116.71,1350.06
13.826,16.67,6226.14,8568.82,62.5,33.33,137.5,362.5,80,0,0,16.67,320,20,220,1100.04,140,2116.81,5917.76,450.01,50,133.33,33.33,883.36,1200.05
15.361,0,6076.08,8135.27,25,66.67,125,250,200,0,12.5,0,500.01,20,280,1600.08,380,2166.81,5984.45,383.34,16.67,166.67,33.33,783.35,1216.72
16.896,100,7576.68,8868.97,112.5,83.33,187.5,75,200,25,0,33.33,140,0,40,1333.39,420.01,1966.79,5884.42,350,33.33,216.67,16.67,766.69,1133.38
18.431,50,5600.92,9469.29,125,16.67,100,150,260,0,0,0,160,10,500.01,2216.82,460.01,2566.87,6117.84,300,16.67,133.33,0,1050.04,1250.05
19.966,16.67,6901.39,8702.22,50,133.33,125,162.5,400,0,0,0,180,0,40,916.69,240,2616.88,7301.67,283.34,0,283.34,16.67,633.35,1300.06
21.501,0,6901.39,7635.04,137.5,33.33,62.5,175,140,0,0,0,220,30,80,1566.74,340,2383.51,7468.41,400.01,0,83.33,16.67,716.68,1250.05
23.036,0,6901.39,8602.17,75,50,75,175,240,0,0,0,280,40,200,1016.7,300,1850.11,5484.27,316.67,16.67,166.67,16.67,716.68,1083.37
24.571,33.33,7951.85,9736.11,100,66.67,162.5,112.5,180,0,0,50,380,20,40,1266.72,300,2183.48,6901.49,366.67,16.67,183.33,33.33,950.03,1366.73
26.106,33.33,6251.14,7835.13,62.5,50,100,112.5,260,12.5,0,0,300,30,260,1333.39,220,1500.07,6434.63,233.34,16.67,50,0,850.02,700.02
27.641,0,6551.26,9202.48,62.5,66.67,100,212.5,140,0,37.5,0,620.01,40,280,1433.4,580.01,2766.91,7268.32,583.34,16.67,150,16.67,1133.38,1116.71
29.177,116.67,7776.77,11103.61,125,50,75,312.5,500.01,12.5,0,0,840.02,10,180,1566.74,360,2416.85,6684.73,366.67,16.67,133.33,16.67,1300.06,1116.71
30.712,33.33,7901.83,9769.46,50,133.33,87.5,450.01,360,0,0,0,680.01,0,220,1800.1,320,2416.85,6084.49,366.67,16.67,200,33.33,1066.7,933.36
32.247,66.67,7951.85,11103.61,112.5,100,87.5,250,340,0,0,33.33,340,20,280,1266.72,240,2416.85,6584.69,383.34,33.33,150,0,1033.37,1066.7
