D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-84.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 02:03:54 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,400,0,0,16.67,125,12.5,20,0,0,0,2980.27,20,640.01,2466.85,640.01,2533.53,7051.55,566.68,16.67,133.33,16.67,716.68,1466.74
3.08,66.67,5700.95,9069.08,87.5,16.67,112.5,137.5,260,0,0,0,560.01,10,160,1333.39,360,2000.13,6317.91,266.67,50,133.33,0,916.69,1083.37
4.616,100,5700.95,10670,0,66.67,62.5,162.5,160,0,0,0,380,0,120,1450.06,320,2366.84,6267.9,266.67,100,183.33,0,850.02,883.36
6.151,33.33,6426.21,8668.87,125,16.67,112.5,87.5,100,0,0,16.67,300,0,80,1450.06,300,2666.89,6634.71,266.67,50,150,0,1216.72,1400.07
7.686,116.67,6551.26,9669.41,75,50,62.5,87.5,140,0,0,33.33,240,10,100,1200.04,340,2233.49,6668.06,316.67,16.67,133.33,0,833.36,1066.7
9.221,0,5725.96,8302.02,0,50,112.5,75,120,25,0,0,100,40,340,1033.37,780.02,2566.87,6668.06,183.33,0,166.67,16.67,1116.71,1700.1
10.756,116.67,7401.6,8535.47,37.5,16.67,162.5,125,140,0,0,33.33,580.01,0,220,1433.4,560.01,3033.62,8385.53,300,66.67,100,50,1016.7,1583.42
12.291,66.67,6826.37,10903.48,62.5,50,87.5,175,260,12.5,0,0,500.01,10,220,1466.73,340,2516.86,6601.36,316.67,100,100,16.67,1050.04,1150.04
13.826,16.67,6201.13,8268.67,25,33.33,175,162.5,140,0,0,33.33,120,0,140,1450.06,280,2383.51,7301.67,300,16.67,200,16.67,1316.72,1283.39
15.361,50,8402.07,9736.11,112.5,16.67,62.5,237.5,80,0,25,0,620.01,0,140,1350.06,680.01,2333.5,6568.02,300,66.67,50,0,1183.38,1100.04
16.896,0,6351.18,8468.77,87.5,50,75,162.5,100,0,0,0,260,0,200,1233.38,220,2966.94,6017.8,400.01,0,233.34,0,850.02,1516.74
18.431,16.67,7301.56,10169.7,87.5,16.67,62.5,200,100,0,0,0,220,20,60,1566.74,200,1966.79,6084.49,400.01,66.67,116.67,16.67,966.7,1133.38
19.966,16.67,6651.3,8135.27,50,16.67,100,137.5,240,0,0,0,220,30,100,1200.04,460.01,2150.14,5434.26,316.67,33.33,166.67,16.67,883.36,850.02
21.501,0,5876.01,8635.52,62.5,16.67,112.5,100,240,0,0,0,300,0,260,1650.08,640.01,2083.47,6001.13,416.67,0,183.33,33.33,883.36,783.35
