D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-59.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 00:01:25 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,625.01,33.33,0,0,187.5,0,40,0,0,0,3020.28,70,600.01,3116.97,800.02,3116.97,7668.51,433.34,16.67,133.33,16.67,1033.37,883.36
3.08,50,6551.26,9969.58,25,16.67,225,125,240,0,0,50,120,20,200,1300.05,140,2033.46,6718.08,416.67,50,66.67,0,950.03,1333.39
4.615,66.67,5951.04,8768.92,125,16.67,112.5,175,220,0,25,16.67,440.01,10,220,1000.03,300,2083.47,5150.83,616.68,0,83.33,33.33,1100.04,1233.38
6.15,66.67,5851,8868.97,75,0,100,50,160,37.5,0,66.67,300,10,100,950.03,240,2000.13,6434.63,300,16.67,183.33,33.33,583.34,1000.03
7.685,83.33,6826.37,8235.32,100,66.67,237.5,112.5,140,0,0,0,240,50,420.01,1566.74,280,2966.94,8869.13,533.34,50,100,16.67,1016.7,1200.05
9.22,50,5825.99,7168.17,112.5,50,75,125,320,0,0,0,280,10,80,1083.37,220,1916.78,5684.34,350,50,100,0,800.02,850.02
10.755,0,5851,9435.94,62.5,16.67,87.5,87.5,140,0,0,0,220,10,220,1150.04,300,2383.51,5934.43,300,50,133.33,0,550.01,933.36
12.29,0,5025.74,6901.4,62.5,50,137.5,187.5,160,0,0,0,240,0,180,1250.05,160,2500.2,5867.74,283.34,16.67,33.33,16.67,1050.04,1266.72
13.825,16.67,5200.79,8535.47,62.5,16.67,87.5,212.5,160,0,0,0,160,20,140,1183.38,220,2483.53,6201.2,283.34,16.67,166.67,33.33,466.67,750.02
15.361,66.67,5976.05,7268.22,75,0,112.5,125,100,0,0,0,280,0,180,1433.4,240,2316.83,6701.4,500.01,0,133.33,50,683.35,700.02
16.896,66.67,6401.2,7535,125,33.33,100,150,320,0,0,0,260,40,120,733.35,200,2100.14,5951.11,250,0,150,16.67,583.34,1033.37
18.431,33.33,4375.56,8668.87,50,0,100,162.5,120,0,0,0,240,90,180,1533.41,160,1783.43,4433.95,316.67,0,66.67,16.67,666.68,833.36
19.966,0,5725.96,7801.78,75,16.67,87.5,100,220,12.5,0,0,200,0,80,1250.05,160,2033.46,6701.4,316.67,16.67,50,33.33,750.02,900.03
21.501,83.33,4575.61,5434.2,37.5,33.33,125,112.5,340,0,0,0,180,10,160,1000.03,420.01,2083.47,7118.25,383.34,33.33,350,16.67,866.69,666.68
23.036,16.67,5851,7668.39,112.5,50,150,125,120,0,0,0,320,20,100,950.03,60,2066.8,5584.31,283.34,33.33,166.67,33.33,616.68,1050.04
24.571,0,5350.84,8068.58,12.5,0,100,175,260,0,0,33.33,220,0,120,1366.72,240,1683.42,6217.88,283.34,66.67,166.67,16.67,916.69,883.36
26.106,16.67,5650.94,9536,50,16.67,87.5,87.5,20,0,0,0,100,10,120,1066.7,120,2466.86,6501.32,233.34,0,83.33,0,616.68,550.01
27.641,33.33,5025.74,5400.86,62.5,50,75,137.5,380,0,0,33.33,640.01,30,320,1633.42,1820.1,2266.83,5784.38,450.01,0,283.34,16.67,1083.37,1183.38
29.176,33.33,7676.73,7968.53,62.5,16.67,662.51,1362.55,640.01,0,0,0,660.01,20,180,1600.08,480.01,2266.83,6801.45,383.34,33.33,133.33,66.67,1300.06,1266.72
30.711,16.67,8802.27,12204.36,50,66.67,125,500.01,520.01,0,0,0,640.01,10,140,1883.44,360,1733.43,6784.77,483.34,0,150,50,883.36,1000.03
32.246,0,7601.69,10569.94,25,33.33,162.5,437.51,280,0,12.5,0,1560.07,50,240,1200.04,2360.17,2066.8,6267.9,366.67,83.33,366.67,0,1066.7,783.35
33.782,200,7901.83,7368.26,37.5,0,187.5,1062.53,320,0,0,0,480.01,60,220,1333.39,360,2100.14,5701.02,216.67,50,200,0,550.01,900.03
35.317,100,4925.71,6934.74,12.5,0,50,75,180,0,12.5,16.67,480.01,0,220,1166.71,180,1766.76,6584.69,383.34,16.67,166.67,0,866.69,750.02
