D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-68.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 00:45:32 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,350,0,0,0,37.5,0,80,0,0,0,4000.49,0,540.01,3717.09,980.03,2766.91,8835.77,450.01,83.33,166.67,0,1283.39,1266.72
3.08,0,8852.29,9536,87.5,66.67,137.5,712.52,580.01,0,0,16.67,260,30,120,1333.39,200,2150.14,7618.48,383.34,0,66.67,0,833.36,1300.06
4.615,0,8076.91,9402.59,87.5,0,112.5,162.5,200,0,0,16.67,380,20,100,1400.06,180,2766.91,6001.13,316.67,66.67,100,0,783.35,1083.37
6.15,0,8352.04,12037.58,137.5,50,175,87.5,80,0,0,0,340,0,200,1866.77,140,3650.42,7551.78,333.34,0,116.67,50,1100.04,1366.73
7.685,66.67,5876.01,8902.32,75,33.33,87.5,112.5,300,0,0,16.67,240,0,260,1266.72,60,2666.89,6751.43,333.34,33.33,200,16.67,783.35,1583.42
9.22,83.33,7126.49,11937.51,100,16.67,125,100,120,25,0,0,400,30,300,1266.72,340,2050.13,6751.43,383.34,50,216.67,16.67,1116.71,1500.08
10.755,0,6951.42,8868.97,50,33.33,162.5,100,160,12.5,0,0,280,0,280,1283.38,440.01,2816.91,8535.61,416.67,66.67,216.67,16.67,1000.03,1116.71
12.291,66.67,7526.66,9836.17,100,16.67,162.5,275,120,0,0,0,220,0,160,1366.72,260,1666.75,5751.03,483.34,16.67,216.67,33.33,616.68,1050.04
13.826,50,8076.91,10503.23,25,66.67,125,162.5,240,0,0,0,280,20,260,1800.1,600.01,2833.58,7218.3,483.34,33.33,183.33,33.33,1100.04,1800.11
15.361,33.33,7801.78,9135.78,25,33.33,137.5,162.5,160,0,0,0,440.01,10,520.01,1333.39,220,2500.2,6868.14,266.67,16.67,150,16.67,1000.03,1066.7
16.896,0,7326.57,9569.35,12.5,83.33,112.5,250,240,0,0,0,240,0,260,1400.06,160,2233.49,5517.62,316.67,0,266.67,16.67,900.03,1333.39
18.431,0,6976.43,8068.58,62.5,16.67,125,87.5,160,0,0,0,400,20,260,983.36,160,2350.17,6901.49,333.34,50,100,0,1300.06,1333.39
