D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-119.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 04:55:19 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,350,0,0,0,100,0,0,0,0,0,3920.47,40,580.01,2083.47,560.01,2283.5,7084.9,366.67,33.33,200,50,750.02,916.69
3.08,16.67,5825.99,8168.62,50,16.67,150,1137.54,200,0,0,0,320,0,100,933.36,300,1700.09,4934.09,316.67,33.33,183.33,33.33,883.36,850.02
4.615,0,6851.37,8035.23,75,33.33,137.5,512.51,240,50,25,0,220,10,140,1366.72,220,1983.46,5951.11,383.34,16.67,300,0,1366.73,1250.05
6.15,66.67,8602.17,9802.82,25,133.33,75,275,240,37.5,0,0,340,30,160,1116.71,160,1433.4,4317.25,300,33.33,50,16.67,1100.04,650.01
7.685,50,6651.3,7601.69,62.5,66.67,200,50,220,12.5,0,0,420.01,0,280,1716.76,680.01,2916.93,7568.46,183.33,50,166.67,83.33,833.36,766.69
9.22,83.33,6526.25,7368.26,75,33.33,112.5,175,180,0,0,33.33,360,20,280,1733.43,560.01,2850.25,6034.47,450.01,33.33,166.67,33.33,816.69,816.69
10.755,33.33,6651.3,6467.89,75,50,100,150,180,25,0,0,240,20,200,966.7,200,2283.5,5867.74,233.34,16.67,66.67,0,1083.37,1066.7
12.29,50,6876.38,8235.32,125,16.67,112.5,100,260,0,0,0,280,0,260,1133.37,220,2150.14,6167.86,400.01,66.67,116.67,16.67,683.35,1016.7
13.826,0,8076.91,10770.07,50,33.33,137.5,225,280,0,0,0,340,10,280,1633.42,860.02,1916.78,5450.93,250,0,150,33.33,816.69,1033.37
15.361,50,10628.31,10836.78,100,16.67,187.5,337.5,320,12.5,0,0,720.02,20,320,1216.71,620.01,1683.42,5584.31,433.34,50,116.67,16.67,983.37,1200.05
16.896,50,6801.36,6101.09,50,0,137.5,100,280,0,0,0,280,0,100,900.03,180,1416.73,4583.99,216.67,0,166.67,33.33,516.68,966.7
