D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-112.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 04:21:04 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,450.01,0,0,50,137.5,0,0,0,0,0,2800.24,30,620.01,3267,680.01,2333.5,8552.29,250,50,116.67,0,1266.72,1400.07
3.08,16.67,11528.89,15473.68,25,66.67,175,612.51,340,0,0,0,400,0,220,2383.51,420.01,2950.27,8902.48,683.35,0,150,16.67,1500.07,1466.74
4.615,100,8352.04,13271.83,87.5,16.67,125,400,220,25,0,33.33,620.01,10,220,2200.15,840.02,3216.99,9869.71,550.01,33.33,100,33.33,2033.47,2200.16
6.15,66.67,11979.2,13638.78,112.5,100,125,125,460.01,0,0,0,560.01,50,140,1933.45,280,3600.41,10219.93,466.67,50,133.33,16.67,1583.42,1933.46
7.685,50,10578.28,12237.72,125,83.33,87.5,137.5,480.01,0,0,33.33,500.01,20,220,2400.18,420.01,3917.15,8252.13,416.67,100,116.67,50,1250.05,1400.07
9.22,33.33,9127.44,11704.02,50,100,112.5,300,480.01,0,0,0,1000.03,40,160,2466.85,620.01,4133.87,10086.51,650.01,66.67,166.67,50,1750.1,1866.78
10.755,83.33,10503.23,15974.14,175,33.33,150,262.5,300,0,0,0,320,0,280,2066.8,140,3367.02,9319.38,483.34,66.67,166.67,0,1383.4,1900.12
12.29,16.67,8151.95,13805.59,125,0,100,412.51,420.01,12.5,0,0,520.01,20,180,2033.46,520.01,3433.7,10236.61,400.01,0,183.33,16.67,1383.4,1983.47
13.825,100,10603.29,12938.24,50,66.67,112.5,137.5,120,0,0,0,300,30,160,2683.56,420.01,3283.67,9969.78,583.34,33.33,133.33,16.67,1850.11,2133.49
15.36,116.67,12554.62,14606.25,62.5,50,212.5,150,440.01,0,12.5,0,560.01,0,300,2516.86,620.01,3833.79,10119.87,750.02,16.67,116.67,16.67,1716.76,1816.78
16.896,66.67,8176.96,11270.39,125,83.33,225,212.5,220,25,0,0,460.01,30,360,2016.79,480.01,3750.44,10169.9,400.01,33.33,166.67,0,1700.1,2333.52
18.431,16.67,10303.11,13638.78,200,0,137.5,162.5,320,0,0,0,380,50,340,2100.14,520.01,4033.84,11437.42,450.01,16.67,200,33.33,1516.74,2116.82
19.966,83.33,12554.62,15073.32,75,33.33,50,262.5,360,0,0,0,780.02,30,200,2166.81,260,3216.99,9702.94,416.67,16.67,150,33.33,1033.37,1600.09
21.501,83.33,9302.54,11737.37,25,33.33,162.5,212.5,260,0,0,0,380,10,140,2550.2,680.01,4000.5,11570.85,550.01,0,100,33.33,1733.43,1866.78
23.036,33.33,12829.82,14306,125,66.67,100,100,500.01,0,0,0,940.03,40,400,2550.2,860.02,4383.93,11220.6,733.35,33.33,300,50,1483.41,2483.54
