D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-93.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 02:47:56 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,225,0,0,0,62.5,0,20,0,0,0,2460.18,0,640.01,2616.88,1080.04,2100.14,5801.05,316.67,50,166.67,33.33,616.68,1150.04
3.08,33.33,8252,9402.59,75,16.67,112.5,100,200,0,0,33.33,380,20,140,1200.04,340,2483.53,6251.22,283.34,0,150,0,1066.7,750.02
4.615,0,4575.61,6534.58,0,50,150,112.5,220,0,0,0,280,10,240,1216.71,240,2066.8,6034.47,316.67,33.33,166.67,16.67,1216.72,1150.04
6.15,33.33,7301.56,8768.92,25,66.67,87.5,50,360,0,0,0,280,10,100,1083.37,240,1883.44,5200.85,150,83.33,150,0,600.01,1033.37
7.685,50,6451.22,7835.13,87.5,66.67,162.5,100,380,0,0,0,280,20,120,1433.4,460.01,2433.52,6101.16,233.34,0,216.67,33.33,850.02,1083.37
9.22,50,5475.88,7668.39,37.5,16.67,50,87.5,340,0,0,0,640.01,0,160,1866.77,400,2433.52,6417.96,283.34,100,216.67,0,900.03,1116.71
10.755,50,5851,7835.13,50,50,112.5,50,80,12.5,0,0,320,20,320,1466.73,220,2383.51,5901.09,216.67,16.67,116.67,0,750.02,850.02
12.29,50,5976.05,8502.12,137.5,33.33,12.5,112.5,160,0,12.5,16.67,220,30,180,916.69,260,1666.75,4717.36,466.67,16.67,200,16.67,1133.38,866.69
13.825,33.33,5550.9,6934.74,12.5,0,75,62.5,220,12.5,0,0,340,10,160,716.68,340,2416.85,6351.26,333.34,83.33,200,16.67,466.67,966.7
15.36,66.67,6401.2,7201.52,25,16.67,137.5,37.5,200,12.5,0,0,200,0,160,950.03,240,1866.78,5534.29,550.01,50,183.33,33.33,716.68,783.35
16.896,16.67,4950.72,7334.91,25,50,212.5,62.5,160,0,0,33.33,400,0,120,1666.75,320,2316.83,5667.67,283.34,33.33,116.67,16.67,716.68,1216.72
18.431,0,5125.77,7034.78,25,0,112.5,100,240,0,0,50,160,20,200,1600.08,440.01,1683.42,5434.26,466.67,16.67,233.34,0,866.69,1016.7
19.966,0,5350.84,6534.58,112.5,16.67,87.5,37.5,260,0,0,0,240,10,180,1233.38,180,1833.44,5450.93,283.34,16.67,116.67,0,900.03,1083.37
21.501,33.33,4250.53,7034.78,87.5,33.33,62.5,100,180,12.5,0,0,220,10,80,900.03,140,2250.16,6768.1,416.67,16.67,283.34,0,783.35,783.35
23.036,0,5100.76,7001.44,25,33.33,112.5,62.5,260,0,0,33.33,340,10,100,866.69,260,2083.47,5684.34,316.67,16.67,133.33,33.33,566.68,750.02
24.571,50,5150.78,6701.32,37.5,66.67,100,50,120,0,0,16.67,100,10,100,750.02,180,1816.77,4433.95,400.01,0,233.34,16.67,750.02,1133.38
26.106,66.67,10778.4,10203.05,50,16.67,125,300,180,0,0,0,380,10,260,1533.41,440.01,1700.09,6117.84,333.34,33.33,133.33,16.67,783.35,1333.39
27.641,16.67,5600.92,7101.48,62.5,33.33,75,87.5,180,12.5,0,0,180,20,80,1150.04,340,2383.51,5350.9,450.01,33.33,200,66.67,1116.71,983.37
29.176,16.67,5700.95,6401.2,50,100,37.5,212.5,140,0,0,0,160,30,140,983.36,320,2300.17,6034.47,266.67,0,116.67,16.67,716.68,866.69
30.711,100,5425.86,7601.69,87.5,50,87.5,62.5,180,0,0,0,120,0,200,1233.38,220,1900.11,5284.21,250,50,200,16.67,866.69,1116.71
32.246,50,5025.74,6367.86,25,83.33,125,0,140,0,0,0,180,20,120,883.36,580.01,1616.75,4367.26,133.33,0,216.67,0,916.69,950.03
33.781,33.33,4875.7,6601.28,75,16.67,25,137.5,200,0,0,0,360,10,300,1150.04,400,2316.83,5450.93,250,50,116.67,0,400.01,700.02
35.316,33.33,4875.7,7368.26,37.5,83.33,137.5,75,120,0,0,0,180,0,120,816.69,220,1450.07,3883.81,300,50,150,0,666.68,850.02
36.852,0,4975.73,5867.68,62.5,16.67,150,62.5,220,12.5,0,16.67,200,10,120,1200.04,280,1850.11,4017.17,266.67,0,200,33.33,800.02,850.02
38.387,16.67,5876.01,8302.02,25,0,112.5,87.5,260,0,0,0,260,0,60,1066.7,180,1966.79,6768.1,416.67,0,183.33,33.33,583.34,750.02
39.922,66.67,5175.78,7735.09,100,33.33,112.5,100,260,0,0,0,240,30,200,850.02,300,1716.76,5567.64,366.67,0,166.67,16.67,666.68,1050.04
41.457,0,6101.09,6868.05,62.5,16.67,62.5,50,200,0,0,0,220,0,320,1083.37,220,1733.43,5017.45,183.33,0,183.33,33.33,883.36,1150.04
42.992,50,7126.49,7535,137.5,0,100,25,220,0,0,0,440.01,10,80,933.36,100,1316.72,4550.65,416.67,16.67,216.67,16.67,750.02,950.03
44.527,66.67,6051.07,7601.69,50,16.67,2362.66,75,140,0,0,0,280,30,200,1116.71,380,2316.83,6001.13,200,66.67,183.33,33.33,783.35,783.35
46.062,33.33,4525.6,6701.32,50,50,125,112.5,180,12.5,0,0,180,10,260,1283.38,340,2633.55,5467.6,400.01,0,200,33.33,800.02,1033.37
47.597,0,6926.41,8135.27,75,50,87.5,137.5,320,0,0,0,280,0,140,1233.38,400,2366.84,7101.58,283.34,66.67,183.33,0,1033.37,1300.06
49.132,50,5525.9,7201.52,100,83.33,1637.58,6176.13,760.02,0,0,0,1260.05,30,300,1150.04,600.01,2766.91,5967.78,183.33,100,233.34,0,883.36,1433.4
50.666,66.67,6526.25,6367.86,62.5,100,387.5,3087.78,440.01,0,0,16.67,1340.05,20,180,1383.39,400,1833.44,4650.68,283.34,33.33,183.33,16.67,1016.7,1100.04
52.202,50,7251.54,8602.17,25,0,175,375,240,0,12.5,0,420.01,30,320,1733.43,300,2550.2,7051.55,366.67,16.67,133.33,0,966.7,900.03
53.737,50,5175.78,7434.96,87.5,83.33,300,1450.06,1120.04,0,25,16.67,2120.14,50,300,833.35,4440.61,2566.87,5017.45,283.34,50,400.01,16.67,1016.7,1166.71
55.272,83.33,7251.54,7535,62.5,100,225,3012.77,1260.05,12.5,12.5,16.67,1760.09,70,320,1583.41,2560.2,1750.1,5367.57,233.34,0,300,66.67,900.03,1283.39
56.808,0,10453.2,7735.09,62.5,50,225,1312.55,360,0,0,0,660.01,50,240,1533.41,380,2183.48,5834.4,233.34,33.33,150,0,883.36,800.02
58.343,66.67,6476.23,8368.72,50,33.33,62.5,300,240,0,0,0,540.01,20,240,1850.11,600.01,2900.26,6768.1,400.01,33.33,233.34,16.67,1416.73,1400.07
59.878,33.33,7451.63,8302.02,12.5,50,100,1200.04,220,0,12.5,0,1020.03,10,360,1366.72,1460.07,2283.5,6084.49,183.33,16.67,250,33.33,783.35,1166.71
