D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-97.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 03:07:33 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,325,0,0,16.67,62.5,0,40,0,25,16.67,2300.16,10,500.01,2400.18,680.01,2600.21,7951.98,400.01,33.33,133.33,16.67,733.35,1183.38
3.08,83.33,6451.22,7968.53,87.5,50,150,137.5,240,12.5,0,0,460.01,0,120,766.68,140,2066.8,4817.39,516.68,33.33,150,0,800.02,950.03
4.615,50,4375.56,6768.01,12.5,16.67,87.5,100,160,0,0,0,240,30,100,850.02,160,2133.48,5567.64,316.67,0,116.67,33.33,616.68,866.69
6.15,0,7376.59,8502.12,100,83.33,125,312.5,380,0,0,16.67,880.02,10,320,1600.08,700.02,1650.09,6151.18,366.67,33.33,150,0,666.68,1100.04
7.685,16.67,5600.92,8135.27,100,16.67,75,112.5,240,0,0,50,420.01,20,220,1550.07,460.01,2633.55,6067.82,333.34,16.67,133.33,0,783.35,1416.73
9.221,116.67,6826.37,8068.58,0,0,37.5,62.5,200,25,0,0,400,10,220,1400.06,280,2116.81,6401.28,266.67,0,133.33,0,766.69,1016.7
10.756,33.33,5425.86,9069.08,75,50,162.5,187.5,240,0,0,0,440.01,40,280,1233.38,240,2316.83,6718.08,550.01,50,100,16.67,550.01,933.36
12.291,33.33,5000.73,6768.01,25,50,25,87.5,100,0,0,0,480.01,0,80,950.03,120,1816.77,4583.99,400.01,16.67,150,0,816.69,850.02
13.826,66.67,5350.84,6501.24,62.5,0,187.5,125,180,0,0,0,580.01,0,260,1916.78,600.01,2683.56,7168.27,466.67,50,100,0,1383.4,1283.39
15.361,50,7201.52,9569.35,62.5,66.67,100,175,240,0,0,0,560.01,30,160,2050.13,400,2800.25,8835.77,616.68,16.67,133.33,0,1383.4,1583.42
16.896,33.33,9577.68,10836.78,137.5,33.33,75,200,220,0,0,0,240,10,80,1183.38,240,2050.13,5550.96,216.67,16.67,183.33,0,883.36,1266.72
18.431,0,5375.85,8602.17,62.5,16.67,162.5,125,500.01,12.5,0,0,600.01,30,280,1566.74,520.01,2200.15,7201.62,533.34,33.33,66.67,66.67,1016.7,1366.73
19.966,116.67,7251.54,9536,137.5,0,75,87.5,240,0,0,0,360,0,180,1150.04,80,2833.58,6101.16,350,83.33,116.67,16.67,1200.05,1766.77
21.501,16.67,8477.11,12137.65,75,100,125,150,360,0,0,33.33,520.01,0,80,966.7,140,2166.81,7151.6,283.34,0,200,33.33,850.02,1433.4
23.036,16.67,8302.02,8435.42,0,33.33,75,62.5,100,0,0,0,520.01,40,300,2250.16,560.01,2683.56,7901.95,350,83.33,116.67,16.67,1050.04,1016.7
24.571,50,5976.05,8135.27,62.5,100,137.5,50,360,0,0,0,100,0,100,933.36,260,2050.13,4150.54,383.34,66.67,133.33,0,1000.03,1033.37
26.106,133.33,5600.92,7935.18,25,16.67,137.5,75,320,50,0,16.67,80,0,80,1000.03,320,2333.5,8652.34,566.68,50,116.67,50,783.35,1483.41
27.641,66.67,8076.91,10936.84,0,100,187.5,25,480.01,25,0,0,220,30,120,666.68,340,2166.81,5317.55,350,66.67,66.67,16.67,1250.05,1183.38
29.177,33.33,4750.66,5100.76,50,16.67,150,37.5,260,0,0,0,200,20,140,1916.78,400,2866.92,7001.53,550.01,0,66.67,0,1166.71,1316.72
30.712,50,7651.72,8935.67,12.5,16.67,137.5,112.5,140,0,0,0,120,10,180,1533.41,260,1750.1,5701.02,300,16.67,66.67,16.67,750.02,1000.03
32.247,33.33,6451.22,8535.47,75,16.67,62.5,100,120,25,0,0,180,20,200,1566.74,460.01,2850.25,6551.34,450.01,0,116.67,16.67,616.68,716.68
33.782,0,5625.93,7535,12.5,0,100,62.5,160,0,0,0,180,10,140,1233.38,380,2533.53,6367.94,250,16.67,116.67,0,683.35,1033.37
35.317,16.67,6876.38,10036.29,50,0,50,125,340,0,0,0,240,0,260,1133.37,220,1900.11,4867.41,450.01,0,116.67,33.33,666.68,1150.04
36.852,133.33,6101.09,7034.78,62.5,0,25,37.5,260,0,0,0,340,0,180,1350.06,200,2500.2,5567.64,250,50,250,16.67,566.68,833.36
38.387,83.33,5500.89,6834.7,50,0,150,87.5,160,0,0,16.67,400,0,220,1850.11,520.01,3100.3,9402.77,516.68,0,166.67,0,1616.75,1933.46
39.922,16.67,8277.01,10303.11,25,50,125,62.5,480.01,0,0,0,460.01,20,340,1333.39,440.01,1716.76,5584.31,216.67,0,133.33,50,1000.03,1233.38
41.457,33.33,6426.21,8802.27,50,50,175,87.5,320,0,0,0,260,40,120,1450.06,200,2416.85,5951.11,366.67,0,183.33,33.33,883.36,983.37
42.992,0,6701.32,10736.71,37.5,16.67,150,137.5,180,0,0,0,160,10,100,1433.4,200,2283.5,6417.96,400.01,0,83.33,16.67,833.36,1066.7
44.527,50,6476.23,8335.37,37.5,16.67,137.5,262.5,380,0,0,0,440.01,30,240,1533.41,480.01,3133.64,6484.65,433.34,0,150,16.67,916.69,1083.37
46.062,66.67,5350.84,5901.02,75,100,2362.66,8126.95,800.02,12.5,0,33.33,3660.41,70,460.01,1000.03,860.02,1316.72,4450.62,283.34,0,300,0,633.35,1016.7
47.597,16.67,6851.37,8635.52,75,0,62.5,287.5,200,0,0,0,220,0,100,933.36,140,1950.12,5951.11,333.34,0,116.67,33.33,950.03,1233.38
49.133,50,5675.94,8035.23,162.5,50,75,25,200,0,0,0,160,0,140,816.69,240,2266.83,5967.78,366.67,0,166.67,16.67,800.02,1050.04
50.668,50,5500.89,7034.78,62.5,33.33,112.5,112.5,200,12.5,0,0,480.01,10,340,1783.43,720.02,2050.13,7218.3,366.67,66.67,200,16.67,1166.71,1433.4
