D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-71.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:00:11 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,16.67,525.01,66.67,0,0,125,0,0,0,12.5,0,3060.28,10,600.01,3317.01,900.03,3050.29,8885.8,400.01,16.67,200,16.67,1633.42,1366.73
3.08,33.33,8602.17,11270.39,125,50,100,87.5,160,0,0,0,340,20,180,1583.41,420.01,2816.91,7368.36,516.68,0,166.67,0,10853.87,1433.4
4.615,33.33,9602.7,13038.32,75,0,150,1775.09,140,0,0,33.33,100,0,360,1666.75,380,2483.53,7968.65,433.34,100,333.34,0,1383.4,1216.72
6.15,50,9777.8,10870.13,37.5,0,150,187.5,300,0,0,0,260,40,360,1916.78,460.01,2966.94,7868.6,466.67,33.33,166.67,50,900.03,1216.72
7.686,33.33,6901.39,11103.61,100,16.67,62.5,125,140,12.5,0,0,140,10,260,1216.71,140,2566.87,6934.84,316.67,0,116.67,16.67,1183.38,1650.09
9.221,0,7301.56,10503.23,100,33.33,75,462.51,160,12.5,0,0,360,10,240,1633.42,300,3183.65,8135.4,333.34,33.33,116.67,0,1133.38,1383.4
10.756,0,7551.67,10169.7,50,0,112.5,225,280,25,0,16.67,300,0,220,1100.04,440.01,2483.53,6884.82,483.34,50,150,16.67,966.7,1533.41
12.291,33.33,8176.96,9335.89,137.5,33.33,0,112.5,120,12.5,0,0,280,20,60,1116.71,260,2716.9,7184.95,316.67,16.67,150,33.33,1000.03,1800.11
13.826,33.33,6326.17,10269.76,50,33.33,125,112.5,240,0,0,16.67,160,0,100,1216.71,180,2883.59,6701.4,400.01,50,150,0,800.02,1250.05
15.361,0,7576.68,10403.17,25,16.67,162.5,187.5,160,12.5,0,0,240,10,120,1466.73,420.01,2766.91,6934.84,350,50,216.67,16.67,1000.03,1050.04
16.896,66.67,6551.26,8735.57,62.5,83.33,100,87.5,240,12.5,0,0,320,0,180,1233.38,300,2500.2,7785.23,500.01,16.67,66.67,33.33,716.68,1483.41
18.431,83.33,6676.3,10269.76,87.5,50,87.5,100,160,12.5,0,16.67,320,10,80,1433.4,200,2333.5,6934.84,483.34,0,233.34,83.33,850.02,1183.38
19.966,66.67,5876.01,9502.65,187.5,16.67,150,162.5,120,12.5,0,0,340,10,420.01,1383.39,200,2233.49,7218.3,533.34,16.67,116.67,0,1400.06,1516.74
21.501,0,7401.6,10002.93,87.5,33.33,200,150,320,25,0,16.67,340,30,140,1150.04,380,2783.58,7868.6,483.34,50,83.33,50,1100.04,1116.71
23.036,0,6526.25,8368.72,150,100,100,212.5,280,0,12.5,0,500.01,0,220,1366.72,260,2383.51,7368.36,400.01,16.67,183.33,0,1000.03,1250.05
24.571,33.33,6751.34,9102.43,75,0,137.5,125,260,0,0,0,360,10,260,1166.71,260,2600.21,6718.08,200,16.67,183.33,0,1083.37,1650.09
26.106,83.33,8302.02,9869.52,37.5,16.67,125,87.5,200,0,0,16.67,240,10,300,1500.07,180,2483.53,7551.78,383.34,33.33,83.33,16.67,866.69,1183.38
27.642,33.33,8101.92,11637.3,37.5,100,125,125,260,0,0,16.67,220,20,200,2266.83,420.01,3233.66,7201.62,366.67,33.33,83.33,0,816.69,1566.75
29.177,33.33,7026.45,9435.94,100,50,100,312.5,140,0,0,0,500.01,10,280,1300.05,460.01,2533.53,6251.22,350,33.33,233.34,66.67,800.02,1166.71
30.712,16.67,6076.08,7301.56,62.5,100,137.5,362.5,380,0,12.5,0,1040.03,30,200,1283.38,3840.46,2466.86,7485.09,366.67,16.67,183.33,0,1533.41,1483.41
32.247,33.33,9127.44,9435.94,50,66.67,350,2675.21,1540.07,0,0,0,2020.12,50,320,1550.07,4080.52,2016.79,5300.88,283.34,0,350,0,1000.03,1166.71
33.782,100,9877.86,10436.52,25,100,225,3562.88,840.02,25,25,0,2240.15,130,480.01,1816.77,2620.21,2450.19,6684.73,366.67,16.67,183.33,0,1450.07,1850.11
35.317,83.33,8252,9669.41,75,50,150,2525.19,1440.06,0,37.5,0,2260.16,110,460.01,1700.09,3540.39,2150.14,7835.25,316.67,66.67,166.67,0,1266.72,1166.71
36.852,16.67,8252,8335.37,75,116.67,212.5,2387.67,780.02,12.5,12.5,0,2820.24,90,480.01,983.36,3700.42,2133.48,6117.84,283.34,0,316.67,0,1183.38,1250.05
38.387,83.33,9627.71,9302.54,50,16.67,175,3375.34,900.02,0,0,0,2920.26,100,920.03,1866.77,3900.47,2183.48,5934.43,383.34,50,183.33,16.67,1466.74,1266.72
39.922,133.33,9077.41,9636.06,50,0,162.5,3562.88,1080.03,0,12.5,0,2540.2,150,820.02,1683.42,2300.16,2700.23,6384.61,366.67,33.33,250,16.67,1066.7,1516.74
41.457,116.67,7201.52,10269.76,50,33.33,37.5,737.52,380,25,0,0,460.01,30,220,1300.05,200,2616.88,8168.75,500.01,33.33,133.33,33.33,816.69,1266.72
42.992,0,5750.97,8035.23,50,50,175,300,200,25,0,0,320,30,80,1000.03,120,2050.13,5317.55,366.67,66.67,183.33,0,816.69,1050.04
44.527,0,7051.46,8402.07,37.5,0,200,137.5,300,0,0,0,120,0,120,1266.72,200,2283.5,8368.86,633.35,0,200,0,1300.06,1266.72
46.062,66.67,8452.09,10169.7,75,33.33,112.5,287.5,260,0,0,0,440.01,0,160,1566.74,280,3083.63,8518.94,533.34,0,166.67,0,1400.06,1033.37
47.598,16.67,9127.44,12571.3,12.5,0,187.5,1325.05,500.01,0,25,0,2400.18,20,640.01,1983.45,660.01,2850.25,9135.94,550.01,83.33,166.67,16.67,1250.05,1716.77
49.133,16.67,7276.55,9602.7,50,66.67,287.5,1937.61,700.01,0,12.5,0,2700.22,50,420.01,1600.08,1200.04,2566.87,7051.55,383.34,0,100,0,1016.7,1400.07
50.668,16.67,8001.88,9602.7,75,33.33,125,1250.05,480.01,0,25,16.67,3080.29,60,440.01,1583.41,1280.05,2316.83,6434.63,416.67,83.33,150,16.67,1266.72,1616.75
52.202,83.33,8352.04,8368.72,50,116.67,187.5,1137.54,660.01,0,0,0,1140.04,40,220,1450.06,640.01,2483.53,6151.18,566.68,50,166.67,16.67,1300.06,1166.71
53.738,0,7226.53,9769.46,62.5,33.33,150,412.51,320,0,0,0,440.01,0,40,1100.04,160,2200.15,5067.47,133.33,100,116.67,33.33,1133.38,1083.37
55.273,0,5725.96,7168.17,62.5,0,125,300,320,12.5,0,33.33,360,10,200,1433.4,180,2016.79,4767.38,433.34,0,150,16.67,1016.7,1516.74
56.808,33.33,10853.45,14406.08,137.5,16.67,175,1125.04,660.01,0,0,0,5180.82,70,300,1383.39,1320.05,2783.58,5934.43,416.67,0,66.67,16.67,950.03,1116.71
