D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-86.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 02:13:42 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,33.33,300,0,0,16.67,100,0,20,0,0,0,1480.07,0,600.01,2316.83,1140.04,2416.85,6901.49,433.34,50,150,83.33,1016.7,1200.05
3.08,100,7701.74,9602.7,125,0,100,150,200,0,0,0,400,30,320,1566.74,600.01,2383.51,5701.02,283.34,50,83.33,16.67,850.02,1300.06
4.615,16.67,6276.15,7968.53,50,50,125,75,300,0,12.5,0,340,0,320,1166.71,200,2366.84,6801.45,516.68,33.33,233.34,0,1150.04,1250.05
6.15,66.67,5550.9,9235.83,50,33.33,50,150,160,12.5,0,0,440.01,10,140,1383.39,540.01,2750.24,7501.76,333.34,50,150,0,883.36,1366.73
7.685,50,8252,8302.02,0,0,162.5,112.5,480.01,0,0,0,220,0,300,1333.39,320,2216.82,6301.24,250,33.33,133.33,33.33,1166.71,1100.04
9.22,16.67,7001.44,8635.52,112.5,50,125,175,380,0,0,0,220,40,120,1483.4,360,1800.1,4533.98,216.67,50,150,0,833.36,1350.06
10.755,16.67,6726.33,7935.18,37.5,16.67,75,162.5,120,0,0,0,140,10,80,1550.07,340,2416.85,6334.59,333.34,0,100,0,683.35,1066.7
12.29,33.33,6576.27,10503.23,12.5,33.33,87.5,112.5,60,0,0,0,420.01,0,120,1400.06,460.01,2200.15,7201.62,400.01,16.67,200,0,1066.7,883.36
13.826,0,5625.93,8535.47,50,50,100,150,260,12.5,0,16.67,160,0,140,1466.73,420.01,2366.84,6134.51,350,66.67,133.33,33.33,766.69,1383.4
15.361,16.67,7551.67,11303.74,62.5,0,212.5,125,160,0,0,16.67,180,10,140,1266.72,100,2583.54,7301.67,283.34,16.67,166.67,50,833.36,1350.06
16.896,100,6476.23,7601.69,12.5,83.33,125,75,120,25,0,0,400,0,200,1600.08,540.01,2716.9,6868.14,250,33.33,200,33.33,1050.04,1133.38
18.431,116.67,7501.65,8802.27,137.5,0,200,150,200,0,0,0,200,30,160,1316.72,220,2500.2,6459.64,300,83.33,150,50,1000.03,1233.38
