D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-53.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 23:32:03 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,450.01,33.33,0,16.67,162.5,0,0,0,0,0,2600.21,0,460.01,2683.56,1280.05,2483.53,7068.23,516.68,33.33,100,0,550.01,1283.39
3.08,16.67,6851.37,8802.27,87.5,33.33,62.5,1112.54,420.01,0,0,0,120,10,80,1333.39,360,1566.74,3967.16,133.33,0,183.33,0,583.34,900.03
4.615,50,5225.8,6868.05,62.5,116.67,150,50,100,0,0,0,380,10,320,1133.37,400,1616.75,4934.09,316.67,33.33,83.33,0,466.67,966.7
6.15,50,5876.01,7801.78,87.5,66.67,62.5,100,200,0,0,0,300,0,260,1050.03,180,2183.48,5851.07,416.67,16.67,233.34,0,950.03,1100.04
7.685,50,6576.27,7968.53,50,66.67,162.5,187.5,300,0,0,0,280,10,120,1133.37,340,1600.08,4700.69,133.33,33.33,116.67,16.67,400.01,833.36
9.22,83.33,5851,7168.17,62.5,116.67,37.5,75,280,0,0,0,160,30,240,866.69,240,1783.43,4367.26,116.67,66.67,183.33,50,466.67,833.36
10.755,16.67,5775.98,8168.62,37.5,50,87.5,287.5,160,12.5,0,0,440.01,20,120,1166.71,320,2266.83,6518,566.68,66.67,116.67,0,783.35,1383.4
12.29,66.67,6676.3,8502.12,50,16.67,87.5,100,100,0,0,16.67,340,20,300,1900.11,580.01,2616.88,7051.55,350,33.33,133.33,16.67,916.69,950.03
13.825,50,5675.94,6501.24,25,16.67,125,137.5,220,0,0,16.67,380,0,220,1350.06,380,1466.73,6051.14,366.67,16.67,66.67,0,750.02,1466.74
15.36,33.33,7126.49,8302.02,50,50,112.5,137.5,200,25,0,0,280,20,340,1100.04,160,2466.86,5500.95,316.67,16.67,150,0,883.36,950.03
16.896,50,6251.14,10203.05,25,66.67,62.5,125,180,12.5,0,0,160,10,80,1333.39,200,1366.72,5367.57,183.33,0,83.33,0,733.35,883.36
18.431,16.67,6251.14,7601.69,37.5,0,150,200,280,0,0,0,400,0,80,883.36,360,1400.06,4200.55,233.34,33.33,183.33,16.67,600.01,883.36
19.966,33.33,5100.76,6734.66,25,33.33,100,125,240,0,0,0,280,40,100,966.7,200,2700.23,5817.73,433.34,33.33,233.34,0,766.69,683.35
21.501,0,4050.48,5800.99,25,66.67,112.5,75,200,12.5,0,0,340,10,40,816.69,80,1366.72,5934.43,233.34,33.33,100,66.67,783.35,716.68
23.036,16.67,6601.28,7935.18,37.5,33.33,87.5,137.5,80,0,0,0,160,0,120,933.36,200,1883.44,4583.99,116.67,33.33,183.33,50,900.03,933.36
24.571,50,7676.73,8135.27,100,83.33,125,150,240,0,0,0,480.01,10,120,833.35,240,2066.8,4634,183.33,16.67,50,0,966.7,1216.72
26.106,16.67,5500.89,6267.82,50,0,75,162.5,280,0,0,33.33,240,20,40,1266.72,360,2466.86,5284.21,266.67,0,116.67,33.33,716.68,1000.03
27.641,66.67,6301.16,7701.74,37.5,16.67,150,275,580.01,0,0,16.67,720.02,0,140,1300.05,340,1900.11,5334.22,183.33,0,116.67,16.67,816.69,833.36
29.176,33.33,5100.76,7134.83,25,0,37.5,137.5,80,0,0,0,400,30,80,933.36,320,1433.4,5067.47,233.34,0,216.67,16.67,950.03,1200.05
30.711,50,5550.9,6301.16,25,66.67,100,225,200,0,0,0,460.01,10,120,1000.03,220,1666.75,5250.86,183.33,33.33,183.33,16.67,633.35,1016.7
32.246,16.67,4675.64,6234.47,25,16.67,125,200,180,0,0,0,760.02,30,280,1650.08,540.01,1750.1,5117.49,316.67,16.67,233.34,16.67,916.69,1033.37
33.781,16.67,7026.45,7968.53,37.5,16.67,162.5,500.01,280,0,0,50,860.02,0,260,1300.05,480.01,2116.81,7201.62,333.34,50,100,33.33,1216.72,1283.39
35.317,83.33,8802.27,11403.81,50,50,200,362.5,300,12.5,0,0,880.02,10,140,1466.73,320,1683.42,5234.19,216.67,16.67,150,16.67,1250.05,933.36
36.852,50,5825.99,7901.83,25,0,137.5,487.51,280,0,0,0,620.01,20,280,1666.75,420.01,1416.73,5634.33,283.34,0,200,0,900.03,1283.39
38.387,16.67,4950.72,6801.36,75,66.67,62.5,375,340,0,0,33.33,400,10,260,1566.74,440.01,2083.47,5951.11,450.01,0,133.33,33.33,916.69,883.36
39.922,33.33,4950.72,6467.89,50,66.67,150,275,280,12.5,0,0,140,0,180,1400.06,140,1483.4,5434.26,350,33.33,66.67,16.67,850.02,700.02
41.457,16.67,6226.14,9902.88,125,66.67,87.5,212.5,180,0,0,0,400,30,80,1266.72,160,1400.06,4550.65,233.34,0,200,33.33,916.69,1033.37
42.992,16.67,8226.98,8135.27,0,83.33,137.5,375,140,0,0,0,620.01,0,220,1233.38,440.01,1633.42,5234.19,300,0,116.67,16.67,766.69,1250.05
44.527,133.33,6726.33,7901.83,12.5,0,100,250,140,0,0,0,260,10,120,1016.7,140,1783.43,4684.02,350,16.67,166.67,0,933.36,950.03
46.062,16.67,5300.82,7334.91,37.5,16.67,175,437.51,320,0,0,0,220,10,100,1450.06,220,2250.16,6618.04,183.33,0,233.34,0,1100.04,1000.03
47.597,16.67,5500.89,5800.99,25,33.33,187.5,450.01,400,0,0,0,280,0,300,1216.71,260,1266.72,4717.36,316.67,33.33,233.34,50,950.03,983.37
49.132,33.33,5951.04,7168.17,25,33.33,87.5,450.01,260,0,0,0,300,30,220,1133.37,180,1616.75,5034.13,300,66.67,133.33,16.67,1000.03,1016.7
50.666,0,8226.98,8902.32,50,0,125,525.01,160,0,0,0,300,0,240,1083.37,160,1850.11,4784.05,300,16.67,83.33,50,750.02,900.03
52.202,50,6601.28,7535,50,33.33,112.5,425.01,260,12.5,0,50,360,30,60,1683.42,220,2333.5,5784.38,283.34,16.67,166.67,33.33,1466.74,1183.38
53.737,16.67,6801.36,7668.39,62.5,33.33,162.5,375,280,0,0,0,300,60,140,1766.76,320,2033.46,4884.08,400.01,33.33,216.67,33.33,1600.08,1683.43
