D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-42.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 22:38:12 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,450.01,0,0,33.33,75,0,80,0,0,33.33,2920.26,210,1040.03,3833.79,1480.07,2750.24,7751.88,483.34,66.67,116.67,16.67,833.36,1366.73
3.08,116.67,9202.48,10002.93,225,0,100,125,180,0,0,33.33,200,10,180,1350.06,560.01,2900.26,7585.13,350,33.33,250,0,1250.05,1450.07
4.615,66.67,8877.31,13538.7,137.5,0,187.5,262.5,320,25,0,0,160,30,340,1666.75,480.01,3133.64,6618.04,450.01,50,233.34,16.67,1166.71,1533.41
6.15,50,9752.78,10770.07,50,100,87.5,137.5,300,0,0,0,360,0,140,1616.75,540.01,2250.16,8452.24,466.67,0,83.33,0,1150.04,900.03
7.685,16.67,7626.7,9636.06,112.5,116.67,50,187.5,80,25,0,16.67,180,20,120,1483.4,260,2483.53,7568.46,616.68,16.67,183.33,50,1266.72,1300.06
9.22,33.33,8552.14,9335.89,62.5,16.67,137.5,112.5,300,0,12.5,0,300,0,220,2233.49,820.02,2666.89,7468.41,466.67,0,166.67,0,783.35,933.36
10.755,50,7626.7,8969.02,125,0,100,137.5,160,0,0,0,380,20,240,950.03,320,2466.86,5867.74,316.67,33.33,133.33,33.33,833.36,1500.08
12.29,16.67,7726.75,10870.13,162.5,66.67,75,362.5,200,0,0,0,360,20,100,1633.42,280,2716.9,7001.53,483.34,50,183.33,33.33,916.69,1233.38
13.825,50,7676.73,12104.29,137.5,50,87.5,12.5,180,0,0,0,280,20,280,1033.37,260,2750.24,6684.73,300,33.33,150,0,1166.71,1200.05
15.36,50,8877.31,11770.73,162.5,83.33,37.5,237.5,140,0,0,33.33,280,30,100,2183.48,200,2516.86,8185.43,450.01,33.33,216.67,33.33,1033.37,1500.08
16.896,50,8377.06,10102.99,50,0,125,187.5,280,0,0,0,220,10,240,2116.8,400,3250.33,9002.54,633.35,33.33,250,16.67,1216.72,1616.75
18.431,66.67,11028.56,12771.45,112.5,33.33,75,162.5,200,0,0,33.33,260,0,260,1283.38,100,2483.53,8252.13,300,33.33,133.33,0,900.03,1250.05
19.966,16.67,7876.82,10169.7,100,33.33,150,62.5,140,0,0,0,220,0,120,1366.72,160,2433.52,6934.84,350,50,166.67,33.33,900.03,1050.04
21.501,33.33,5951.04,8302.02,75,50,62.5,137.5,320,0,0,0,620.01,0,180,1600.08,220,2533.53,7368.36,550.01,33.33,133.33,0,1350.06,1400.07
23.036,100,11278.72,10236.41,200,33.33,150,237.5,900.02,12.5,0,0,600.01,0,280,2783.57,600.01,2900.26,8835.77,400.01,33.33,150,66.67,1683.43,1366.73
24.571,66.67,8752.24,13338.55,112.5,16.67,162.5,637.51,240,0,0,0,720.02,40,60,2100.14,460.01,2650.22,8552.29,350,66.67,133.33,83.33,1800.11,2066.81
26.106,16.67,10703.35,14839.79,112.5,33.33,25,437.51,320,0,0,0,380,10,120,2083.47,400,2350.17,8085.38,616.68,16.67,133.33,33.33,1550.08,1600.09
27.641,116.67,10903.48,14105.83,75,50,62.5,662.51,420.01,0,0,0,480.01,30,340,1983.45,600.01,3833.79,9419.44,533.34,33.33,200,33.33,1800.11,2233.5
29.176,0,10878.47,13572.07,200,16.67,75,575.01,300,0,0,16.67,400,20,460.01,2566.87,400,2866.92,9736.3,500.01,33.33,133.33,16.67,1700.1,2100.15
30.711,50,8827.28,12671.37,50,33.33,87.5,487.51,200,12.5,0,0,280,0,80,1283.38,300,2033.46,6834.79,333.34,16.67,150,16.67,933.36,933.36
32.246,16.67,7951.85,10169.7,25,0,137.5,2200.14,560.01,12.5,0,0,1260.05,40,340,833.35,1620.08,2100.14,5150.83,316.67,0,150,0,1516.74,800.02
33.781,133.33,7776.77,8035.23,37.5,66.67,575.01,14818.98,2460.18,0,37.5,0,8061.98,370,940.03,1616.75,4900.74,1833.44,4634,316.67,33.33,283.34,33.33,783.35,666.68
35.316,133.33,6951.42,9702.76,75,0,587.51,10765.92,1660.08,12.5,50,0,3780.43,230,820.02,1166.71,3820.45,2016.79,4834.06,333.34,83.33,283.34,0,616.68,516.68
36.852,66.67,7201.52,7301.56,25,50,325,9727.79,1420.06,0,0,0,4160.53,320,460.01,1116.71,2920.26,1816.77,6459.64,300,0,316.67,0,1300.06,1866.78
38.387,100,11628.96,14172.55,50,0,450.01,11491.4,2320.16,0,25,0,7041.51,330,880.02,1933.45,3620.41,2183.48,5734.36,316.67,0,150,33.33,1116.71,1250.05
39.922,50,12554.62,16307.79,50,50,187.5,8139.46,2480.18,0,50,0,6781.4,120,780.02,1916.78,4580.65,2116.81,5267.53,516.68,33.33,100,0,1183.38,1183.38
41.457,100,13855.62,12638.02,125,33.33,312.5,5488.39,2080.13,25,12.5,33.33,7561.74,180,440.01,1450.06,3580.4,2400.18,5851.07,433.34,66.67,150,50,766.69,766.69
42.992,33.33,7976.86,10069.64,87.5,16.67,325,5663.45,1300.05,0,12.5,16.67,5781.02,170,180,1400.06,3080.29,1933.45,4950.77,433.34,33.33,133.33,0,1016.7,1250.05
44.527,83.33,11603.94,13572.07,75,33.33,162.5,6276.16,1640.08,0,0,16.67,3800.44,150,400,1133.37,2360.17,1816.77,5884.42,450.01,16.67,283.34,0,666.68,1166.71
46.062,0,8427.08,9802.82,50,100,262.5,3962.96,1320.05,0,25,0,3980.48,170,540.01,1466.73,2100.14,2050.13,7301.67,300,33.33,266.67,0,1383.4,1283.39
47.597,116.67,11929.17,11603.95,50,50,362.5,5175.79,1260.05,0,12.5,0,3340.34,120,480.01,1400.06,3500.38,2750.24,6701.4,633.35,50,200,16.67,1316.72,866.69
49.132,33.33,10340.62,13838.95,100,66.67,175,5138.28,1120.04,37.5,37.5,0,3680.41,200,540.01,1800.1,3240.32,2516.86,6984.86,466.67,0,316.67,50,1333.39,1566.75
50.666,100,9177.47,11737.37,25,0,362.5,4575.62,920.03,0,0,0,2900.26,190,860.02,1566.74,3020.28,2733.57,7168.27,316.67,0,333.34,0,1816.78,1433.4
52.202,116.67,9752.78,11670.66,25,100,275,5063.26,900.02,12.5,50,0,3360.34,190,520.01,1866.77,2700.23,2800.25,8035.35,366.67,16.67,183.33,66.67,1583.42,1466.74
53.737,100,11003.55,12271.08,87.5,33.33,387.5,6888.9,980.03,0,0,16.67,1180.04,50,260,1266.72,1180.04,2800.25,9969.78,466.67,33.33,100,16.67,1500.07,2133.49
55.272,0,11228.69,15573.77,112.5,100,62.5,1887.61,440.01,0,12.5,0,1780.1,130,240,1650.08,1420.06,2633.55,7351.69,400.01,16.67,283.34,0,1266.72,1500.08
56.808,66.67,9277.52,11904.15,100,83.33,275,4225.53,1120.04,25,25,16.67,2880.25,100,660.01,1816.77,2340.17,2516.86,7768.55,483.34,83.33,200,0,1333.39,1066.7
58.343,66.67,9102.43,10203.05,25,83.33,525.01,5525.9,960.03,0,12.5,0,3040.28,200,560.01,2216.82,2160.14,2700.23,6618.04,533.34,66.67,166.67,0,1566.75,1533.41
59.878,33.33,8902.32,11837.44,112.5,133.33,250,5363.35,1600.08,12.5,12.5,16.67,2720.22,170,540.01,1900.11,2620.21,2483.53,7335.02,266.67,33.33,200,100,1050.04,1166.71
61.413,66.67,10228.06,11537.23,112.5,0,175,4525.6,1000.03,12.5,37.5,0,3040.28,150,540.01,1750.09,2060.13,2483.53,7018.21,383.34,50,200,0,1300.06,1383.4
62.948,83.33,10453.2,13038.32,50,33.33,250,5038.25,1440.06,0,0,0,3280.33,160,400,1983.45,2480.19,2750.24,7184.95,266.67,0,183.33,0,1250.05,1166.71
64.483,66.67,9227.49,13171.75,125,16.67,212.5,4513.1,1000.03,0,12.5,0,3720.42,210,700.02,1300.05,2180.15,2500.2,7134.93,433.34,16.67,216.67,0,916.69,1050.04
66.018,33.33,7651.72,9536,112.5,33.33,450.01,5600.93,840.02,25,12.5,0,3360.34,160,420.01,1433.4,1760.1,2066.8,5234.19,233.34,83.33,200,83.33,866.69,833.36
67.553,50,11278.72,11403.81,50,50,475.01,9114.95,2240.15,0,12.5,0,7881.89,390,660.01,1600.08,2660.22,1883.44,5801.05,150,16.67,250,33.33,933.36,1083.37
69.088,66.67,9477.63,15406.96,87.5,33.33,625.01,6213.64,1560.07,25,0,0,1560.07,80,220,1633.42,560.01,2500.2,8302.16,350,16.67,100,0,833.36,1300.06
70.623,16.67,6551.26,9969.58,150,50,125,712.52,360,12.5,0,16.67,420.01,0,280,1816.77,420.01,1916.78,8035.35,516.68,16.67,150,16.67,1383.4,1700.1
72.158,83.33,7776.77,10536.59,37.5,0,112.5,300,200,12.5,37.5,0,340,0,200,1850.11,500.01,2716.9,6634.71,366.67,0,83.33,16.67,1016.7,1600.09
73.693,33.33,8852.29,13939.03,75,50,25,362.5,180,0,0,0,300,20,140,1483.4,580.01,2400.18,7635.16,266.67,16.67,166.67,66.67,1433.4,1050.04
75.228,50,6201.13,8468.77,75,16.67,62.5,387.5,380,0,0,0,440.01,20,320,1566.74,460.01,2400.18,6551.34,483.34,83.33,100,0,1100.04,1750.1
