D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-107.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 03:56:31 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,375,66.67,0,0,12.5,12.5,0,0,0,66.67,3260.32,20,540.01,2600.21,620.01,2600.21,7668.51,333.34,16.67,150,0,766.69,1766.77
3.08,33.33,11729.03,14205.91,162.5,33.33,150,212.5,140,0,0,0,300,10,140,2000.12,160,2516.86,10937.07,700.02,0,216.67,116.67,900.03,1816.78
4.615,50,7576.68,8335.37,37.5,16.67,150,37.5,200,25,0,0,480.01,10,360,2200.15,640.01,2883.59,7985.33,666.68,83.33,183.33,33.33,2083.48,1366.73
6.15,0,8126.93,9069.08,0,0,62.5,162.5,160,37.5,25,0,340,20,140,1483.4,400,3016.95,9452.79,466.67,66.67,100,50,1200.05,1450.07
7.685,66.67,9952.9,15106.69,125,33.33,125,225,260,0,0,0,520.01,30,160,2000.12,680.01,3733.77,9686.27,566.68,0,50,16.67,1716.76,2000.13
9.22,16.67,8452.09,11670.66,112.5,100,150,250,340,25,0,0,460.01,20,260,1983.45,560.01,3183.65,11487.46,716.68,133.33,100,16.67,1500.07,1716.77
10.755,50,12254.4,15140.05,75,83.33,162.5,125,540.01,25,0,0,340,20,340,2433.52,560.01,3700.43,9636.24,583.34,33.33,316.67,33.33,1516.74,1716.77
12.291,50,8727.23,11870.8,62.5,50,187.5,237.5,300,0,0,50,260,20,220,1783.43,340,2800.25,7651.83,333.34,33.33,166.67,0,1200.05,1766.77
13.826,16.67,8176.96,9836.17,112.5,66.67,150,37.5,100,12.5,0,0,140,0,280,2366.84,640.01,3350.35,10286.64,366.67,83.33,16.67,0,1416.73,2033.47
15.361,16.67,11278.72,13738.86,50,16.67,75,300,180,0,12.5,16.67,560.01,0,240,1550.07,400,2883.59,7168.27,250,33.33,83.33,16.67,716.68,1100.04
16.896,16.67,7776.77,9202.48,62.5,16.67,87.5,87.5,280,12.5,0,0,280,20,200,1716.76,320,3150.31,9702.94,516.68,100,200,33.33,1516.74,2083.48
18.431,50,11278.72,15940.78,150,66.67,150,137.5,420.01,0,0,0,280,20,100,1916.78,220,2783.58,8969.18,566.68,16.67,100,0,1666.76,2283.51
19.966,16.67,11303.74,14105.83,187.5,33.33,137.5,212.5,480.01,0,0,0,220,20,320,2466.85,520.01,3116.97,9752.97,583.34,0,166.67,0,1166.71,1166.71
21.501,16.67,7976.86,9836.17,137.5,0,175,262.5,160,0,0,33.33,320,20,180,2183.48,340,3000.28,9369.41,300,83.33,150,33.33,1250.05,1800.11
23.036,33.33,7801.78,7568.35,37.5,50,187.5,87.5,180,12.5,0,0,240,30,240,1716.76,260,2716.9,6751.43,433.34,16.67,200,50,1066.7,1516.74
24.571,50,7601.69,10870.13,75,66.67,125,62.5,340,0,0,50,380,40,220,2033.46,180,2600.21,6651.38,333.34,33.33,183.33,16.67,833.36,1500.08
26.106,50,7276.55,9836.17,50,83.33,112.5,162.5,160,12.5,0,33.33,240,40,320,1733.43,160,2783.58,6926.5,383.34,50,116.67,16.67,1250.05,1466.74
27.641,33.33,8352.04,9936.23,112.5,33.33,162.5,300,260,0,0,33.33,620.01,20,360,1600.08,680.01,2716.9,7868.6,450.01,0,166.67,33.33,1550.08,1716.77
29.176,50,9477.63,10503.23,37.5,16.67,125,187.5,180,0,0,0,460.01,20,200,1633.42,520.01,3300.34,8285.48,716.68,33.33,83.33,16.67,1250.05,1883.45
