D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-133.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 06:03:54 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.546,0,350,0,0,16.67,200,0,20,0,0,0,7441.68,10,780.02,3016.95,640.01,2433.52,7051.55,566.68,50,183.33,16.67,800.02,1316.72
3.081,116.67,7376.59,8668.87,100,33.33,137.5,400,80,0,0,0,480.01,0,220,1500.07,300,3333.68,8268.81,350,83.33,116.67,0,2600.22,1066.7
4.616,16.67,9027.39,11737.37,100,0,62.5,75,120,0,0,0,320,0,380,1500.07,300,2116.81,7385.04,333.34,83.33,266.67,16.67,1050.04,1366.73
6.151,33.33,7426.62,8101.92,50,33.33,87.5,112.5,100,0,0,16.67,400,10,240,1666.75,400,2750.24,7385.04,316.67,33.33,183.33,16.67,1250.05,1283.39
7.686,66.67,6351.18,10503.23,50,66.67,112.5,100,200,0,0,0,500.01,60,240,1200.04,520.01,2750.24,8618.99,416.67,83.33,50,0,883.36,1133.38
9.221,100,8126.93,11103.61,87.5,50,137.5,62.5,180,0,0,0,600.01,40,280,2133.47,540.01,2833.58,6884.82,416.67,16.67,150,16.67,1150.04,1016.7
10.756,50,7951.85,8635.52,37.5,0,62.5,137.5,200,0,0,0,400,20,380,1766.76,280,2733.57,7635.16,383.34,50,166.67,0,1350.06,1700.1
12.291,33.33,8577.15,9102.43,87.5,0,125,75,360,0,12.5,0,400,0,200,1166.71,280,1516.74,3650.42,266.67,33.33,116.67,16.67,1116.71,1283.39
13.826,116.67,8026.89,10269.76,50,16.67,62.5,275,440.01,25,0,0,720.02,10,460.01,1550.07,980.03,2600.21,6518,483.34,50,133.33,50,600.01,850.02
15.361,0,5800.99,8168.62,37.5,16.67,162.5,162.5,220,0,12.5,16.67,380,40,320,2000.12,480.01,2533.53,9286.03,466.67,16.67,100,33.33,1166.71,1400.07
16.896,183.33,7201.52,8201.97,62.5,0,150,62.5,360,0,12.5,0,380,10,160,1866.77,320,2800.25,7318.34,366.67,50,116.67,0,1050.04,1250.05
18.431,66.67,5901.02,8235.32,50,16.67,62.5,50,380,0,12.5,0,680.01,20,280,1583.41,800.02,2116.81,8952.51,366.67,66.67,100,16.67,1616.75,1316.72
19.967,83.33,8777.26,12337.79,100,33.33,100,187.5,160,0,0,0,300,10,120,1450.06,320,2683.56,7568.46,450.01,16.67,66.67,0,933.36,1216.72
21.502,83.33,8977.36,9569.35,100,66.67,212.5,87.5,140,0,0,0,800.02,20,180,1983.45,760.02,2983.61,7585.13,300,33.33,150,16.67,833.36,1050.04
23.037,50,8026.89,9235.83,100,33.33,137.5,150,300,0,0,0,460.01,60,320,1150.04,400,2266.83,5600.98,300,66.67,233.34,0,650.01,983.37
24.572,16.67,6826.37,7801.78,50,0,112.5,162.5,220,0,0,0,300,30,260,1300.05,180,1866.78,5267.53,366.67,66.67,150,0,816.69,1533.41
26.107,150,7226.53,9636.06,75,33.33,75,125,260,0,0,0,240,0,160,1116.71,140,2850.25,6267.9,350,0,133.33,0,700.02,716.68
27.642,83.33,8602.17,10203.05,50,16.67,112.5,100,280,25,0,33.33,580.01,0,580.01,1566.74,520.01,2066.8,7335.02,433.34,66.67,33.33,16.67,616.68,916.69
29.177,33.33,9127.44,9135.78,150,0,112.5,100,140,0,0,0,580.01,20,500.01,1683.42,540.01,2533.53,7318.34,550.01,16.67,183.33,50,1066.7,1683.43
30.712,33.33,8927.33,12337.79,100,83.33,237.5,100,140,0,0,16.67,200,30,80,1266.72,220,2150.14,8352.18,300,33.33,100,0,1000.03,1016.7
32.247,50,8627.18,9602.7,87.5,16.67,125,100,160,0,0,0,400,40,180,1233.38,280,2533.53,6234.55,300,33.33,150,16.67,650.01,1116.71
33.782,66.67,6376.19,9102.43,37.5,0,137.5,175,160,0,25,0,180,10,160,1266.72,320,3066.96,7485.09,483.34,33.33,133.33,33.33,866.69,933.36
35.317,100,9502.64,12738.09,162.5,66.67,175,100,120,0,0,0,260,20,240,1433.4,280,2600.21,7351.69,166.67,66.67,133.33,16.67,966.7,1166.71
36.852,50,8627.18,11670.66,62.5,83.33,125,100,280,0,0,0,440.01,0,320,1783.43,220,2716.9,7385.04,350,83.33,200,33.33,966.7,1616.75
38.387,50,7901.83,9802.82,50,16.67,75,50,140,0,0,0,320,10,200,1416.73,80,2000.13,6017.8,266.67,50,166.67,16.67,783.35,1066.7
39.923,33.33,7901.83,8568.82,87.5,0,87.5,87.5,340,25,0,16.67,660.01,40,180,1583.41,160,2500.2,6568.02,133.33,50,216.67,0,916.69,983.37
41.458,0,7751.76,9902.88,75,16.67,50,87.5,220,0,0,0,320,20,200,1533.41,460.01,1916.78,6467.97,300,16.67,116.67,0,1050.04,1333.39
42.993,33.33,9527.66,11737.37,87.5,50,162.5,187.5,180,25,0,0,140,30,80,1450.06,120,1966.79,7718.53,250,0,233.34,16.67,1066.7,1483.41
44.528,133.33,9702.76,11770.73,12.5,16.67,187.5,250,400,12.5,0,0,540.01,10,280,1983.45,440.01,2966.94,7501.76,300,50,83.33,0,966.7,1400.07
