D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-73.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:10:00 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,400,0,12.5,0,162.5,0,40,0,12.5,0,4120.52,0,780.02,3100.3,1620.08,2600.21,8068.7,550.01,0,166.67,16.67,1333.39,1600.09
3.08,100,8151.95,10970.19,87.5,83.33,150,237.5,280,0,0,0,300,0,200,1366.72,320,2500.2,7868.6,450.01,16.67,116.67,0,816.69,1350.06
4.615,0,6801.36,9869.52,12.5,50,50,212.5,220,0,0,16.67,280,20,200,1266.72,160,2516.86,8302.16,666.68,83.33,250,50,1100.04,1166.71
6.15,50,7876.82,10169.7,75,66.67,150,125,300,0,12.5,0,180,10,140,1083.37,440.01,2783.58,7084.9,300,33.33,233.34,0,1000.03,1683.43
7.685,100,8727.23,12404.51,75,16.67,87.5,137.5,280,12.5,0,0,760.02,20,320,2116.8,520.01,3450.37,7485.09,400.01,16.67,116.67,0,1800.11,1716.77
9.22,16.67,7776.77,9902.88,25,83.33,212.5,175,160,0,0,33.33,380,40,160,1400.06,360,2350.17,6818.12,550.01,33.33,50,33.33,883.36,1250.05
10.756,66.67,8452.09,10569.94,37.5,50,125,87.5,280,12.5,0,0,340,0,140,1150.04,460.01,1800.1,5984.45,233.34,50,100,0,816.69,1533.41
12.291,0,7426.62,8135.27,25,50,112.5,650.01,180,0,0,33.33,240,0,240,1183.38,240,2466.86,6951.51,466.67,16.67,116.67,0,950.03,950.03
13.826,33.33,7951.85,9869.52,75,83.33,175,212.5,160,0,0,0,420.01,0,220,1133.37,340,2766.91,6334.59,350,16.67,116.67,33.33,1283.39,950.03
15.361,50,7576.68,9335.89,100,33.33,75,62.5,180,0,0,0,420.01,0,100,1100.04,240,3050.29,6501.32,316.67,0,166.67,16.67,1016.7,1483.41
16.896,33.33,9552.67,12171.01,100,0,137.5,125,120,0,0,33.33,160,50,220,1050.03,260,2116.81,7818.58,450.01,16.67,66.67,16.67,1033.37,916.69
18.431,16.67,6376.19,8668.87,50,16.67,137.5,137.5,240,0,12.5,0,220,10,240,1350.06,180,2533.53,7284.99,400.01,16.67,183.33,0,866.69,1466.74
19.966,116.67,7951.85,9502.65,25,16.67,150,262.5,220,25,0,0,340,30,100,1400.06,140,2250.16,8268.81,450.01,83.33,116.67,16.67,683.35,1133.38
21.501,0,6201.13,7601.69,62.5,33.33,87.5,250,280,0,0,33.33,240,10,140,1383.39,280,1833.44,7001.53,566.68,50,100,33.33,1166.71,1300.06
