D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-4.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 19:32:04 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,450.01,100,0,16.67,75,0,0,0,12.5,0,7601.76,750.02,2560.2,6517.98,18810.95,5334.22,15941.28,683.35,50,216.67,0,1466.74,1333.39
3.08,50,11503.88,14873.15,87.5,66.67,112.5,237.5,740.02,0,0,3567.05,500.01,20,280,1716.76,2060.13,3617.08,9219.32,483.34,66.67,100,16.67,983.37,1616.75
4.615,16.67,12029.24,16941.74,162.5,16.67,62.5,300,700.01,12.5,25,0,560.01,10,340,2966.94,1340.06,4383.93,11003.79,583.34,100,200,0,1633.42,1950.13
6.151,50,12854.84,16007.51,37.5,133.33,87.5,162.5,360,25,0,0,480.01,40,320,2216.82,1240.05,3517.05,10236.61,400.01,50,200,16.67,1033.37,1716.77
7.686,133.33,14606.25,15073.32,112.5,100,87.5,425.01,520.01,0,0,16.67,560.01,20,480.01,2166.81,2700.23,3133.64,8352.18,500.01,50,216.67,33.33,1733.43,1433.4
9.221,0,8802.27,12504.58,25,83.33,75,62.5,280,0,12.5,33.33,320,40,240,2166.81,860.02,2950.27,8452.24,783.35,16.67,133.33,0,1050.04,1116.71
10.756,50,10928.5,11804.08,62.5,116.67,87.5,200,480.01,25,0,0,860.02,20,300,1666.75,1560.08,3333.68,8869.13,383.34,183.33,266.67,33.33,1366.73,1150.04
12.291,0,9227.49,12638.02,162.5,100,62.5,137.5,180,0,0,0,260,10,200,1700.09,560.01,2966.94,8735.72,633.35,50,133.33,0,1250.05,1533.41
13.826,3683.73,7651.72,11370.46,125,33.33,187.5,212.5,520.01,0,0,0,440.01,20,320,1783.43,600.01,3100.3,7951.98,466.67,33.33,150,33.33,1200.05,1983.47
15.361,33.33,8477.11,14339.36,112.5,116.67,87.5,137.5,260,0,0,0,400,10,380,2350.17,1160.04,3867.13,9769.65,683.35,16.67,166.67,16.67,1500.07,1516.74
16.896,33.33,10603.29,12671.37,125,66.67,75,187.5,420.01,12.5,0,0,180,30,160,1916.78,240,2983.61,8618.99,383.34,66.67,216.67,0,866.69,1283.39
18.431,50,12054.26,13471.99,200,66.67,175,712.52,500.01,112.5,837.52,266.67,720.02,10,420.01,2350.17,1480.07,3383.69,9853.04,550.01,33.33,150,33.33,1466.74,1883.45
19.966,183.33,11528.89,13838.95,125,16.67,112.5,375,280,25,0,0,420.01,50,340,2083.47,1020.03,2866.92,8468.91,500.01,50,100,0,1100.04,1633.42
21.501,50,13705.5,15840.69,100,16.67,75,150,560.01,0,0,0,520.01,30,220,2116.8,520.01,3283.67,9069.24,433.34,0,250,0,1333.39,1800.11
23.036,33.33,15632.15,18676.89,75,116.67,62.5,162.5,300,0,0,0,400,10,260,3033.62,420.01,4267.24,9402.77,400.01,16.67,383.34,50,966.7,1016.7
24.571,33.33,10228.06,13505.34,112.5,33.33,175,462.51,540.01,0,0,0,920.03,20,540.01,2716.89,880.02,3216.99,10870.36,433.34,0,183.33,0,1750.1,1650.09
26.107,66.67,9152.45,11704.02,87.5,66.67,112.5,150,340,25,0,0,380,0,280,1716.76,640.01,3917.15,14773.49,666.68,16.67,150,16.67,1650.09,1816.78
27.642,16.67,12204.36,14706.34,100,50,87.5,212.5,260,0,0,0,460.01,30,400,2250.16,1120.04,4333.92,11020.46,383.34,66.67,333.34,33.33,1700.1,1650.09
29.177,66.67,13480.32,16007.51,87.5,33.33,125,287.5,440.01,62.5,12.5,16.67,500.01,30,680.01,2883.59,1200.04,4133.87,10470.09,416.67,50,166.67,16.67,1483.41,1833.45
30.712,33.33,10703.35,11804.08,50,83.33,75,112.5,380,25,12.5,0,600.01,30,160,2000.12,1120.04,3550.39,9686.27,516.68,0,216.67,0,1433.4,1483.41
32.247,16.67,9102.43,14706.34,162.5,100,175,137.5,360,12.5,12.5,0,980.03,50,300,2716.89,1160.04,4167.21,11787.68,583.34,83.33,116.67,33.33,1733.43,1950.13
33.782,166.67,10203.05,13905.67,112.5,0,100,225,320,0,0,0,400,10,160,2066.8,560.01,3900.48,11454.1,600.01,50,83.33,33.33,883.36,1300.06
35.317,16.67,9427.6,12437.87,37.5,33.33,87.5,100,180,0,12.5,0,240,10,280,1500.07,420.01,3383.69,9052.56,433.34,100,250,0,1116.71,1250.05
36.852,16.67,9077.41,14706.34,62.5,66.67,87.5,150,480.01,0,0,0,580.01,10,380,3083.63,980.03,3183.65,10219.93,466.67,16.67,200,33.33,1083.37,1233.38
38.387,66.67,10027.95,14005.75,62.5,50,37.5,287.5,320,0,0,16.67,480.01,60,200,1916.78,600.01,2533.53,7851.93,366.67,50,233.34,0,1500.07,1500.08
39.922,16.67,11278.72,17108.58,112.5,66.67,25,150,260,0,0,16.67,360,20,340,2200.15,780.02,3166.98,10586.84,600.01,16.67,166.67,33.33,1666.76,1766.77
41.457,116.67,14356.04,16875.01,62.5,50,87.5,262.5,420.01,25,0,0,560.01,0,220,1783.43,1040.03,2433.52,7868.6,350,0,150,50,1216.72,1866.78
42.992,33.33,12129.31,15607.14,137.5,33.33,75,125,40,0,0,66.67,600.01,30,240,2033.46,840.02,3267,10903.72,533.34,0,216.67,0,1350.06,1416.73
