D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-33.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 21:54:05 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,450.01,0,0,0,112.5,0,0,0,0,0,3860.45,100,440.01,2666.89,860.02,2950.27,7201.62,500.01,66.67,150,0,1066.7,1366.73
3.08,150,9827.83,13071.67,25,50,175,250,580.01,0,0,0,320,0,240,1500.07,280,2683.56,9085.92,516.68,66.67,183.33,66.67,1383.4,1483.41
4.615,66.67,9102.43,10303.11,87.5,83.33,75,87.5,280,12.5,0,0,180,20,120,1366.72,300,2966.94,6001.13,383.34,33.33,66.67,50,816.69,1633.42
6.15,50,7926.84,9536,62.5,50,112.5,162.5,260,0,0,0,780.02,0,220,1400.06,440.01,2900.26,7651.83,350,50,150,0,1066.7,1366.73
7.685,33.33,7626.7,9936.23,87.5,33.33,87.5,125,140,0,0,0,440.01,40,400,1450.06,440.01,2733.57,9252.68,500.01,66.67,200,0,916.69,1183.38
9.221,33.33,8277.01,11570.59,75,16.67,137.5,175,260,0,0,0,460.01,0,260,2083.47,500.01,2983.61,8935.83,466.67,33.33,150,0,1000.03,1183.38
10.756,16.67,8752.24,11270.39,100,50,112.5,187.5,340,0,0,0,320,30,120,1566.74,620.01,3733.77,8735.72,466.67,0,83.33,16.67,1550.08,1600.09
12.291,100,8277.01,11970.87,50,50,112.5,212.5,280,0,0,0,480.01,20,320,1966.79,520.01,3533.72,8735.72,683.35,0,83.33,50,1133.38,1516.74
13.826,66.67,10077.97,13872.31,100,66.67,87.5,162.5,500.01,0,0,0,260,20,280,1533.41,300,2083.47,7168.27,416.67,33.33,83.33,16.67,966.7,1100.04
15.361,0,7901.83,12137.65,112.5,33.33,112.5,137.5,280,0,0,0,240,60,260,1616.75,280,3233.66,8268.81,433.34,16.67,116.67,50,950.03,1416.73
