D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-11.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 20:06:19 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,600.01,0,0,50,100,0,0,0,0,66.67,4400.59,170,740.02,2633.55,1000.03,2283.5,7284.99,333.34,33.33,83.33,16.67,983.37,1583.42
3.081,50,9027.39,12371.15,12.5,50,162.5,187.5,320,0,0,0,500.01,10,380,2150.14,540.01,2933.6,8418.88,516.68,116.67,16.67,16.67,1066.7,1416.73
4.616,16.67,8902.32,11036.9,37.5,16.67,175,137.5,280,0,12.5,16.67,340,30,220,2016.79,540.01,2700.23,7335.02,600.01,50,266.67,0,800.02,1316.72
6.151,0,9952.9,14239.28,62.5,16.67,62.5,125,180,0,0,0,420.01,0,180,1516.74,400,2133.48,5767.71,483.34,33.33,233.34,16.67,1050.04,1116.71
7.686,50,10853.45,12638.02,75,66.67,112.5,150,700.01,12.5,0,0,800.02,20,360,2583.54,1380.06,4033.84,10286.64,450.01,0,283.34,16.67,1566.75,1066.7
9.221,83.33,9702.76,12070.94,150,116.67,62.5,112.5,180,0,0,0,420.01,0,280,1266.72,640.01,2283.5,6984.86,233.34,33.33,200,16.67,1316.72,1783.44
10.756,50,12629.67,16174.33,175,100,12.5,150,320,0,25,0,420.01,30,320,1900.11,580.01,3400.36,9152.62,466.67,33.33,183.33,33.33,1000.03,1733.43
12.291,0,9202.48,11036.9,75,0,125,262.5,500.01,12.5,0,0,480.01,0,440.01,2083.47,860.02,3000.28,8752.4,450.01,33.33,216.67,16.67,1666.76,1583.42
13.826,50,8827.28,14439.44,62.5,33.33,112.5,162.5,400,0,0,0,480.01,10,420.01,1633.42,280,2550.2,7151.6,683.35,16.67,100,0,1066.7,1433.4
15.361,50,10528.25,14672.98,87.5,33.33,112.5,37.5,360,0,0,0,460.01,20,300,1600.08,320,2783.58,10370.03,550.01,50,183.33,0,1000.03,1566.75
