D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-124.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 05:19:50 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,575.01,33.33,0,33.33,50,0,40,0,0,0,3340.34,40,820.02,2583.54,1040.03,1783.43,4083.86,250,50,150,0,866.69,1166.71
3.08,66.67,8026.89,11303.74,87.5,50,100,150,260,12.5,0,0,460.01,30,380,1550.07,220,2433.52,6284.57,566.68,0,133.33,50,916.69,1533.41
4.615,83.33,8927.33,11637.3,75,16.67,62.5,150,180,0,0,16.67,660.01,10,240,1200.04,260,2166.81,6534.67,483.34,16.67,150,16.67,1050.04,850.02
6.151,0,4225.52,5234.14,62.5,0,125,75,460.01,0,0,0,560.01,10,260,1300.05,280,2233.49,6568.02,300,0,183.33,0,1016.7,950.03
7.686,16.67,6051.07,10169.7,37.5,33.33,200,12.5,220,37.5,0,0,280,10,40,1133.37,180,3033.62,8452.24,433.34,33.33,233.34,0,766.69,966.7
9.221,0,5700.95,9435.94,25,16.67,175,62.5,60,0,0,0,340,20,80,866.69,340,2016.79,5500.95,233.34,16.67,100,16.67,616.68,1133.38
10.756,50,5525.9,7234.87,25,0,150,112.5,360,0,0,0,180,0,240,1833.44,300,1516.74,3550.39,166.67,33.33,200,0,400.01,666.68
12.291,16.67,6326.17,8402.07,87.5,50,100,150,320,0,25,16.67,320,0,0,1233.38,240,2166.81,4750.71,350,83.33,133.33,0,400.01,816.69
13.826,16.67,7776.77,8568.82,37.5,0,162.5,62.5,180,0,25,0,580.01,10,140,1116.71,160,1666.75,4884.08,200,16.67,200,0,633.35,900.03
15.361,16.67,6676.3,7434.96,100,50,62.5,50,140,0,0,0,620.01,0,220,2166.81,600.01,2766.91,7284.99,416.67,16.67,83.33,16.67,616.68,616.68
16.896,0,5350.84,8235.32,50,50,175,50,260,0,0,0,460.01,40,200,1100.04,140,2300.17,7585.13,466.67,50,150,0,1033.37,1433.4
18.431,33.33,7226.53,9069.08,112.5,16.67,62.5,50,380,12.5,12.5,0,640.01,10,280,1483.4,320,2033.46,5767.71,233.34,33.33,200,0,683.35,1283.39
19.966,116.67,4750.66,6634.62,50,33.33,175,12.5,180,0,0,0,340,0,300,1416.73,420.01,2983.61,6367.94,316.67,33.33,233.34,16.67,1100.04,1383.4
21.501,50,6351.18,9936.23,62.5,0,137.5,112.5,320,0,0,0,260,20,120,983.36,220,2983.61,8769.07,433.34,33.33,183.33,0,1083.37,933.36
23.036,0,6401.2,5567.58,12.5,0,162.5,112.5,180,0,0,16.67,720.02,20,400,1600.08,640.01,2966.94,9085.92,616.68,16.67,133.33,0,550.01,783.35
24.571,83.33,7801.78,10703.36,87.5,16.67,87.5,100,280,0,0,0,1000.03,20,500.01,1600.08,880.02,2283.5,7118.25,466.67,33.33,133.33,50,983.37,1550.08
26.107,33.33,5700.95,8435.42,150,16.67,187.5,150,420.01,12.5,0,0,280,20,280,1800.1,440.01,2916.93,6217.88,350,33.33,116.67,0,816.69,1583.42
27.642,50,11804.08,15073.32,62.5,16.67,112.5,50,160,0,0,0,240,0,180,633.35,420.01,1683.42,5600.98,483.34,16.67,150,0,966.7,966.7
29.177,66.67,5951.04,7568.35,62.5,50,100,125,240,0,0,0,320,0,140,916.69,340,1916.78,5084.14,500.01,0,166.67,33.33,916.69,616.68
30.712,100,6251.14,6034.4,50,50,100,62.5,200,12.5,0,0,260,20,180,1000.03,520.01,1466.73,4333.92,200,33.33,133.33,83.33,683.35,833.36
32.247,0,5675.94,7268.22,50,83.33,100,50,220,12.5,12.5,0,200,10,100,1333.39,360,2150.14,4467.29,116.67,16.67,216.67,33.33,1000.03,616.68
33.782,16.67,5150.78,6167.78,50,0,87.5,62.5,60,0,0,0,420.01,0,140,1466.73,460.01,1883.44,5634.33,300,33.33,133.33,83.33,666.68,416.67
35.317,66.67,5725.96,6201.13,37.5,50,125,25,140,0,0,0,360,0,240,1233.38,260,2016.79,8152.08,483.34,0,200,16.67,616.68,783.35
36.852,33.33,5750.97,7334.91,125,50,125,137.5,140,0,25,0,240,20,300,1733.43,460.01,3517.05,9052.56,433.34,33.33,183.33,16.67,866.69,1750.1
38.387,83.33,8702.22,11503.88,112.5,50,162.5,150,240,0,0,0,500.01,10,280,1133.37,360,2550.2,6601.36,300,100,150,0,1333.39,1133.38
39.922,33.33,6551.26,6701.32,37.5,50,112.5,37.5,400,0,0,0,200,20,100,1016.7,180,2066.8,6734.75,383.34,0,150,33.33,1333.39,1733.43
41.457,50,8777.26,10603.3,75,16.67,137.5,150,240,12.5,0,0,420.01,20,60,1233.38,280,1866.78,5917.76,216.67,33.33,133.33,0,933.36,900.03
42.992,16.67,4975.73,6201.13,37.5,33.33,75,62.5,300,12.5,0,0,180,10,80,950.03,340,2100.14,6751.43,266.67,0,200,16.67,966.7,1433.4
44.527,33.33,9502.64,12037.58,125,33.33,25,137.5,280,0,0,0,360,0,80,1466.73,520.01,2566.87,6017.8,400.01,33.33,200,0,1316.72,1233.38
46.063,16.67,6076.08,9569.35,75,33.33,187.5,162.5,180,0,0,16.67,200,30,120,1316.72,400,2150.14,7151.6,266.67,33.33,150,33.33,983.37,1266.72
47.598,100,7701.74,9936.23,75,0,112.5,25,360,12.5,0,16.67,220,0,180,1333.39,300,2550.2,6317.91,350,0,216.67,33.33,1016.7,1616.75
