D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-3.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 19:27:08 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.546,33.33,550.01,100,0,0,150,0,0,0,12.5,16.67,8822.37,0,1740.09,3850.46,3580.4,3550.39,14957,783.35,16.67,83.33,16.67,1333.39,2133.49
3.081,0,14130.85,16374.52,137.5,100,100,387.5,460.01,0,0,0,700.01,0,440.01,2433.52,2060.13,3433.7,9319.38,400.01,50,100,16.67,1416.73,1550.08
4.616,100,12579.63,14372.72,100,83.33,75,312.5,320,0,12.5,0,540.01,20,240,2166.81,1460.07,3033.62,9686.27,466.67,66.67,83.33,50,2100.15,1816.78
6.151,66.67,14531.18,18543.41,50,116.67,75,262.5,320,0,0,0,620.01,10,320,2450.19,1760.1,3533.72,12788.45,816.69,16.67,183.33,0,1383.4,2683.57
7.686,116.67,14155.87,16875.01,112.5,83.33,137.5,212.5,520.01,12.5,0,16.67,540.01,10,400,2450.19,1960.12,3450.37,8052.03,650.01,133.33,350,2766.92,12838.75,3567.09
9.221,1300.05,31554.14,22047.58,487.51,83.33,112.5,5851.01,340,12.5,0,0,800.02,40,220,2116.8,1860.11,4267.24,10370.03,600.01,0,150,50,2166.82,1516.74
10.756,100,11153.64,12671.37,175,33.33,87.5,187.5,300,0,0,16.67,840.02,30,300,2166.81,1240.05,3783.78,10603.51,550.01,100,250,16.67,1766.77,2450.2
12.291,83.33,14731.35,18209.71,162.5,16.67,62.5,337.5,540.01,0,0,33.33,980.03,20,460.01,1966.79,980.03,3500.38,10320,483.34,0,183.33,0,1566.75,2066.81
13.826,100,13080.01,16207.7,137.5,66.67,100,400,680.01,0,37.5,0,600.01,0,260,2733.56,640.01,3583.73,9135.94,500.01,33.33,83.33,33.33,1133.38,1750.1
15.361,66.67,9827.83,13371.91,225,33.33,37.5,137.5,300,12.5,12.5,0,540.01,20,460.01,2266.83,880.02,4150.54,9152.62,366.67,0,166.67,33.33,916.69,1883.45
