D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-94.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 02:52:53 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,325,33.33,0,0,75,0,100,0,0,0,1960.12,40,240,1666.75,500.01,2333.5,6751.43,333.34,33.33,116.67,0,816.69,1183.38
3.08,0,8201.97,12004.22,50,50,200,325,220,12.5,0,0,600.01,20,260,1150.04,440.01,1783.43,5200.85,233.34,33.33,150,0,666.68,933.36
4.615,0,5200.79,9035.73,62.5,33.33,212.5,50,180,0,0,0,280,10,100,933.36,160,1900.11,5617.65,350,50,116.67,0,1133.38,850.02
6.15,116.67,7126.49,7535,37.5,0,150,62.5,220,0,0,0,240,10,200,1116.71,300,2116.81,5350.9,300,0,200,33.33,650.01,1166.71
7.685,0,6276.15,7268.22,25,0,137.5,25,160,0,0,0,200,0,220,850.02,180,1950.12,5634.33,266.67,16.67,383.34,0,700.02,866.69
9.22,50,6076.08,6201.13,50,0,112.5,125,240,0,0,0,160,30,100,1316.72,240,1900.11,4617.33,133.33,0,183.33,0,583.34,800.02
10.755,16.67,9427.6,10236.41,50,83.33,75,162.5,280,0,0,0,680.01,0,120,866.69,460.01,2450.19,5667.67,200,33.33,250,0,883.36,933.36
12.29,16.67,4400.57,7868.48,62.5,116.67,87.5,237.5,60,0,0,33.33,340,20,160,950.03,160,1600.08,4750.71,450.01,0,166.67,16.67,1050.04,983.37
13.825,0,5025.74,6934.74,12.5,0,62.5,262.5,100,0,0,33.33,260,0,180,1083.37,140,1966.79,6467.97,300,16.67,66.67,0,833.36,750.02
15.36,0,5300.82,8001.88,37.5,0,62.5,25,120,0,0,0,180,0,80,733.35,200,1916.78,4867.41,316.67,0,216.67,33.33,700.02,1183.38
16.896,83.33,6726.33,8368.72,75,66.67,162.5,62.5,240,0,0,0,340,0,80,966.7,260,2400.18,7485.09,483.34,50,0,0,800.02,983.37
18.431,83.33,6051.07,7835.13,37.5,83.33,125,62.5,80,0,0,0,340,0,40,1200.04,200,1166.71,4650.68,350,0,150,0,616.68,1000.03
19.966,16.67,8252,9569.35,87.5,66.67,150,212.5,580.01,12.5,0,0,440.01,0,280,1566.74,460.01,2033.46,6467.97,333.34,33.33,100,0,1150.04,833.36
21.501,133.33,5675.94,6234.47,50,50,62.5,12.5,180,12.5,12.5,0,120,10,260,1000.03,280,1583.41,4650.68,266.67,33.33,150,16.67,750.02,950.03
23.036,33.33,4675.64,6601.28,12.5,16.67,112.5,62.5,280,0,0,33.33,100,20,140,1050.03,120,1683.42,5334.22,450.01,0,300,16.67,833.36,950.03
24.571,0,5725.96,6134.44,37.5,16.67,187.5,137.5,100,0,0,0,280,0,100,1166.71,220,2183.48,5117.49,283.34,16.67,183.33,0,583.34,1000.03
26.106,66.67,5775.98,8702.22,37.5,83.33,62.5,75,80,25,0,0,180,0,120,1083.37,280,2050.13,5717.69,366.67,66.67,100,0,700.02,1100.04
27.641,116.67,6251.14,7568.35,37.5,16.67,162.5,175,140,0,0,0,180,10,160,833.35,240,1883.44,4717.36,250,0,233.34,16.67,550.01,1000.03
29.176,0,5075.76,6934.74,100,133.33,62.5,125,120,0,0,0,360,10,160,900.03,200,1916.78,5367.57,466.67,16.67,116.67,0,633.35,916.69
30.711,33.33,4625.63,6968.09,75,50,87.5,175,140,0,0,0,480.01,10,20,966.7,280,1616.75,4233.89,433.34,16.67,233.34,0,250,1033.37
32.246,33.33,6376.19,7234.87,62.5,16.67,125,100,160,0,12.5,0,260,20,200,1683.42,200,2066.8,6351.26,466.67,50,100,33.33,616.68,633.35
33.781,100,5175.78,6901.4,50,33.33,112.5,137.5,180,0,0,0,60,0,160,1416.73,100,2150.14,6184.53,366.67,100,83.33,83.33,883.36,1016.7
35.316,16.67,6701.32,8268.67,50,16.67,87.5,87.5,60,0,0,0,200,0,80,1216.71,220,1733.43,5317.55,283.34,0,133.33,33.33,783.35,1250.05
36.852,83.33,5425.86,7401.61,87.5,16.67,125,87.5,100,0,0,0,300,0,260,1400.06,240,1650.09,4750.71,250,33.33,116.67,16.67,583.34,1000.03
38.387,33.33,5500.89,7868.48,75,16.67,62.5,125,80,0,0,0,160,40,140,1266.72,140,2033.46,5067.47,183.33,33.33,150,16.67,950.03,1016.7
39.922,116.67,4000.47,6467.89,37.5,50,125,125,100,0,0,0,280,20,180,1516.74,400,2833.58,8035.35,316.67,0,100,16.67,783.35,950.03
41.457,33.33,4075.49,5367.51,37.5,33.33,62.5,100,100,12.5,0,0,260,10,100,700.02,360,2116.81,4517.3,316.67,0,100,16.67,550.01,1233.38
42.992,0,5075.76,6101.09,75,33.33,100,100,240,0,0,0,160,0,200,1350.06,320,2000.13,5534.29,500.01,0,166.67,16.67,833.36,966.7
44.527,16.67,6426.21,5934.37,37.5,16.67,50,125,80,0,0,0,240,20,120,1066.7,460.01,2100.14,5784.38,216.67,0,133.33,16.67,1083.37,1083.37
46.062,50,5700.95,7668.39,62.5,0,50,112.5,160,12.5,0,16.67,140,20,80,983.36,160,1733.43,5801.05,400.01,33.33,133.33,16.67,816.69,866.69
47.597,33.33,4475.59,5634.26,87.5,83.33,137.5,175,200,0,0,0,400,20,20,1000.03,160,2116.81,4233.89,266.67,0,166.67,16.67,550.01,1316.72
49.132,66.67,7501.65,8602.17,75,83.33,150,325,400,12.5,0,0,680.01,40,280,1533.41,600.01,1933.45,5384.24,250,0,166.67,0,866.69,750.02
50.666,16.67,7351.58,8602.17,12.5,116.67,175,250,120,25,12.5,0,380,20,280,1616.75,620.01,2016.79,6201.2,366.67,33.33,150,0,1100.04,1183.38
52.202,33.33,3875.44,3033.6,50,33.33,162.5,500.01,0,12.5,0,0,380,40,180,1766.76,360,2466.86,6317.91,516.68,50,166.67,16.67,1050.04,1233.38
53.737,16.67,5725.96,6701.32,37.5,50,112.5,450.01,260,0,0,0,540.01,60,160,1050.03,2160.14,1900.11,5617.65,216.67,83.33,150,16.67,1100.04,1466.74
55.272,33.33,9352.56,9602.7,112.5,116.67,312.5,3450.35,1120.04,0,0,0,2140.14,120,300,1300.05,3480.38,2350.17,6851.47,400.01,66.67,266.67,16.67,916.69,916.69
56.808,16.67,7201.52,8735.57,75,66.67,137.5,2250.15,1520.07,0,0,33.33,2220.15,100,120,1933.45,820.02,2600.21,5951.11,350,33.33,150,33.33,1116.71,1716.77
58.343,33.33,8477.11,10803.42,37.5,83.33,112.5,1212.54,180,0,0,0,300,10,220,1650.08,240,2533.53,7101.58,333.34,83.33,150,0,1433.4,1350.06
59.878,0,7576.68,9469.29,50,133.33,100,450.01,380,0,0,0,460.01,60,300,1083.37,700.02,2016.79,4817.39,316.67,16.67,166.67,33.33,800.02,900.03
61.413,50,7051.46,8568.82,25,0,250,2337.66,1000.03,0,0,0,1240.05,110,280,1100.04,960.03,1800.1,6151.18,433.34,0,100,33.33,1150.04,1200.05
62.948,0,7776.77,8468.77,75,33.33,375,3975.47,860.02,12.5,25,0,1940.11,180,260,1433.4,1680.09,2550.2,5217.52,400.01,16.67,200,33.33,850.02,1016.7
64.483,50,7376.59,8768.92,87.5,0,287.5,4113,1200.04,12.5,0,16.67,1400.06,150,520.01,1216.71,1840.1,1816.77,5217.52,233.34,100,200,0,1350.06,1316.72
66.018,66.67,7476.64,7635.04,25,33.33,162.5,3337.83,760.02,12.5,12.5,0,1600.08,100,120,1266.72,1340.06,1783.43,5884.42,250,66.67,200,0,1050.04,1033.37
67.553,33.33,9652.73,8435.42,62.5,50,100,4238.03,540.01,0,25,0,2900.26,70,360,1400.06,1220.05,2133.48,5651,266.67,66.67,133.33,116.67,833.36,833.36
69.088,66.67,5650.94,6701.32,37.5,50,187.5,1337.55,960.03,12.5,0,0,760.02,60,220,1383.39,540.01,1916.78,5250.86,233.34,0,133.33,50,816.69,1316.72
70.623,50,7551.67,10369.82,112.5,83.33,112.5,550.01,340,0,0,0,760.02,100,180,1066.7,860.02,2083.47,5600.98,416.67,66.67,150,0,1133.38,800.02
72.158,50,9177.47,8969.02,100,33.33,337.5,6626.3,1120.04,0,0,33.33,1760.09,140,320,1300.05,2160.14,1866.78,5400.91,316.67,33.33,366.67,16.67,1366.73,1400.07
73.693,50,7451.63,7901.83,12.5,66.67,650.01,3962.96,840.02,12.5,0,0,1240.05,80,280,1200.04,1620.08,2350.17,6217.88,300,33.33,216.67,16.67,1050.04,1100.04
75.228,100,7801.78,8335.37,50,16.67,200,3362.83,1060.03,0,0,16.67,1960.12,100,260,1050.03,840.02,2033.46,4650.68,300,0,266.67,50,916.69,916.69
76.764,0,8777.26,9135.78,50,50,262.5,4188.02,1040.03,0,0,0,1380.06,160,400,1716.76,1100.04,1966.79,5334.22,400.01,0,116.67,33.33,1016.7,883.36
78.299,33.33,6976.43,8768.92,62.5,33.33,337.5,4100.5,680.01,0,0,0,1300.05,200,240,1366.72,1240.05,2166.81,6017.8,283.34,100,166.67,16.67,1450.07,1166.71
79.834,100,7926.84,7568.35,125,16.67,325,4163.01,1140.04,12.5,12.5,0,1320.05,180,340,1300.05,1240.05,2116.81,6417.96,216.67,50,150,66.67,683.35,816.69
81.369,16.67,7101.48,7668.39,50,16.67,275,4413.07,960.03,0,12.5,0,1720.09,100,240,1050.03,880.02,2300.17,5484.27,116.67,0,183.33,0,1216.72,1000.03
82.904,16.67,7526.66,7468.3,75,50,237.5,4075.49,980.03,0,0,16.67,1100.04,230,540.01,1600.08,1280.05,1983.46,6467.97,250,33.33,233.34,0,1100.04,1166.71
