D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-36.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 22:08:49 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.546,0,275,0,0,33.33,62.5,0,0,0,0,0,4340.57,180,600.01,2716.89,640.01,2933.6,8235.45,500.01,0,150,50,1333.39,1750.1
3.081,83.33,8026.89,10970.19,50,33.33,100,125,100,12.5,0,0,320,0,240,1583.41,220,2716.9,7401.71,516.68,16.67,83.33,0,1216.72,1533.41
4.616,0,8126.93,10102.99,125,83.33,112.5,175,300,0,0,0,640.01,0,180,1700.09,640.01,2450.19,8468.91,383.34,33.33,133.33,0,1116.71,1133.38
6.151,16.67,7476.64,10336.47,37.5,83.33,25,100,280,12.5,0,0,420.01,40,160,1416.73,240,3133.64,7851.93,333.34,33.33,150,0,1116.71,1183.38
7.686,116.67,9227.49,12604.66,37.5,83.33,75,162.5,460.01,0,12.5,16.67,800.02,0,260,1783.43,420.01,2616.88,8035.35,483.34,83.33,166.67,16.67,816.69,1433.4
9.221,50,8201.97,10770.07,62.5,83.33,75,162.5,420.01,25,0,33.33,460.01,20,120,1416.73,420.01,2450.19,7851.93,416.67,16.67,116.67,33.33,1150.04,1950.13
10.756,133.33,11278.72,9569.35,87.5,16.67,62.5,300,600.01,0,0,16.67,600.01,20,280,1666.75,700.02,3333.68,9369.41,450.01,16.67,200,50,1233.38,1450.07
12.291,66.67,7626.7,11770.73,137.5,33.33,50,200,380,0,0,0,400,0,300,1583.41,520.01,2983.61,8252.13,566.68,0,183.33,33.33,750.02,1300.06
13.826,116.67,10027.95,10836.78,87.5,100,100,475.01,280,12.5,0,0,180,10,180,1766.76,260,3650.42,8402.21,350,0,116.67,16.67,900.03,1233.38
15.361,66.67,8352.04,9836.17,25,33.33,137.5,125,140,25,0,0,340,50,220,1850.11,340,2283.5,8335.51,716.68,116.67,33.33,16.67,2466.87,916.69
16.896,66.67,7951.85,7368.26,37.5,33.33,150,87.5,80,0,0,0,180,60,200,1533.41,360,2250.16,6067.82,366.67,0,133.33,33.33,1116.71,1833.45
