D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-61.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 00:11:13 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.546,0,575.01,0,25,66.67,137.5,0,0,0,0,0,3480.37,0,840.02,3233.66,740.02,2250.16,8368.86,283.34,0,66.67,16.67,800.02,950.03
3.081,50,5375.85,6801.36,37.5,66.67,37.5,50,180,0,0,0,220,30,240,1583.41,220,2033.46,5467.6,400.01,33.33,150,0,900.03,916.69
4.616,33.33,5825.99,9435.94,75,16.67,25,150,140,0,12.5,0,80,20,300,1133.37,240,2400.18,6184.53,200,33.33,233.34,33.33,716.68,1033.37
6.151,16.67,6226.14,7401.61,12.5,16.67,162.5,62.5,280,0,12.5,0,180,20,80,1166.71,180,2850.25,6401.28,283.34,16.67,100,0,716.68,1100.04
7.686,50,5150.78,6601.28,75,33.33,150,137.5,140,0,0,0,200,10,60,1216.71,120,1633.42,5484.27,333.34,33.33,200,0,850.02,866.69
9.221,33.33,7701.74,9435.94,37.5,50,87.5,162.5,100,25,0,0,300,20,0,1016.7,220,1966.79,6926.5,316.67,16.67,66.67,0,900.03,950.03
10.756,116.67,5725.96,8235.32,112.5,0,187.5,175,200,0,0,0,380,20,160,1250.05,300,2100.14,6067.82,516.68,33.33,133.33,33.33,783.35,1116.71
12.291,83.33,6051.07,7234.87,12.5,33.33,112.5,62.5,280,0,0,0,540.01,30,260,1083.37,220,1616.75,5250.86,400.01,33.33,100,0,850.02,900.03
13.826,66.67,6001.05,7635.04,25,0,50,100,140,25,0,16.67,320,20,160,1200.04,340,1766.76,4233.89,300,0,183.33,33.33,766.69,816.69
15.361,16.67,5450.87,7635.04,75,50,87.5,137.5,100,0,0,0,460.01,0,200,1666.75,320,2250.16,5334.22,433.34,0,216.67,0,916.69,1283.39
16.896,33.33,6701.32,8468.77,87.5,0,125,125,180,0,0,0,140,0,200,883.36,300,2316.83,5767.71,450.01,66.67,216.67,16.67,1133.38,1266.72
18.431,33.33,8226.98,8768.92,125,0,62.5,212.5,600.01,0,0,0,480.01,10,220,1216.71,420.01,2283.5,6467.97,383.34,83.33,100,33.33,933.36,1100.04
19.967,66.67,7126.49,6734.66,75,16.67,100,125,260,0,0,0,200,40,120,1000.03,80,1883.44,5184.17,316.67,33.33,116.67,16.67,550.01,950.03
21.502,33.33,4975.73,6934.74,62.5,50,50,125,220,0,0,0,360,0,180,1366.72,380,2000.13,6718.08,433.34,50,150,0,933.36,916.69
23.037,16.67,4875.7,5967.71,12.5,50,87.5,137.5,560.01,0,0,16.67,260,0,220,1083.37,360,2100.14,5217.52,283.34,0,216.67,0,883.36,1166.71
24.572,33.33,6451.22,6801.36,37.5,0,137.5,112.5,340,25,0,0,460.01,20,220,1433.4,360,2000.13,6751.43,400.01,0,200,50,566.68,1283.39
26.107,100,6551.26,8302.02,75,16.67,112.5,150,240,0,0,0,340,10,140,1033.37,1720.09,2416.85,5534.29,366.67,0,183.33,50,1400.06,1616.75
27.642,66.67,7326.57,8302.02,75,0,712.52,4400.57,1480.07,0,0,16.67,4060.5,40,340,1616.75,4160.54,1916.78,6184.53,316.67,16.67,200,33.33,1566.75,1166.71
29.177,133.33,8977.36,7101.48,150,0,325,4475.59,1520.07,0,12.5,33.33,3600.39,60,460.01,1283.38,4580.65,2683.56,7151.6,516.68,16.67,133.33,16.67,983.37,1450.07
30.712,83.33,9202.48,9102.43,187.5,83.33,350,3187.8,1600.08,0,25,16.67,3060.28,60,420.01,1650.08,2920.26,1700.09,5434.26,333.34,66.67,416.67,33.33,866.69,1266.72
32.247,183.33,11028.56,12004.22,112.5,83.33,187.5,1825.1,640.01,0,0,66.67,640.01,10,320,1816.77,600.01,2233.49,7785.23,350,83.33,233.34,50,1250.05,1583.42
