D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-6.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 19:41:52 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.546,0,250,66.67,0,16.67,125,0,0,0,0,0,3660.41,260,1420.06,3750.43,4440.61,2550.2,9419.44,583.34,33.33,150,16.67,6167.92,1433.4
3.081,0,9777.8,14339.36,200,0,112.5,1437.56,220,0,0,0,140,0,140,1616.75,680.01,2316.83,7435.06,566.68,16.67,150,16.67,766.69,1083.37
4.616,0,9127.44,13004.96,150,83.33,87.5,1987.62,700.01,0,37.5,0,460.01,20,400,2616.88,1680.09,5134.16,16441.78,766.69,0,183.33,33.33,1816.78,1316.72
6.151,16.67,8602.17,11770.73,12.5,16.67,25,112.5,280,12.5,0,0,520.01,20,260,2150.14,1320.05,3333.68,9502.82,533.34,50,83.33,16.67,1800.11,1433.4
7.686,33.33,11253.71,12904.88,137.5,50,125,675.01,280,0,12.5,33.33,560.01,50,380,2366.84,1340.06,3183.65,8018.68,516.68,50,150,16.67,1333.39,1316.72
9.221,33.33,10778.4,14172.55,75,0,125,150,360,12.5,0,33.33,560.01,0,280,2150.14,1360.06,2766.91,10820.33,566.68,16.67,83.33,16.67,1500.07,1350.06
10.756,50,11203.68,11603.95,75,16.67,75,150,280,25,0,0,500.01,10,60,1550.07,580.01,3600.41,9652.91,766.69,0,116.67,0,750.02,966.7
12.291,50,9052.4,12304.44,87.5,33.33,62.5,187.5,480.01,12.5,0,33.33,940.03,0,220,1550.07,960.03,3483.71,11187.24,566.68,33.33,200,0,1233.38,1233.38
13.826,50,8827.28,12604.66,50,66.67,187.5,337.5,400,12.5,0,0,520.01,30,440.01,1866.77,1160.04,3050.29,8052.03,533.34,50,183.33,33.33,1066.7,1333.39
15.361,116.67,10628.31,15507.05,87.5,16.67,50,87.5,380,0,0,50,140,10,380,2066.8,480.01,2866.92,6534.67,400.01,0,250,33.33,833.36,1366.73
