D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-117.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 04:45:31 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,450.01,100,0,0,112.5,0,0,0,0,0,2660.22,10,880.02,2100.14,1080.04,2350.17,6101.16,400.01,66.67,200,0,1200.05,2216.83
3.08,50,9202.48,16007.51,37.5,83.33,237.5,212.5,80,0,0,16.67,280,20,240,1400.06,400,2300.17,6301.24,266.67,16.67,166.67,0,883.36,983.37
4.615,33.33,5750.97,7668.39,25,50,112.5,62.5,120,0,0,16.67,340,20,180,1433.4,380,3300.34,9886.39,666.68,16.67,83.33,33.33,1133.38,1933.46
6.15,116.67,11403.81,15974.14,25,100,137.5,1162.54,240,0,25,50,960.03,30,380,1800.1,580.01,3133.64,8885.8,566.68,66.67,166.67,66.67,1516.74,2116.82
7.685,66.67,9652.73,12070.94,87.5,50,162.5,187.5,280,0,0,0,260,0,320,1400.06,220,2683.56,6401.28,300,50,150,50,916.69,1233.38
9.22,66.67,8151.95,9402.59,150,50,187.5,100,240,0,0,0,120,30,240,1900.11,160,2650.22,7668.51,366.67,0,166.67,50,1333.39,1483.41
10.756,83.33,10077.97,10036.29,100,83.33,137.5,37.5,260,12.5,0,16.67,280,0,260,1666.75,540.01,3200.32,7335.02,316.67,0,150,0,1183.38,1483.41
12.291,133.33,9402.59,9836.17,75,0,162.5,112.5,240,0,0,0,720.02,50,500.01,2450.19,980.03,2900.26,7985.33,483.34,0,166.67,50,950.03,1700.1
13.826,83.33,8877.31,10770.07,125,33.33,175,187.5,160,0,0,0,160,20,140,2350.17,360,3667.09,9402.77,633.35,33.33,116.67,16.67,1483.41,2083.48
15.361,100,11478.86,14606.25,137.5,16.67,100,137.5,360,0,0,16.67,540.01,20,420.01,2050.13,360,2733.57,7985.33,533.34,16.67,116.67,50,1116.71,1200.05
16.896,100,8702.22,10603.3,50,33.33,175,112.5,320,0,0,0,220,40,240,1800.1,300,2566.87,8652.34,466.67,66.67,133.33,0,1033.37,1250.05
18.431,66.67,9877.86,11603.95,87.5,83.33,50,137.5,360,0,0,0,220,20,220,1550.07,420.01,2450.19,6584.69,416.67,66.67,166.67,0,1116.71,1433.4
19.966,50,9627.71,11503.88,125,33.33,125,125,200,12.5,0,16.67,380,0,300,1433.4,140,3016.95,7718.53,366.67,33.33,66.67,0,933.36,1400.07
21.501,50,9552.67,11737.37,137.5,33.33,125,200,480.01,0,0,16.67,420.01,10,260,2350.17,540.01,2983.61,9919.74,516.68,0,116.67,33.33,1400.06,1483.41
23.036,66.67,9502.64,9969.58,100,0,112.5,200,340,0,0,0,700.01,0,280,1500.07,660.01,2233.49,6001.13,300,0,183.33,16.67,900.03,1266.72
24.571,16.67,7526.66,9135.78,62.5,66.67,150,187.5,440.01,0,25,0,280,0,380,1766.76,540.01,4317.25,8468.91,450.01,33.33,183.33,33.33,1183.38,1416.73
26.106,83.33,9802.81,13338.55,100,66.67,50,175,360,0,25,0,180,0,100,1100.04,220,2933.6,7385.04,450.01,50,166.67,16.67,1050.04,1016.7
27.641,0,6101.09,8635.52,50,83.33,75,100,160,12.5,0,0,220,0,140,933.36,120,2150.14,6768.1,300,0,150,16.67,900.03,1066.7
29.176,0,7326.57,10503.23,62.5,16.67,150,137.5,420.01,12.5,0,0,200,0,180,1633.42,440.01,3183.65,9152.62,366.67,50,116.67,16.67,1116.71,1583.42
30.712,83.33,7451.63,11437.17,125,50,212.5,187.5,400,0,0,0,500.01,20,260,1883.44,560.01,2833.58,8152.08,333.34,0,116.67,16.67,866.69,1000.03
32.247,0,8026.89,11403.81,237.5,200,187.5,137.5,220,0,0,16.67,100,10,100,2000.12,500.01,2683.56,7234.97,366.67,16.67,100,0,816.69,1450.07
33.782,83.33,11929.17,13071.67,100,50,187.5,187.5,460.01,0,0,0,380,20,240,1866.77,200,2000.13,6351.26,233.34,16.67,133.33,16.67,1483.41,1800.11
35.317,150,11353.78,16274.43,75,33.33,150,237.5,120,12.5,0,0,520.01,30,240,2000.12,520.01,2966.94,7935.3,583.34,50,116.67,0,1450.07,1700.1
36.852,16.67,8727.23,11237.04,137.5,83.33,125,100,380,0,0,0,740.02,10,320,1933.45,640.01,2683.56,7518.43,366.67,0,150,0,1183.38,1350.06
38.387,116.67,6626.29,7468.3,62.5,33.33,75,162.5,280,12.5,0,0,160,40,120,1116.71,260,2716.9,7401.71,800.02,16.67,166.67,0,1800.11,1750.1
39.922,83.33,11028.56,12137.65,62.5,50,237.5,175,340,0,0,0,200,30,260,1433.4,360,3083.63,7118.25,400.01,33.33,250,0,1416.73,1650.09
41.457,33.33,7976.86,10536.59,75,16.67,112.5,150,160,0,0,0,240,40,80,1150.04,140,1983.46,6367.94,350,66.67,183.33,16.67,933.36,1316.72
42.992,50,7076.47,8602.17,62.5,83.33,50,87.5,200,0,0,16.67,300,30,320,1633.42,180,2216.82,6984.86,600.01,33.33,100,0,883.36,1016.7
44.527,0,8777.26,10403.17,37.5,83.33,175,162.5,200,12.5,0,50,620.01,20,400,1583.41,540.01,2183.48,8118.73,533.34,16.67,66.67,0,883.36,1150.04
46.062,83.33,7276.55,9335.89,75,0,112.5,200,180,0,0,0,440.01,10,80,1583.41,500.01,2600.21,7468.41,500.01,100,150,0,2100.15,2233.5
47.597,100,13980.72,16207.7,100,83.33,137.5,237.5,640.01,12.5,0,16.67,640.01,10,660.01,2766.9,1120.04,3617.08,9169.3,466.67,50,116.67,16.67,1550.08,1333.39
49.132,66.67,10203.05,12471.22,87.5,66.67,100,200,440.01,0,0,0,360,10,140,1350.06,320,2100.14,6134.51,416.67,0,183.33,16.67,883.36,1283.39
50.666,0,7001.44,7968.53,37.5,50,125,62.5,180,0,0,0,100,10,140,1816.77,240,2150.14,7568.46,283.34,16.67,183.33,16.67,783.35,816.69
52.202,33.33,8051.9,8035.23,75,50,50,212.5,280,0,0,0,660.01,10,600.01,2616.88,1080.04,4050.51,11120.53,550.01,100,133.33,33.33,1933.46,2100.15
53.738,33.33,10978.53,13572.07,37.5,66.67,87.5,137.5,500.01,0,0,0,560.01,10,240,2200.15,320,3283.67,10803.65,816.69,0,150,0,1466.74,2016.8
55.273,116.67,9277.52,12437.87,137.5,66.67,162.5,275,280,0,0,0,440.01,40,280,2066.8,380,3400.36,9602.88,416.67,83.33,116.67,16.67,1033.37,1266.72
56.808,66.67,9427.6,10536.59,37.5,50,175,212.5,280,0,0,0,420.01,30,180,1516.74,560.01,2616.88,8719.04,700.02,16.67,83.33,16.67,966.7,1283.39
58.343,83.33,8151.95,12004.22,25,66.67,187.5,62.5,240,0,0,33.33,160,20,220,1483.4,240,3166.98,6234.55,216.67,16.67,100,33.33,866.69,1466.74
59.878,0,7776.77,10369.82,87.5,33.33,150,137.5,140,0,0,0,600.01,20,200,1716.76,540.01,3283.67,8685.69,333.34,0,83.33,33.33,1016.7,1283.39
61.413,0,6526.25,7835.13,25,16.67,112.5,162.5,320,0,0,0,180,20,160,1516.74,300,3517.05,8318.83,433.34,66.67,183.33,0,1016.7,1016.7
62.948,0,8977.36,9102.43,100,66.67,150,137.5,120,0,0,0,20,20,160,1316.72,200,2750.24,8135.4,450.01,0,166.67,16.67,900.03,1366.73
64.483,116.67,6951.42,10736.71,62.5,33.33,112.5,62.5,200,25,0,0,240,20,120,1350.06,140,2633.55,8068.7,533.34,33.33,183.33,0,833.36,1233.38
66.018,66.67,8252,8802.27,50,16.67,87.5,87.5,120,0,0,16.67,240,30,280,1350.06,540.01,3667.09,9052.56,450.01,33.33,183.33,16.67,1083.37,1050.04
67.553,83.33,6051.07,7568.35,37.5,0,100,237.5,260,0,12.5,0,380,0,220,1500.07,420.01,2966.94,8218.78,483.34,16.67,83.33,0,933.36,1200.05
69.088,0,8076.91,11470.52,125,33.33,62.5,62.5,140,0,0,0,460.01,40,180,983.36,120,2833.58,7451.74,333.34,0,283.34,0,966.7,1283.39
70.624,50,10603.29,13672.14,62.5,0,137.5,200,240,0,0,0,340,0,220,1333.39,140,2100.14,7935.3,616.68,33.33,200,33.33,1566.75,1633.42
72.159,50,10203.05,14005.75,62.5,16.67,112.5,300,260,0,0,0,260,10,160,1300.05,260,2583.54,7768.55,250,33.33,200,0,1533.41,1583.42
73.694,83.33,10077.97,11603.95,75,83.33,362.5,650.01,240,12.5,0,16.67,520.01,40,260,1516.74,560.01,2266.83,5084.14,250,66.67,233.34,16.67,850.02,1150.04
75.229,50,6276.15,8802.27,37.5,50,150,212.5,160,0,12.5,0,240,20,140,950.03,180,2200.15,6317.91,366.67,33.33,100,16.67,1266.72,1233.38
76.764,0,7601.69,7901.83,50,0,125,450.01,380,25,0,0,720.02,30,220,1266.72,1820.1,2433.52,5751.03,300,0,183.33,0,1083.37,1250.05
78.299,16.67,7126.49,7935.18,112.5,66.67,275,3437.85,1000.03,0,37.5,0,1980.12,150,380,1483.4,2180.15,1550.08,4767.38,366.67,0,200,33.33,1216.72,1200.05
79.834,66.67,8452.09,9769.46,25,16.67,362.5,2825.24,1000.03,0,50,0,1520.07,230,520.01,1016.7,1700.09,2016.79,5734.36,416.67,33.33,283.34,33.33,866.69,1033.37
81.369,33.33,6676.3,7901.83,75,83.33,175,3437.85,1020.03,0,37.5,16.67,1280.05,110,320,916.69,840.02,1916.78,4734.03,383.34,0,300,16.67,1066.7,800.02
82.904,83.33,7676.73,7201.52,25,66.67,287.5,2512.69,1000.03,0,0,16.67,2040.13,100,460.01,1033.37,1400.06,1850.11,5484.27,333.34,50,283.34,66.67,783.35,1216.72
84.439,50,7251.54,7568.35,100,83.33,250,1625.08,780.02,0,0,33.33,660.01,20,240,1783.43,560.01,2583.54,6467.97,566.68,50,100,0,1500.07,1816.78
85.974,116.67,11078.6,11770.73,87.5,50,175,1487.57,200,0,0,0,600.01,10,140,1750.09,500.01,2583.54,7401.71,283.34,50,50,0,1133.38,1083.37
87.509,100,7426.62,9502.65,112.5,50,275,1225.04,480.01,0,0,0,580.01,60,340,1016.7,860.02,1900.11,4767.38,350,16.67,116.67,66.67,716.68,716.68
89.044,83.33,7776.77,6968.09,75,0,212.5,3537.87,840.02,0,12.5,0,960.03,80,280,1233.38,760.02,1950.12,4934.09,233.34,16.67,266.67,0,1166.71,1466.74
90.58,0,8852.29,8135.27,50,16.67,262.5,1850.1,980.03,12.5,0,0,760.02,50,200,2033.46,780.02,2283.5,6584.69,366.67,0,166.67,50,1283.39,1866.78
92.115,66.67,8977.36,11170.32,125,16.67,125,875.02,400,12.5,0,0,460.01,10,80,950.03,340,1650.09,4617.33,233.34,33.33,266.67,0,800.02,916.69
93.65,0,7126.49,8035.23,37.5,66.67,150,2400.17,400,0,12.5,0,920.03,90,300,766.68,880.02,1733.43,4750.71,333.34,0,250,0,750.02,1116.71
95.185,33.33,6551.26,8468.77,87.5,100,225,3450.35,980.03,12.5,100,50,1500.07,90,260,1116.71,1260.05,1516.74,4800.72,266.67,50,133.33,0,716.68,933.36
96.72,133.33,10002.93,10336.47,50,33.33,225,3600.38,1400.06,0,12.5,0,1460.06,150,240,1100.04,920.03,1883.44,4834.06,383.34,16.67,183.33,0,1100.04,1066.7
98.255,33.33,8502.12,7968.53,37.5,0,300,3537.87,1120.04,12.5,25,0,2480.19,90,300,1183.38,1080.04,1866.78,4183.88,183.33,0,150,33.33,716.68,1083.37
99.79,83.33,8927.33,10469.88,25,16.67,225,3712.91,880.02,0,100,16.67,1600.08,110,80,1383.39,1080.04,2066.8,5901.09,233.34,0,150,0,666.68,1216.72
101.325,33.33,7201.52,7434.96,37.5,100,112.5,1387.56,580.01,0,25,0,1660.08,50,280,1300.05,540.01,1883.44,5100.81,250,16.67,116.67,16.67,733.35,633.35
102.86,0,7401.6,7901.83,37.5,16.67,75,1625.08,1040.03,0,25,0,1680.09,60,340,1283.38,780.02,1516.74,4433.95,366.67,16.67,116.67,66.67,866.69,783.35
104.395,66.67,6601.28,6701.32,25,0,175,1962.61,1240.05,0,37.5,0,3540.38,70,300,1650.08,1020.03,1750.1,5284.21,300,66.67,300,33.33,1283.39,1033.37
105.93,0,7176.51,7234.87,75,33.33,87.5,1325.05,1200.04,0,0,0,4340.57,40,260,1383.39,1300.05,1766.76,5100.81,383.34,50,133.33,16.67,1433.4,750.02
107.465,50,7401.6,6667.97,62.5,50,225,2250.15,2220.15,0,12.5,0,5721,40,440.01,1233.38,1140.04,1883.44,5817.73,200,0,200,33.33,583.34,1033.37
109,83.33,8302.02,8201.97,100,100,175,1100.04,1820.1,0,25,0,6161.15,30,40,633.35,1180.04,2016.79,3717.1,183.33,50,150,16.67,766.69,833.36
110.536,166.67,16357.84,10903.48,87.5,100,150,900.02,660.01,0,12.5,0,1960.12,20,200,1300.05,760.02,1983.46,4850.74,250,33.33,133.33,16.67,750.02,666.68
112.071,100,19461.09,7434.96,12.5,16.67,137.5,1362.55,1080.03,0,0,0,5620.96,30,620.01,1666.75,540.01,2233.49,5600.98,250,33.33,216.67,33.33,1766.77,1750.1
