D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-105.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 03:46:44 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,300,0,0,16.67,100,0,0,0,0,0,2940.26,180,720.02,2850.25,780.02,3033.62,8252.13,533.34,83.33,183.33,83.33,1433.4,1500.08
3.08,100,9127.44,11337.1,50,66.67,125,225,140,0,0,0,340,30,320,1950.12,260,2616.88,6117.84,333.34,33.33,116.67,83.33,750.02,1200.05
4.616,83.33,6376.19,12471.22,75,100,112.5,337.5,240,0,0,16.67,680.01,60,440.01,2583.54,620.01,4017.17,10420.06,400.01,16.67,116.67,0,1300.06,1400.07
6.151,83.33,7976.86,10803.42,37.5,66.67,62.5,125,100,0,0,0,460.01,0,280,2450.19,780.02,3383.69,10386.71,416.67,33.33,350,33.33,1200.05,2050.14
7.686,116.67,11929.17,14973.24,112.5,16.67,100,187.5,320,12.5,0,0,360,20,260,1916.78,140,3383.69,7785.23,433.34,83.33,150,33.33,1050.04,1783.44
9.221,66.67,10228.06,13605.42,100,33.33,87.5,25,340,0,0,0,600.01,30,380,3016.95,700.02,3050.29,10269.96,516.68,50,133.33,0,1366.73,1900.12
10.756,50,10303.11,11970.87,137.5,0,87.5,262.5,640.01,0,0,66.67,260,50,220,2283.49,240,3283.67,8168.75,483.34,50,150,50,1683.43,1700.1
12.291,266.67,11228.69,12938.24,112.5,66.67,12.5,187.5,180,0,0,0,360,0,40,1850.11,600.01,3567.06,11037.14,533.34,116.67,166.67,16.67,1483.41,1683.43
13.826,83.33,8927.33,12471.22,225,33.33,112.5,162.5,260,0,0,0,220,30,100,2233.49,400,3867.13,9702.94,416.67,33.33,66.67,33.33,1716.76,1850.11
15.361,83.33,9452.62,9235.83,50,83.33,137.5,137.5,320,0,0,0,600.01,40,380,2300.16,580.01,3550.39,8835.77,516.68,100,66.67,50,1183.38,1383.4
16.896,50,9377.58,11403.81,75,0,100,137.5,240,12.5,0,0,280,40,280,2066.8,240,3083.63,8135.4,333.34,0,150,0,1300.06,1566.75
18.431,83.33,9252.51,10603.3,75,66.67,75,175,240,0,0,16.67,460.01,20,260,2016.79,380,3300.34,8635.67,400.01,16.67,166.67,0,1366.73,1683.43
19.966,0,8702.22,11170.32,37.5,50,137.5,100,520.01,0,25,0,440.01,30,260,2350.17,880.02,3483.71,9686.27,483.34,33.33,150,66.67,1416.73,1400.07
21.501,0,7276.55,11203.68,125,16.67,175,137.5,340,0,0,0,380,10,160,1116.71,360,2933.6,7785.23,416.67,50,200,0,1233.38,1700.1
23.036,16.67,11628.96,13038.32,75,66.67,50,237.5,240,0,0,0,260,20,260,1833.44,880.02,2416.85,7818.58,483.34,16.67,100,0,1483.41,1800.11
24.572,50,8502.12,10636.65,112.5,50,75,150,140,12.5,12.5,0,340,30,320,2533.53,640.01,4500.63,10019.81,700.02,66.67,150,83.33,1766.77,1916.79
26.107,116.67,9727.77,10936.84,25,66.67,75,162.5,100,0,0,0,220,30,220,1416.73,60,2400.18,7385.04,350,16.67,116.67,66.67,1566.75,2150.15
27.642,83.33,11303.74,15140.05,100,66.67,137.5,187.5,560.01,25,0,0,560.01,0,340,1950.12,440.01,4367.26,12037.87,566.68,66.67,116.67,66.67,1650.09,1666.76
29.177,66.67,9727.77,14105.83,137.5,66.67,112.5,162.5,440.01,12.5,0,16.67,600.01,0,300,1866.77,460.01,2866.92,9336.06,450.01,16.67,183.33,0,1450.07,1633.42
30.712,66.67,10378.15,12904.88,212.5,33.33,62.5,237.5,280,25,12.5,33.33,500.01,0,320,1500.07,280,3166.98,9119.27,516.68,33.33,183.33,66.67,1233.38,2033.47
32.247,33.33,9577.68,13071.67,62.5,16.67,137.5,50,260,0,0,0,200,20,100,1766.76,40,3667.09,9803.01,633.35,16.67,116.67,33.33,1233.38,1633.42
33.782,33.33,8777.26,13972.39,137.5,16.67,237.5,212.5,220,12.5,0,0,380,50,440.01,1750.09,440.01,3133.64,9969.78,700.02,83.33,350,0,1050.04,1383.4
35.317,83.33,7551.67,13471.99,150,100,150,50,180,12.5,0,0,360,20,180,1400.06,240,2766.91,7685.18,466.67,50,183.33,0,1066.7,1650.09
36.852,66.67,8727.23,13872.31,62.5,0,112.5,225,360,12.5,0,0,620.01,50,220,2783.57,620.01,3650.42,10069.84,466.67,50,116.67,33.33,1466.74,1816.78
38.387,83.33,7976.86,11303.74,137.5,83.33,50,250,160,0,0,0,120,20,200,1833.44,380,3883.8,10937.07,550.01,33.33,166.67,66.67,1366.73,2216.83
