D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-16.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 20:30:52 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,675.01,0,0,16.67,62.5,0,0,0,0,0,4200.54,380,1020.03,3467.04,1080.04,2666.89,8335.51,450.01,0,116.67,33.33,833.36,733.35
3.081,66.67,7376.59,9469.29,37.5,16.67,75,100,380,0,0,16.67,260,10,300,1700.09,660.01,3717.1,8935.83,566.68,0,100,33.33,1116.71,1283.39
4.616,66.67,8151.95,10169.7,37.5,16.67,75,187.5,280,0,0,0,460.01,10,200,1816.77,900.03,3367.02,8969.18,383.34,16.67,166.67,16.67,650.01,1100.04
6.151,100,9277.52,11170.32,112.5,166.67,75,75,140,0,0,0,520.01,10,320,1516.74,740.02,1666.75,5350.9,266.67,83.33,133.33,33.33,1683.43,1966.8
7.686,100,12079.27,13105.03,62.5,83.33,125,187.5,360,0,0,0,460.01,20,300,1366.72,420.01,1866.78,5834.4,350,16.67,133.33,33.33,1300.06,1433.4
9.221,33.33,9252.51,12471.22,112.5,66.67,62.5,1737.59,480.01,0,12.5,0,880.02,10,500.01,1916.78,420.01,2316.83,6467.97,400.01,50,233.34,33.33,1466.74,1016.7
10.756,16.67,6476.23,7735.09,62.5,66.67,137.5,100,240,0,0,0,420.01,20,280,1966.79,660.01,2950.27,8385.53,400.01,100,266.67,16.67,900.03,933.36
12.291,83.33,7976.86,10102.99,37.5,83.33,75,962.53,280,0,0,0,720.02,20,460.01,2083.47,1420.06,2483.53,6467.97,150,0,200,16.67,916.69,1450.07
13.826,33.33,8226.98,8335.37,37.5,33.33,25,425.01,660.01,0,0,0,500.01,0,320,1450.06,1080.04,2566.87,7535.11,533.34,16.67,100,0,850.02,1016.7
15.361,33.33,7076.47,9335.89,87.5,100,100,50,280,0,0,0,400,0,440.01,2166.81,1440.06,1833.44,6601.36,333.34,66.67,216.67,16.67,1266.72,983.37
16.896,100,10303.11,9736.11,0,0,62.5,162.5,380,0,0,16.67,260,20,40,1083.37,480.01,1983.46,6467.97,266.67,100,183.33,33.33,916.69,1183.38
18.431,50,8927.33,13238.47,112.5,16.67,150,125,280,0,0,0,280,20,240,2550.2,840.02,2983.61,8318.83,533.34,83.33,166.67,50,1133.38,1266.72
19.966,50,7576.68,8868.97,125,16.67,37.5,137.5,320,0,0,0,280,0,220,1683.42,560.01,2500.2,8202.1,416.67,33.33,100,0,750.02,1133.38
21.501,33.33,9377.58,11370.46,87.5,0,50,200,200,0,0,0,340,20,200,2250.16,820.02,2750.24,9686.27,566.68,33.33,200,0,466.67,950.03
23.037,16.67,8552.14,11036.9,125,0,50,175,460.01,0,0,0,740.02,20,80,1983.45,720.02,2833.58,9336.06,466.67,0,183.33,0,1383.4,2066.81
24.572,100,10478.22,11603.95,125,50,75,312.5,320,0,0,0,580.01,10,380,2233.49,800.02,2500.2,7301.67,283.34,33.33,133.33,0,933.36,1200.05
26.107,0,7126.49,11804.08,100,16.67,87.5,162.5,320,25,0,0,320,30,300,1516.74,220,3000.28,7351.69,283.34,33.33,133.33,0,916.69,1116.71
