D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-45.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 22:52:52 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,300,0,0,0,150,0,20,0,0,0,2500.19,160,760.02,2833.58,1500.07,2666.89,8118.73,516.68,33.33,166.67,100,1766.77,1200.05
3.08,100,8051.9,12471.22,250,33.33,250,2662.71,300,0,25,0,180,0,300,1650.08,600.01,2483.53,6518,400.01,33.33,200,16.67,1233.38,1383.4
4.615,100,8802.27,22147.71,125,33.33,62.5,537.51,220,12.5,0,0,280,60,160,1683.42,140,3083.63,9469.47,633.35,0,216.67,16.67,3200.34,1650.09
6.15,133.33,9227.49,11337.1,50,16.67,150,112.5,120,0,0,33.33,200,20,140,1566.74,400,2383.51,7818.58,500.01,50,100,0,1200.05,1550.08
7.686,16.67,9502.64,10770.07,37.5,16.67,125,75,240,0,0,0,380,40,280,1400.06,300,2016.79,6251.22,550.01,0,166.67,0,866.69,1350.06
9.221,16.67,8727.23,8602.17,137.5,16.67,87.5,187.5,200,12.5,0,0,460.01,0,140,1133.37,500.01,2616.88,8452.24,500.01,66.67,33.33,0,666.68,950.03
10.756,16.67,8076.91,11237.04,37.5,16.67,212.5,137.5,100,0,0,0,340,0,240,1333.39,480.01,2583.54,7485.09,616.68,50,150,0,816.69,1233.38
12.291,16.67,7601.69,9569.35,137.5,50,62.5,100,240,0,0,0,560.01,10,160,1416.73,320,2700.23,8135.4,366.67,66.67,166.67,16.67,1183.38,1483.41
13.826,83.33,8001.88,9636.06,25,66.67,125,62.5,260,0,0,0,480.01,0,180,1500.07,200,3200.32,8335.51,400.01,50,133.33,0,1150.04,1500.08
15.361,0,8126.93,9769.46,25,16.67,87.5,187.5,160,12.5,25,0,480.01,10,80,1416.73,240,2250.16,6234.55,400.01,116.67,83.33,50,1016.7,1450.07
16.896,100,10203.05,12504.58,75,16.67,212.5,187.5,260,0,0,0,460.01,10,320,1750.09,160,2533.53,8285.48,350,33.33,116.67,0,883.36,1066.7
18.431,50,7776.77,10136.34,12.5,116.67,75,175,260,0,25,0,240,10,200,1583.41,600.01,2766.91,5717.69,466.67,0,150,16.67,1383.4,1516.74
19.966,66.67,9927.89,11570.59,112.5,50,62.5,100,440.01,0,25,0,720.02,10,200,1766.76,640.01,2833.58,8435.56,466.67,0,183.33,33.33,1133.38,1383.4
21.501,50,7251.54,8568.82,87.5,16.67,112.5,175,160,0,0,0,180,30,240,1433.4,240,2683.56,7268.32,416.67,16.67,183.33,66.67,1000.03,1150.04
23.036,50,7026.45,9502.65,100,16.67,187.5,150,320,0,0,0,520.01,20,100,1433.4,380,2533.53,6534.67,483.34,0,83.33,0,950.03,1983.47
24.571,66.67,9427.6,10203.05,87.5,83.33,25,300,240,0,0,0,300,20,180,1433.4,400,1866.78,8135.4,533.34,83.33,283.34,0,1600.08,1366.73
26.106,0,5725.96,8502.12,87.5,33.33,62.5,287.5,260,12.5,0,0,420.01,30,260,1566.74,320,2116.81,5150.83,416.67,83.33,100,16.67,1116.71,900.03
27.642,33.33,5325.83,8135.27,100,133.33,75,500.01,400,0,0,0,360,30,120,1683.42,180,2966.94,8018.68,433.34,83.33,200,16.67,1416.73,1550.08
29.177,66.67,7501.65,10703.36,100,0,87.5,275,340,0,0,0,340,10,40,1400.06,340,1850.11,6718.08,433.34,0,100,33.33,1583.42,1650.09
30.712,33.33,6726.33,9202.48,25,0,100,300,180,0,0,16.67,380,0,120,1583.41,200,1583.41,5684.34,350,0,150,16.67,1400.06,1233.38
32.247,50,7626.7,9569.35,25,50,100,362.5,220,25,0,16.67,440.01,10,200,1550.07,320,1483.4,5684.34,150,50,150,83.33,833.36,1116.71
33.782,50,4975.73,5934.37,25,0,50,200,180,12.5,0,0,560.01,10,180,700.02,100,1850.11,6459.64,350,33.33,200,0,1066.7,1166.71
35.317,16.67,8026.89,10236.41,100,0,37.5,350,260,0,0,0,280,10,80,1250.05,220,1550.08,4550.65,383.34,33.33,133.33,16.67,916.69,1466.74
36.852,33.33,8302.02,9602.7,62.5,0,175,337.5,140,0,0,50,380,20,0,1150.04,120,1933.45,5334.22,416.67,0,166.67,50,933.36,1216.72
38.387,0,7251.54,8535.47,50,50,50,212.5,200,0,0,16.67,160,0,100,1783.43,360,2733.57,6968.18,466.67,16.67,150,33.33,983.37,1233.38
39.922,33.33,8151.95,9435.94,112.5,150,125,400,200,0,0,0,320,10,160,1133.37,280,2250.16,8102.05,533.34,50,116.67,16.67,1416.73,1233.38
41.457,33.33,6176.12,11503.88,37.5,16.67,175,3150.29,400,0,25,0,3180.31,20,460.01,1216.71,1160.04,1966.79,5550.96,350,16.67,183.33,16.67,1016.7,866.69
42.992,133.33,7501.65,6901.4,25,33.33,450.01,13317.73,3140.29,0,0,0,11103.75,450.01,1080.04,1366.72,4040.51,1666.75,4383.94,266.67,0,383.34,33.33,916.69,833.36
44.527,183.33,13380.24,16007.51,25,16.67,650.01,27434.7,3740.42,0,12.5,16.67,12464.72,580.01,2180.15,1400.06,8282.12,1833.44,4483.96,400.01,16.67,266.67,16.67,883.36,850.02
46.062,116.67,10553.26,11970.87,37.5,83.33,612.51,21463.59,4360.56,0,37.5,0,10083.09,490.01,1140.04,983.36,4160.54,1583.41,4450.62,266.67,33.33,133.33,33.33,716.68,833.36
47.598,66.67,9902.87,10703.36,37.5,33.33,900.02,23791.7,4080.49,37.5,112.5,16.67,7841.87,490.01,900.02,1266.72,3460.37,2000.13,3617.08,150,0,266.67,16.67,1233.38,716.68
49.133,133.33,10453.2,13271.83,37.5,50,637.51,25431.58,3720.41,0,50,0,11303.89,570.01,960.03,1000.03,3300.34,1116.71,3166.98,183.33,33.33,550.01,0,1416.73,683.35
50.668,100,10803.42,11804.08,37.5,16.67,1037.53,34334.77,3780.42,0,25,16.67,15046.89,490.01,1480.07,1616.75,4740.7,1900.11,4283.91,200,33.33,400.01,0,1233.38,783.35
52.202,66.67,11128.63,12271.08,75,16.67,525.01,15056.69,2160.14,0,62.5,0,9222.59,570.01,1100.04,1200.04,4140.53,1766.76,5034.13,316.67,66.67,416.67,0,1150.04,700.02
53.738,83.33,7326.57,10569.94,25,16.67,262.5,7314.08,1080.03,25,12.5,0,2560.2,160,500.01,1516.74,1560.08,2333.5,6367.94,466.67,16.67,283.34,0,1216.72,1300.06
55.273,83.33,7451.63,8368.72,50,50,450.01,5150.78,940.03,12.5,0,0,4820.71,150,360,1583.41,2440.18,2416.85,6134.51,450.01,16.67,183.33,50,1533.41,1683.43
56.808,0,10453.2,12571.3,75,100,400,4838.19,1060.03,0,87.5,16.67,3100.29,260,520.01,1966.79,2540.2,2783.58,7901.95,300,16.67,233.34,0,1333.39,1483.41
58.343,16.67,9652.73,12204.36,87.5,83.33,237.5,4400.57,1220.04,0,0,0,3500.37,240,600.01,1783.43,2040.13,2883.59,6401.28,333.34,16.67,283.34,0,1683.43,1300.06
59.878,33.33,9527.66,13004.96,162.5,33.33,312.5,6613.79,900.02,0,0,0,3560.39,110,700.02,1733.43,2360.17,2283.5,6768.1,300,16.67,166.67,16.67,966.7,1400.07
61.413,33.33,10253.08,12704.73,75,66.67,287.5,6476.24,1000.03,0,0,0,3340.34,280,560.01,1766.76,2360.17,3600.41,8218.78,416.67,33.33,300,100,1133.38,1133.38
62.948,116.67,9152.45,13171.75,100,83.33,262.5,5988.56,960.03,0,62.5,0,3840.45,200,840.02,1566.74,2220.15,2733.57,5867.74,350,66.67,183.33,16.67,1466.74,1383.4
64.483,66.67,9152.45,11403.81,62.5,0,262.5,3687.9,780.02,0,12.5,0,3240.32,170,300,1183.38,1320.05,2083.47,6134.51,300,50,233.34,0,1216.72,966.7
66.018,133.33,9227.49,11904.15,125,16.67,462.51,9290.05,1860.1,0,37.5,50,7441.68,240,800.02,1133.37,2140.14,1533.41,4984.11,316.67,33.33,400.01,0,950.03,616.68
67.554,66.67,11854.11,11603.95,37.5,66.67,537.51,8389.58,1680.08,25,25,0,3940.47,260,760.02,1350.06,2640.22,1816.77,4150.54,200,33.33,283.34,16.67,883.36,533.34
69.089,50,10828.43,10336.47,112.5,16.67,487.51,9440.13,1520.07,0,25,0,3980.48,260,560.01,883.36,2040.13,1933.45,4433.95,150,0,216.67,16.67,683.35,833.36
70.624,33.33,7626.7,8902.32,50,0,375,6238.65,1020.03,37.5,37.5,0,3260.32,330,740.02,1733.43,2620.21,1966.79,5600.98,400.01,33.33,383.34,33.33,850.02,1000.03
72.159,66.67,10478.22,11136.97,100,33.33,137.5,2512.69,500.01,25,12.5,0,740.02,10,180,1883.44,580.01,3033.62,8085.38,416.67,50,300,0,1316.72,933.36
73.694,66.67,6426.21,7968.53,62.5,83.33,75,287.5,220,0,0,0,260,0,60,950.03,240,1516.74,4967.44,216.67,0,233.34,16.67,900.03,900.03
75.229,16.67,6576.27,7034.78,25,0,37.5,187.5,300,0,25,0,260,10,40,1233.38,440.01,1533.41,4684.02,316.67,0,216.67,33.33,783.35,883.36
76.764,16.67,5825.99,5867.68,50,33.33,75,225,100,0,0,0,280,0,120,1433.4,140,2016.79,5400.91,233.34,0,133.33,0,666.68,916.69
78.299,50,6601.28,6834.7,12.5,16.67,75,700.01,180,0,12.5,0,300,10,160,1200.04,200,2016.79,6534.67,316.67,83.33,150,0,1116.71,1266.72
79.834,50,7726.75,8835.62,62.5,66.67,250,4988.23,1320.05,25,12.5,0,4300.56,150,640.01,2016.79,1640.08,2450.19,6934.84,333.34,33.33,83.33,0,1233.38,900.03
81.369,16.67,9227.49,9135.78,87.5,66.67,337.5,4688.15,1020.03,0,37.5,16.67,3120.3,190,400,1666.75,1700.09,1983.46,6051.14,416.67,33.33,133.33,16.67,1216.72,1250.05
82.904,33.33,9102.43,9636.06,37.5,33.33,262.5,4375.57,920.03,0,12.5,0,2460.18,250,380,1883.44,1280.05,1850.11,5834.4,333.34,0,216.67,0,1283.39,1183.38
84.439,50,10102.99,14039.11,37.5,16.67,387.5,5800.99,640.01,0,12.5,0,2240.15,210,420.01,1316.72,1200.04,1833.44,5600.98,300,0,266.67,33.33,1416.73,1216.72
85.974,0,9527.66,11170.32,62.5,0,275,3087.78,960.03,0,62.5,16.67,2740.23,230,300,1050.03,1640.08,1883.44,5584.31,366.67,0,66.67,16.67,1100.04,1166.71
87.51,66.67,9677.74,11904.15,75,16.67,225,3075.28,580.01,0,0,0,2080.13,170,640.01,1616.75,1040.03,2433.52,7134.93,650.01,16.67,233.34,50,1350.06,1083.37
89.045,116.67,10353.14,9502.65,62.5,50,250,5150.78,600.01,0,12.5,0,1760.09,130,320,1516.74,1260.05,1650.09,5867.74,500.01,50,133.33,0,1233.38,1300.06
90.58,83.33,8852.29,12437.87,62.5,16.67,300,4125.5,620.01,0,62.5,0,2380.17,220,320,1450.06,1680.09,2033.46,6184.53,433.34,100,233.34,0,1183.38,1066.7
92.115,116.67,9627.71,10569.94,50,16.67,175,3850.44,580.01,37.5,25,0,2560.2,300,360,1650.08,1780.1,3250.33,7901.95,533.34,33.33,116.67,0,1083.37,1200.05
