D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-10.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 20:01:28 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,375,0,0,0,87.5,0,0,0,0,0,4460.61,110,800.02,4617.32,1400.06,3250.33,11954.47,600.01,116.67,50,66.67,1533.41,2400.19
3.08,33.33,11929.17,15607.14,200,33.33,137.5,225,360,0,0,0,480.01,20,220,1266.72,600.01,2716.9,6267.9,433.34,0,100,33.33,1233.38,1450.07
4.615,83.33,10428.19,12237.72,162.5,116.67,112.5,112.5,320,0,0,0,320,20,320,1866.77,620.01,4383.93,12488.21,816.69,0,250,33.33,1250.05,1183.38
6.15,133.33,8752.24,10936.84,112.5,83.33,125,312.5,340,0,0,33.33,420.01,0,220,1883.44,680.01,2983.61,7968.65,366.67,0,133.33,16.67,1116.71,1400.07
7.685,0,10052.96,10569.94,50,66.67,175,350,320,0,0,33.33,680.01,30,300,1783.43,700.02,3066.96,9986.45,566.68,33.33,100,33.33,1000.03,1066.7
9.22,0,7076.47,9369.24,150,50,112.5,87.5,220,0,0,0,320,0,340,2350.17,300,3650.42,9019.21,400.01,50,150,33.33,833.36,1516.74
10.755,16.67,8277.01,11503.88,100,50,125,162.5,240,12.5,0,233.33,1040.03,40,440.01,950.03,1020.03,2666.89,8769.07,483.34,0,150,0,1083.37,1283.39
12.29,33.33,10077.97,11537.23,12.5,50,150,150,440.01,25,0,16.67,560.01,30,420.01,1783.43,960.03,2966.94,8352.18,450.01,33.33,183.33,0,1450.07,1366.73
13.825,50,8952.35,11837.44,112.5,16.67,25,0,300,12.5,0,16.67,1300.05,20,440.01,2500.19,1340.06,3083.63,10386.71,633.35,83.33,133.33,0,1033.37,1483.41
15.36,100,11403.81,15273.5,137.5,83.33,112.5,212.5,400,0,0,0,320,20,100,1900.11,540.01,3517.05,8819.1,383.34,50,133.33,50,1000.03,733.35
16.896,16.67,7676.73,9802.82,87.5,66.67,50,87.5,360,0,0,0,820.02,20,360,1800.1,960.03,2666.89,6384.61,400.01,16.67,150,0,650.01,1483.41
18.431,116.67,8302.02,12738.09,50,133.33,125,137.5,440.01,0,0,0,380,10,300,1450.06,620.01,3050.29,8352.18,450.01,50,100,0,1233.38,1733.43
19.966,66.67,11453.84,14172.55,37.5,16.67,50,250,440.01,62.5,0,0,520.01,20,80,1800.1,480.01,2983.61,8652.34,433.34,33.33,133.33,33.33,1600.08,1766.77
21.501,0,8352.04,9836.17,50,50,125,112.5,260,0,0,33.33,940.03,0,320,1450.06,700.02,2983.61,7651.83,566.68,0,150,33.33,950.03,1400.07
23.036,50,8327.03,11303.74,37.5,66.67,87.5,62.5,160,0,0,0,380,10,180,2033.46,780.02,3100.3,8502.26,433.34,66.67,116.67,0,983.37,1566.75
24.571,16.67,8802.27,11103.61,87.5,33.33,62.5,262.5,340,0,0,16.67,820.02,0,340,1883.44,620.01,3317.01,8952.51,550.01,33.33,200,16.67,1166.71,1483.41
26.106,50,10878.47,13805.59,137.5,100,100,175,620.01,0,12.5,16.67,620.01,10,300,1733.43,860.02,3517.05,8302.16,533.34,33.33,266.67,83.33,1083.37,1283.39
27.641,83.33,10002.93,12004.22,100,33.33,12.5,162.5,180,0,0,0,200,10,120,1716.76,500.01,3267,8168.75,500.01,50,133.33,0,1050.04,1450.07
29.176,83.33,10303.11,12838.16,25,66.67,100,75,380,0,0,0,460.01,0,320,2216.82,540.01,2950.27,7535.11,400.01,33.33,266.67,33.33,866.69,1683.43
30.711,66.67,8126.93,12404.51,137.5,83.33,150,200,180,25,0,0,520.01,50,260,1900.11,440.01,2450.19,6434.63,466.67,33.33,116.67,16.67,1600.08,1816.78
32.246,100,14506.16,18209.71,150,116.67,37.5,212.5,560.01,0,0,0,800.02,10,600.01,1566.74,880.02,2500.2,7451.74,383.34,83.33,266.67,16.67,1100.04,1100.04
33.781,166.67,8752.24,11570.59,62.5,66.67,37.5,237.5,500.01,0,0,0,440.01,20,260,2216.82,460.01,2883.59,8568.96,833.36,33.33,133.33,50,983.37,1433.4
35.316,33.33,8977.36,12537.94,112.5,83.33,75,50,260,0,12.5,0,420.01,10,180,1616.75,620.01,2950.27,6484.65,583.34,33.33,133.33,0,700.02,900.03
36.852,16.67,11453.84,14439.44,62.5,16.67,100,212.5,920.03,0,12.5,0,820.02,0,340,2966.94,1060.03,3216.99,8302.16,450.01,50,133.33,50,1216.72,883.36
38.387,33.33,9502.64,11937.51,75,16.67,125,112.5,260,0,12.5,0,300,0,160,1350.06,320,3216.99,7468.41,450.01,16.67,233.34,0,1233.38,1266.72
39.922,100,11053.58,13405.27,87.5,33.33,62.5,125,280,0,0,50,380,10,180,1516.74,640.01,3317.01,8202.1,516.68,66.67,150,0,783.35,1366.73
41.457,33.33,9927.89,12904.88,62.5,16.67,62.5,175,400,0,0,16.67,540.01,20,360,2200.15,1200.04,3216.99,6618.04,333.34,16.67,133.33,16.67,1300.06,1583.42
42.992,33.33,8602.17,11770.73,150,33.33,87.5,125,80,0,0,0,460.01,20,180,2033.46,660.01,3400.36,10370.03,400.01,0,133.33,0,1116.71,1633.42
44.527,33.33,10453.2,14506.16,62.5,50,75,237.5,480.01,0,0,0,280,20,200,1750.09,780.02,2983.61,10670.23,750.02,100,283.34,50,1300.06,2133.49
