D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-65.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 00:30:48 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,400,100,0,0,100,25,0,0,0,0,2940.26,250,660.01,3300.34,1080.04,2866.92,7801.9,416.67,16.67,116.67,83.33,1483.41,1233.38
3.08,16.67,8652.19,12371.15,125,33.33,75,787.52,200,0,25,0,720.02,0,160,1500.07,800.02,2566.87,7518.43,416.67,33.33,150,0,1983.46,1383.4
4.615,50,8702.22,11136.97,0,33.33,37.5,150,100,0,0,0,360,30,300,1166.71,440.01,3267,7601.81,350,33.33,250,16.67,1100.04,1383.4
6.15,16.67,8302.02,10303.11,62.5,50,162.5,175,200,0,0,0,460.01,40,200,1483.4,660.01,3500.38,8919.15,450.01,83.33,150,0,1333.39,1500.08
7.685,116.67,9552.67,12271.08,75,0,112.5,237.5,240,0,0,16.67,460.01,20,180,1466.73,420.01,1983.46,6284.57,183.33,0,116.67,16.67,1266.72,1083.37
9.22,16.67,5976.05,8768.92,125,83.33,112.5,112.5,340,25,25,0,300,40,260,1566.74,420.01,2566.87,6951.51,300,66.67,200,0,1116.71,1533.41
10.755,66.67,8101.92,11704.02,87.5,66.67,125,237.5,260,0,0,0,340,10,160,1183.38,440.01,2750.24,8402.21,450.01,33.33,66.67,33.33,1066.7,1150.04
12.29,116.67,7601.69,9302.54,75,33.33,137.5,187.5,160,25,0,0,420.01,0,200,1850.11,900.03,3016.95,7968.65,316.67,66.67,233.34,16.67,1283.39,1633.42
13.826,50,7776.77,10569.94,62.5,33.33,162.5,125,360,0,0,33.33,280,20,300,2250.16,260,2750.24,7601.81,583.34,16.67,233.34,0,1416.73,1766.77
15.361,50,9652.73,12771.45,100,33.33,125,100,140,0,0,0,400,50,300,2233.49,460.01,2833.58,8052.03,616.68,50,183.33,16.67,1483.41,1600.09
16.896,66.67,8252,11036.9,112.5,0,137.5,175,140,0,0,33.33,320,0,120,1600.08,260,2266.83,7751.88,500.01,66.67,166.67,33.33,1100.04,1800.11
18.431,100,9002.37,10503.23,87.5,66.67,112.5,200,380,0,0,0,280,20,380,1366.72,260,2733.57,8052.03,483.34,16.67,100,16.67,866.69,1350.06
19.966,33.33,7076.47,9969.58,62.5,16.67,150,75,140,0,0,0,560.01,0,120,1783.43,340,3133.64,8302.16,483.34,83.33,150,0,883.36,1083.37
21.501,0,7526.66,11203.68,50,83.33,62.5,75,160,0,0,0,240,0,160,1733.43,500.01,2333.5,7685.18,450.01,66.67,200,66.67,1300.06,1300.06
23.036,83.33,9202.48,10636.65,112.5,33.33,50,125,200,0,0,0,560.01,0,180,1300.05,620.01,2600.21,8752.4,633.35,16.67,83.33,33.33,1333.39,1433.4
24.571,50,10753.39,14239.28,175,0,75,362.5,620.01,0,0,0,1280.05,80,400,1216.71,6261.21,1750.1,6384.61,500.01,16.67,183.33,16.67,1166.71,1800.11
26.106,16.67,9602.7,9802.82,112.5,83.33,300,2862.74,1460.06,12.5,50,0,3460.36,170,500.01,1733.43,5640.99,2500.2,6459.64,333.34,66.67,166.67,16.67,1166.71,1166.71
27.641,100,9377.58,9202.48,75,100,350,2937.75,1780.09,0,12.5,0,3180.31,130,340,1600.08,3640.41,2733.57,6868.14,300,50,116.67,16.67,1366.73,1916.79
29.176,16.67,8852.29,9402.59,62.5,50,337.5,4413.07,1220.04,0,25,0,3700.42,40,640.01,2066.8,1200.04,2300.17,7351.69,616.68,0,116.67,0,1133.38,1550.08
30.711,33.33,9227.49,9936.23,162.5,33.33,187.5,3200.3,1200.04,37.5,12.5,0,2940.26,130,520.01,1883.44,4380.59,3183.65,7585.13,566.68,33.33,166.67,16.67,1200.05,1466.74
32.246,16.67,10653.32,10269.76,100,33.33,262.5,3625.39,1620.08,37.5,0,0,3340.34,160,560.01,1983.45,3140.31,2883.59,7118.25,450.01,16.67,116.67,0,916.69,1266.72
33.782,116.67,9702.76,9969.58,87.5,50,400,3262.81,1800.1,0,12.5,0,2920.26,70,660.01,1483.4,2760.24,2166.81,5534.29,450.01,50,133.33,16.67,916.69,1500.08
35.317,50,8727.23,9035.73,112.5,33.33,250,3162.8,1300.05,50,25,0,2280.16,60,520.01,1500.07,4240.56,2083.47,5934.43,283.34,0,300,16.67,983.37,1233.38
36.852,16.67,8527.13,9936.23,37.5,0,150,2325.16,1320.05,0,0,0,680.01,90,220,1916.78,340,1833.44,5484.27,250,33.33,200,33.33,1283.39,1033.37
38.387,33.33,8727.23,8502.12,137.5,50,62.5,250,100,0,0,0,700.01,30,260,1800.1,160,2683.56,6618.04,500.01,16.67,116.67,33.33,966.7,1066.7
39.922,33.33,4625.63,7268.22,62.5,33.33,75,175,120,12.5,0,0,560.01,40,200,1483.4,200,2116.81,7685.18,466.67,0,100,0,866.69,816.69
41.457,66.67,5825.99,6801.36,25,33.33,75,225,280,0,0,16.67,240,10,100,1250.05,240,2633.55,4884.08,266.67,0,116.67,16.67,1033.37,1383.4
42.992,33.33,5775.98,9836.17,100,83.33,62.5,275,220,0,0,0,360,0,20,1500.07,420.01,2100.14,6151.18,316.67,16.67,200,0,1750.1,1333.39
44.527,50,5100.76,5934.37,100,50,150,400,240,0,0,0,280,30,120,1483.4,460.01,1766.76,7134.93,433.34,50,50,16.67,1550.08,1433.4
