D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-49.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 23:12:27 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.546,0,175,33.33,0,0,125,0,60,0,0,0,2240.15,70,800.02,2600.21,1060.03,2733.57,7751.88,266.67,16.67,116.67,0,1933.46,1216.72
3.081,50,9002.37,11737.37,25,50,75,325,320,0,0,0,540.01,30,280,1566.74,400,3083.63,7251.64,516.68,66.67,150,0,1183.38,1500.08
4.616,16.67,7951.85,8969.02,162.5,50,162.5,75,140,0,0,0,100,30,180,1850.11,60,2233.49,5917.76,400.01,33.33,116.67,16.67,683.35,1516.74
6.151,16.67,8827.28,12504.58,50,50,112.5,100,220,0,0,0,320,10,280,1533.41,140,2833.58,8952.51,500.01,83.33,200,16.67,583.34,733.35
7.686,0,5425.86,6201.13,12.5,66.67,112.5,100,160,0,0,0,660.01,20,260,1516.74,500.01,2516.86,7118.25,466.67,50,150,0,983.37,1266.72
9.221,133.33,6701.32,7468.3,37.5,33.33,50,150,180,0,0,0,420.01,20,500.01,1500.07,800.02,2566.87,7618.48,383.34,50,166.67,16.67,850.02,983.37
10.756,0,7326.57,8702.22,75,0,87.5,87.5,220,0,0,0,320,10,60,1316.72,240,1850.11,5634.33,366.67,50,166.67,16.67,683.35,1583.42
12.291,66.67,7401.6,11970.87,37.5,50,162.5,100,200,0,0,50,240,0,200,1083.37,400,2566.87,6718.08,400.01,16.67,150,0,700.02,633.35
13.826,66.67,6051.07,8668.87,100,16.67,112.5,125,240,12.5,0,0,300,40,280,2150.14,640.01,2616.88,6651.38,300,16.67,100,16.67,1233.38,1683.43
15.361,0,8702.22,10336.47,87.5,50,225,125,340,0,0,16.67,320,10,80,1500.07,160,2533.53,5901.09,266.67,33.33,216.67,16.67,866.69,766.69
