D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-104.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 03:41:53 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,16.67,475.01,0,0,16.67,112.5,0,0,0,0,16.67,3300.33,20,520.01,3417.03,1060.03,2516.86,8435.56,416.67,16.67,50,16.67,950.03,1866.78
3.08,66.67,8802.27,11003.55,75,0,175,100,220,0,0,0,300,30,180,1083.37,140,2116.81,7318.34,366.67,50,150,33.33,1083.37,1433.4
4.615,0,7501.65,11103.61,100,16.67,162.5,150,300,0,0,0,300,20,260,2233.49,680.01,3833.79,10970.43,466.67,33.33,150,50,1350.06,1550.08
6.15,116.67,9552.67,13171.75,100,33.33,87.5,200,520.01,0,0,16.67,840.02,40,240,2100.14,460.01,3100.3,10503.45,566.68,83.33,116.67,0,1566.75,2033.47
7.685,50,10340.62,13138.39,175,16.67,125,275,220,0,0,0,400,30,160,1783.43,340,2983.61,9052.56,466.67,33.33,116.67,100,1000.03,1150.04
9.22,0,9227.49,11103.61,100,50,112.5,425.01,620.01,0,25,33.33,600.01,10,340,1800.1,360,2866.92,10653.55,666.68,0,116.67,50,1400.06,1583.42
10.755,50,11704.01,14306,137.5,50,150,187.5,320,0,0,0,580.01,20,360,1933.45,520.01,3367.02,8785.75,516.68,16.67,133.33,66.67,1283.39,1433.4
12.29,83.33,7026.45,8702.22,50,33.33,87.5,225,460.01,0,0,0,340,20,80,1783.43,220,2750.24,9752.97,616.68,16.67,100,0,1466.74,2016.8
13.826,100,10803.42,14606.25,75,50,225,250,240,0,12.5,16.67,200,30,100,1616.75,340,3267,7968.65,450.01,16.67,83.33,16.67,1450.07,1550.08
15.361,33.33,7076.47,8635.52,100,16.67,137.5,237.5,200,25,0,33.33,120,30,180,1816.77,80,2416.85,8652.34,633.35,0,100,0,1350.06,1566.75
