D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-109.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 04:06:20 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,425.01,33.33,0,0,150,0,0,0,12.5,0,3440.36,40,540.01,2966.94,720.02,2550.2,7101.58,450.01,0,133.33,16.67,1133.38,1366.73
3.08,50,8427.08,10036.29,100,33.33,62.5,575.01,80,0,0,0,340,30,100,1533.41,340,2950.27,7151.6,483.34,83.33,183.33,816.69,1316.72,1366.73
4.615,0,7601.69,11737.37,62.5,33.33,187.5,37.5,300,0,0,0,200,50,240,1600.08,420.01,2950.27,8452.24,516.68,33.33,100,0,1066.7,1700.1
6.151,83.33,9452.62,12437.87,137.5,0,100,125,180,0,0,33.33,360,20,300,2283.49,580.01,3116.97,8035.35,433.34,16.67,200,0,1100.04,1666.76
7.686,33.33,9352.56,13605.42,62.5,116.67,150,87.5,220,0,25,0,620.01,10,320,2316.83,720.02,3150.31,10586.84,850.02,33.33,200,16.67,1716.76,1733.43
9.221,100,9777.8,13638.78,137.5,66.67,200,137.5,300,25,0,0,640.01,20,540.01,2166.81,560.01,4067.18,10720.26,550.01,133.33,100,50,1216.72,1516.74
10.756,50,8802.27,13138.39,50,83.33,62.5,112.5,420.01,12.5,0,33.33,840.02,50,380,2250.16,480.01,3500.38,9619.56,466.67,16.67,116.67,0,1383.4,1466.74
12.291,33.33,9777.8,12671.37,100,66.67,100,137.5,220,12.5,0,16.67,340,0,340,2450.19,380,3467.04,10903.72,533.34,16.67,150,16.67,1650.09,1250.05
13.826,33.33,10178.03,11203.68,75,0,100,187.5,100,0,0,0,540.01,20,140,2000.12,240,3583.73,9019.21,466.67,83.33,183.33,0,1050.04,1666.76
15.361,83.33,8902.32,14806.42,37.5,0,200,150,140,12.5,0,0,160,0,140,1750.09,540.01,2800.25,6534.67,633.35,100,166.67,66.67,1283.39,1800.11
16.896,66.67,9852.84,12171.01,87.5,50,200,150,280,0,12.5,0,860.02,20,300,2533.53,460.01,3567.06,9352.73,633.35,50,133.33,16.67,1083.37,1783.44
18.431,16.67,8477.11,12104.29,137.5,50,150,125,360,0,0,0,480.01,10,120,2683.56,300,3083.63,10570.16,550.01,83.33,233.34,50,1700.1,1416.73
19.966,66.67,10303.11,13004.96,87.5,133.33,100,225,400,0,0,0,380,20,280,2500.19,620.01,3317.01,9019.21,350,50,200,50,1216.72,1666.76
21.501,116.67,10153.02,12604.66,87.5,16.67,100,87.5,360,0,25,16.67,180,0,180,1933.45,280,3200.32,9052.56,450.01,16.67,66.67,33.33,1733.43,2716.91
23.036,116.67,12479.56,13605.42,137.5,83.33,87.5,212.5,160,0,0,0,720.02,10,320,1883.44,240,2916.93,8202.1,533.34,16.67,116.67,33.33,1316.72,2116.82
24.571,100,9652.73,14105.83,150,16.67,200,187.5,240,0,0,0,400,50,240,2466.85,360,3583.73,8969.18,400.01,116.67,200,16.67,1033.37,1550.08
26.107,116.67,8527.13,10670,112.5,116.67,125,112.5,140,25,12.5,16.67,780.02,10,360,2416.85,440.01,3600.41,9069.24,433.34,50,100,0,1550.08,1783.44
27.642,50,8727.23,15974.14,25,50,100,100,300,25,0,0,260,0,300,1516.74,300,2866.92,7885.28,500.01,33.33,250,16.67,1533.41,1566.75
29.177,33.33,8927.33,11270.39,100,50,100,137.5,300,0,0,16.67,320,0,320,2016.79,200,3517.05,8268.81,566.68,33.33,83.33,0,1700.1,1833.45
30.712,83.33,8352.04,11537.23,62.5,33.33,237.5,212.5,200,0,0,0,860.02,30,380,2783.57,620.01,3650.42,9369.41,433.34,50,116.67,16.67,1616.75,2150.15
32.247,16.67,11954.18,14439.44,250,50,112.5,312.5,300,12.5,0,0,760.02,40,240,2016.79,280,3183.65,9519.5,700.02,50,166.67,33.33,1600.08,1783.44
33.782,16.67,9427.6,14839.79,125,33.33,200,125,320,12.5,12.5,0,360,20,160,1583.41,180,2733.57,8719.04,583.34,66.67,133.33,16.67,1900.12,1733.43
35.317,16.67,9002.37,12571.3,125,0,50,212.5,340,0,0,0,200,40,100,2466.85,260,3417.03,7885.28,466.67,16.67,133.33,83.33,1383.4,1650.09
36.852,33.33,11403.81,13004.96,125,100,75,125,140,0,0,0,140,20,260,1600.08,340,2700.23,7668.51,366.67,0,150,16.67,1050.04,1833.45
38.387,83.33,7401.6,11403.81,37.5,50,125,75,220,12.5,0,0,360,0,420.01,2233.49,460.01,2350.17,7818.58,400.01,33.33,150,33.33,1050.04,1500.08
39.922,50,10653.32,12604.66,162.5,0,175,150,200,0,0,0,200,0,220,1866.77,220,2933.6,9836.36,516.68,66.67,150,0,1416.73,1600.09
41.457,0,9127.44,12971.6,87.5,50,50,237.5,160,37.5,0,16.67,380,70,240,1916.78,80,3200.32,7301.67,566.68,16.67,200,33.33,1000.03,1666.76
42.992,16.67,9877.86,12571.3,87.5,16.67,37.5,150,260,0,0,0,400,0,140,2150.14,420.01,3133.64,9702.94,583.34,33.33,166.67,0,1383.4,1666.76
44.527,33.33,8827.28,12404.51,50,66.67,125,87.5,80,50,0,0,320,10,60,2483.52,140,2466.86,7835.25,633.35,0,166.67,50,1166.71,1516.74
46.063,33.33,10778.4,16608.08,100,83.33,125,150,640.01,0,0,0,440.01,10,360,2250.16,420.01,2433.52,8685.69,266.67,16.67,116.67,0,1266.72,1450.07
47.598,83.33,7776.77,11036.9,75,33.33,100,125,300,0,0,16.67,160,0,160,1400.06,240,3033.62,9686.27,600.01,33.33,100,50,1600.08,1650.09
49.133,200,10628.31,12371.15,162.5,33.33,125,75,520.01,0,0,0,220,20,320,2033.46,200,3617.08,9536.18,400.01,33.33,116.67,16.67,1333.39,1500.08
50.668,50,9427.6,11704.02,75,50,87.5,137.5,240,0,0,0,680.01,20,220,2816.91,360,3467.04,8452.24,566.68,66.67,116.67,50,1900.12,2000.13
52.202,66.67,8377.06,11937.51,100,100,125,175,200,0,0,0,200,0,160,1966.79,260,2516.86,8885.8,466.67,16.67,216.67,16.67,950.03,1883.45
53.738,50,9477.63,12738.09,112.5,83.33,75,150,180,0,12.5,0,280,30,400,1700.09,460.01,3000.28,7785.23,500.01,33.33,216.67,0,1000.03,2133.49
55.273,66.67,10853.45,13305.19,100,16.67,150,162.5,180,0,0,0,300,0,120,1500.07,280,3567.06,9019.21,583.34,0,50,33.33,983.37,1550.08
56.808,0,9527.66,12771.45,75,33.33,112.5,200,280,0,25,0,180,10,140,1533.41,200,2850.25,7785.23,616.68,33.33,233.34,16.67,1783.44,1466.74
58.343,16.67,8001.88,12938.24,125,33.33,125,125,340,0,0,0,460.01,30,220,2600.21,540.01,3233.66,8118.73,566.68,16.67,300,0,1016.7,1316.72
59.878,133.33,7851.81,10703.36,100,50,125,112.5,220,0,0,0,220,10,160,1300.05,300,2516.86,7184.95,450.01,50,200,0,1533.41,1633.42
61.413,66.67,10253.08,11837.44,125,50,87.5,87.5,240,0,0,0,260,60,280,2000.12,220,3150.31,9019.21,550.01,33.33,116.67,0,1283.39,1650.09
62.948,66.67,9352.56,11637.3,125,116.67,25,112.5,240,0,0,33.33,120,10,200,1233.38,160,3767.11,9119.27,583.34,0,233.34,66.67,1000.03,1300.06
64.483,0,9077.41,11904.15,112.5,50,87.5,87.5,220,0,0,0,220,20,200,2350.17,220,2950.27,9552.85,483.34,50,83.33,33.33,1166.71,1483.41
66.019,33.33,10778.4,15440.32,87.5,116.67,112.5,462.51,360,12.5,0,16.67,520.01,40,260,1966.79,360,4167.21,12788.45,816.69,50,116.67,33.33,1216.72,1266.72
67.554,100,11578.93,14739.7,150,0,312.5,450.01,520.01,0,0,0,400,30,200,1450.06,340,2850.25,10086.51,483.34,50,250,0,1616.75,1633.42
69.089,83.33,8101.92,11503.88,50,66.67,387.5,537.51,480.01,12.5,0,16.67,580.01,40,280,2033.46,380,2750.24,9102.59,550.01,0,100,0,1300.06,1083.37
70.624,0,7551.67,9035.73,62.5,100,212.5,562.51,480.01,0,0,0,1060.03,40,260,1450.06,440.01,2266.83,7051.55,600.01,33.33,150,33.33,1016.7,1250.05
