D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-37.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 22:13:41 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,300,0,0,0,62.5,0,0,0,0,0,3040.28,20,1040.03,3400.36,1100.04,2250.16,8669.02,316.67,16.67,50,66.67,816.69,1516.74
3.08,16.67,9252.51,10169.7,112.5,50,187.5,150,320,0,0,0,560.01,20,240,1616.75,400,2450.19,6551.34,350,66.67,233.34,33.33,1033.37,1366.73
4.615,33.33,7751.76,10469.88,50,0,150,212.5,80,0,0,16.67,300,10,280,1616.75,300,3733.77,10403.38,600.01,50,183.33,0,1033.37,1633.42
6.15,116.67,7701.74,8868.97,50,0,162.5,100,160,0,0,0,300,0,360,1666.75,480.01,2266.83,6784.77,333.34,33.33,233.34,33.33,1083.37,1366.73
7.685,50,11353.78,12804.8,62.5,50,100,312.5,320,0,0,0,540.01,20,440.01,1550.07,1100.04,2683.56,6668.06,366.67,16.67,183.33,66.67,1233.38,1316.72
9.22,50,7226.53,9269.18,50,116.67,87.5,350,360,25,0,0,460.01,0,240,2033.46,560.01,2316.83,6351.26,333.34,50,233.34,16.67,1000.03,1083.37
10.755,16.67,7926.84,9669.41,75,50,200,125,360,0,0,0,560.01,10,420.01,1783.43,580.01,2850.25,8085.38,483.34,16.67,16.67,0,983.37,1233.38
12.29,33.33,7476.64,10336.47,162.5,66.67,112.5,75,520.01,12.5,0,0,200,10,140,1616.75,340,2283.5,6834.79,416.67,83.33,100,0,933.36,983.37
13.825,100,8902.32,9869.52,212.5,66.67,150,25,200,12.5,0,0,520.01,20,360,1266.72,400,1966.79,6601.36,400.01,33.33,283.34,50,900.03,1683.43
15.36,150,6626.29,7901.83,62.5,0,87.5,237.5,360,0,0,16.67,400,20,300,1816.77,260,3133.64,8152.08,283.34,16.67,100,16.67,1166.71,1466.74
