D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-121.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 05:05:07 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,375,33.33,0,0,112.5,0,20,0,0,0,3660.41,10,1240.05,2200.15,780.02,2316.83,5600.98,383.34,33.33,100,0,633.35,966.7
3.08,16.67,5700.95,7434.96,87.5,0,87.5,75,100,0,0,16.67,580.01,0,400,1966.79,600.01,2500.2,7184.95,450.01,0,166.67,50,933.36,783.35
4.615,100,5650.94,6501.24,50,16.67,125,125,140,0,0,16.67,180,0,140,1000.03,200,1266.72,5250.86,200,16.67,83.33,0,416.67,1300.06
6.15,33.33,8452.09,11270.39,87.5,16.67,100,212.5,400,0,0,0,620.01,20,260,1483.4,640.01,2550.2,6568.02,316.67,50,66.67,16.67,733.35,683.35
7.685,50,4250.53,7001.44,25,0,50,25,260,0,0,0,280,0,240,1400.06,240,2133.48,6234.55,316.67,16.67,216.67,16.67,433.34,766.69
9.22,0,4300.54,6934.74,87.5,66.67,100,75,160,0,0,0,420.01,0,260,1333.39,520.01,1816.77,4533.98,333.34,16.67,166.67,0,750.02,1100.04
10.755,83.33,4075.49,5834.33,75,16.67,275,112.5,140,0,0,0,220,0,220,1116.71,280,2183.48,6051.14,266.67,16.67,166.67,50,883.36,666.68
12.29,33.33,6226.14,8535.47,75,66.67,75,100,260,0,12.5,33.33,280,40,100,1150.04,480.01,1450.07,5150.83,233.34,16.67,216.67,0,716.68,1133.38
13.825,16.67,5100.76,8201.97,25,0,62.5,75,340,0,0,0,240,0,100,1000.03,340,1950.12,4667.35,150,16.67,233.34,0,750.02,983.37
15.36,16.67,5775.98,7668.39,87.5,33.33,162.5,100,40,0,0,0,380,10,60,800.02,340,1850.11,5017.45,283.34,100,166.67,0,700.02,883.36
