D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-111.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 04:16:08 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,375,33.33,0,0,50,0,0,0,0,0,3580.39,40,480.01,2733.56,740.02,2066.8,6618.04,350,33.33,150,116.67,1133.38,1750.1
3.08,50,7826.79,14072.47,50,66.67,137.5,300,240,0,25,0,440.01,0,280,1866.77,500.01,3433.7,10937.07,616.68,0,200,16.67,1583.42,2116.82
4.615,100,11854.11,15607.14,87.5,166.67,100,462.51,460.01,12.5,0,0,780.02,10,320,2266.83,740.02,2500.2,8635.67,466.67,0,183.33,0,1133.38,1600.09
6.15,83.33,9352.56,12137.65,87.5,66.67,100,312.5,300,0,0,0,800.02,60,260,2300.16,520.01,3833.79,10336.67,716.68,66.67,233.34,0,1400.06,1950.13
7.685,133.33,9677.74,12104.29,87.5,33.33,50,125,180,0,0,0,540.01,10,280,2883.59,660.01,3950.49,13205.45,416.67,66.67,150,16.67,1683.43,2283.51
9.22,116.67,9752.78,15807.32,75,33.33,112.5,237.5,520.01,0,0,0,600.01,20,440.01,2400.18,480.01,3967.16,10136.55,400.01,33.33,166.67,16.67,1383.4,1916.79
10.756,50,10178.03,11737.37,100,83.33,137.5,187.5,500.01,0,0,16.67,680.01,0,180,1833.44,740.02,3333.68,8518.94,366.67,66.67,216.67,33.33,1233.38,1850.11
12.291,33.33,10027.95,12938.24,75,83.33,62.5,325,140,0,0,0,460.01,50,280,2433.52,600.01,3333.68,9769.65,550.01,50,100,16.67,1533.41,2016.8
13.826,100,15682.2,16074.24,100,50,125,412.51,480.01,0,0,0,780.02,60,420.01,2500.19,460.01,3767.11,11320.67,616.68,83.33,233.34,0,1400.06,1850.11
15.361,100,10353.14,11837.44,150,0,175,175,360,0,25,0,480.01,20,60,1483.4,200,2900.26,9536.18,700.02,16.67,100,50,1383.4,1966.8
16.896,33.33,10102.99,12938.24,75,50,187.5,175,340,0,0,16.67,1020.03,20,320,2333.5,200,3617.08,8152.08,433.34,83.33,216.67,16.67,1016.7,2316.85
18.431,83.33,10703.35,15073.32,150,0,100,112.5,380,0,25,16.67,1120.04,10,280,1683.42,380,2783.58,7651.83,350,66.67,283.34,33.33,1350.06,1950.13
19.966,116.67,8402.07,12004.22,75,16.67,175,125,300,0,0,16.67,700.01,30,140,1700.09,300,3166.98,10136.55,550.01,16.67,150,66.67,1516.74,1816.78
21.501,16.67,8502.12,13572.07,62.5,83.33,12.5,212.5,420.01,0,0,0,480.01,0,380,2266.83,720.02,3467.04,9185.97,583.34,33.33,183.33,16.67,1250.05,2200.16
23.036,116.67,11754.05,14272.64,125,83.33,87.5,162.5,240,12.5,0,16.67,480.01,40,260,2650.22,380,3483.71,9069.24,516.68,16.67,116.67,100,1316.72,1766.77
24.571,16.67,9302.54,10303.11,100,16.67,125,87.5,240,0,25,16.67,540.01,50,140,2416.85,320,3717.1,11921.11,566.68,0,116.67,16.67,1250.05,1850.11
26.106,100,11628.96,14606.25,125,33.33,175,225,260,25,0,0,560.01,40,400,2250.16,600.01,3033.62,9352.73,450.01,33.33,150,83.33,1083.37,1716.77
27.641,0,9077.41,11470.52,100,100,137.5,175,320,0,0,16.67,640.01,40,240,2683.56,1040.03,2850.25,10053.16,466.67,0,166.67,66.67,1283.39,1216.72
29.176,183.33,8477.11,11670.66,25,33.33,112.5,175,160,12.5,0,0,360,10,120,1716.76,340,2466.86,6934.84,550.01,0,233.34,0,983.37,1316.72
30.712,16.67,8477.11,9669.41,12.5,50,50,175,220,0,0,16.67,180,20,140,1650.08,360,3733.77,8802.42,433.34,66.67,50,66.67,1650.09,1766.77
32.247,33.33,8001.88,9636.06,50,83.33,187.5,75,200,12.5,0,0,400,10,320,1883.44,180,2650.22,7901.95,350,33.33,150,66.67,950.03,1250.05
33.782,33.33,8602.17,11203.68,50,0,125,162.5,420.01,12.5,0,0,780.02,40,360,2033.46,520.01,3950.49,10336.67,516.68,50,200,0,1233.38,1566.75
35.317,50,8877.31,10569.94,62.5,16.67,162.5,237.5,220,12.5,0,0,740.02,20,360,1900.11,520.01,3350.35,8285.48,466.67,100,100,0,1166.71,1583.42
36.852,50,8377.06,11603.95,162.5,16.67,175,137.5,300,0,0,16.67,460.01,20,280,1200.04,180,2716.9,8018.68,600.01,0,300,16.67,1683.43,1716.77
38.387,50,13955.7,18109.61,112.5,66.67,87.5,362.5,320,12.5,0,16.67,780.02,40,440.01,2600.21,520.01,3100.3,9636.24,483.34,16.67,200,16.67,1316.72,1700.1
39.922,66.67,10278.09,12871.52,37.5,50,112.5,250,340,0,0,0,360,0,180,1616.75,200,3150.31,8685.69,633.35,66.67,100,0,1200.05,1550.08
41.457,50,9227.49,11370.46,62.5,50,137.5,137.5,140,62.5,12.5,0,840.02,20,740.02,2383.51,660.01,3933.82,9586.2,433.34,16.67,166.67,0,1516.74,2166.82
42.992,33.33,10153.02,11870.8,150,33.33,112.5,187.5,360,0,0,0,380,10,280,1883.44,400,3867.13,10269.96,750.02,33.33,216.67,16.67,1116.71,1716.77
44.527,50,10828.43,14139.19,162.5,16.67,125,287.5,260,0,0,16.67,100,0,180,1733.43,500.01,3216.99,7818.58,300,50,133.33,16.67,950.03,966.7
46.062,16.67,8702.22,12471.22,87.5,50,62.5,125,360,25,0,0,440.01,50,160,1783.43,340,3333.68,9669.59,200,16.67,166.67,50,1233.38,1116.71
47.597,66.67,8277.01,12137.65,100,50,125,237.5,320,0,0,0,260,20,360,2216.82,580.01,3150.31,7201.62,533.34,33.33,150,16.67,916.69,1166.71
49.132,100,6826.37,9235.83,25,16.67,87.5,50,380,0,0,0,180,20,240,2150.14,220,3116.97,7951.98,516.68,100,66.67,0,1316.72,1550.08
50.668,83.33,7401.6,9769.46,12.5,16.67,112.5,125,300,0,0,16.67,560.01,20,140,1866.77,640.01,3483.71,10119.87,616.68,100,166.67,0,1633.42,2616.9
52.202,33.33,11553.91,16274.43,50,83.33,87.5,237.5,340,12.5,0,0,480.01,0,480.01,2033.46,360,3617.08,10286.64,700.02,0,166.67,0,1200.05,1683.43
