D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-50.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 23:17:24 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,350,0,0,0,187.5,0,0,0,0,0,2560.2,30,680.01,3700.42,1160.04,2400.18,7951.98,383.34,50,216.67,0,933.36,1100.04
3.08,0,8502.12,8535.47,125,50,100,425.01,160,0,0,0,300,0,220,1633.42,80,2100.14,6851.47,316.67,0,250,0,933.36,1700.1
4.615,50,7926.84,10102.99,112.5,16.67,112.5,112.5,200,0,0,16.67,240,0,200,1583.41,340,2466.86,8202.1,383.34,16.67,216.67,50,1150.04,1200.05
6.15,0,7051.46,8768.92,50,16.67,75,112.5,260,0,0,0,700.01,0,380,1650.08,520.01,2566.87,6851.47,366.67,16.67,133.33,16.67,1200.05,1350.06
7.686,50,7301.56,7735.09,12.5,33.33,125,100,320,0,0,0,220,0,240,1433.4,420.01,2483.53,6501.32,450.01,116.67,150,16.67,950.03,1450.07
9.221,100,7676.73,10236.41,37.5,100,87.5,175,220,0,0,0,180,10,80,1850.11,300,2933.6,8285.48,483.34,33.33,83.33,0,833.36,1316.72
10.756,33.33,7901.83,10803.42,25,33.33,237.5,125,200,0,0,0,280,0,140,1300.05,200,2200.15,7651.83,433.34,0,133.33,50,966.7,1000.03
12.291,100,6176.12,8201.97,50,100,150,87.5,240,25,0,0,520.01,10,220,1816.77,500.01,2850.25,7868.6,316.67,0,216.67,16.67,1366.73,1016.7
13.826,33.33,9302.54,11704.02,137.5,66.67,125,212.5,320,12.5,0,0,540.01,30,200,1683.42,380,2600.21,7451.74,466.67,50,216.67,50,1166.71,1250.05
15.361,66.67,6201.13,8268.67,87.5,33.33,162.5,87.5,160,0,0,16.67,220,0,120,1616.75,280,2450.19,5600.98,200,16.67,100,16.67,1133.38,1316.72
