D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-41.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 22:33:16 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,400,0,0,0,112.5,0,40,0,0,0,3560.39,30,1080.04,3283.67,1400.06,2366.84,8852.45,350,50,150,0,650.01,1050.04
3.08,33.33,9727.77,11370.46,125,83.33,212.5,350,540.01,0,0,0,440.01,0,80,1483.4,380,2000.13,7184.95,466.67,16.67,166.67,50,1350.06,1600.09
4.615,33.33,8252,10670,62.5,100,112.5,150,240,12.5,0,16.67,160,0,160,1883.44,280,2583.54,6801.45,533.34,33.33,83.33,0,733.35,1450.07
6.15,50,8577.15,8235.32,112.5,0,87.5,200,300,12.5,0,0,460.01,0,360,2116.8,1140.04,2533.53,8502.26,600.01,50,200,16.67,833.36,1116.71
7.686,33.33,7926.84,11503.88,12.5,16.67,125,125,360,25,0,0,300,10,260,1800.1,720.02,2983.61,7751.88,450.01,33.33,166.67,33.33,1133.38,1316.72
9.221,0,7501.65,9235.83,112.5,50,137.5,100,200,0,25,0,260,10,200,1583.41,360,2616.88,8052.03,566.68,16.67,100,66.67,1183.38,1316.72
10.756,66.67,9827.83,9669.41,37.5,133.33,100,200,260,0,0,0,380,50,220,1716.76,480.01,2450.19,6668.06,383.34,33.33,83.33,0,966.7,1150.04
12.291,33.33,8302.02,11770.73,100,0,212.5,137.5,520.01,0,0,0,340,20,200,1400.06,140,3016.95,6601.36,183.33,100,250,0,1083.37,1250.05
13.826,33.33,10203.05,11804.08,125,33.33,37.5,162.5,240,12.5,0,16.67,300,30,280,1700.09,240,1866.78,5667.67,300,50,233.34,0,1033.37,1300.06
15.361,100,9752.78,14639.61,100,16.67,62.5,250,280,0,0,0,300,0,20,1900.11,200,3083.63,7385.04,250,0,183.33,33.33,983.37,1383.4
16.896,33.33,8652.19,12671.37,37.5,33.33,212.5,175,300,0,0,0,400,0,100,1483.4,380,2266.83,6718.08,550.01,33.33,233.34,0,733.35,1166.71
18.431,33.33,7851.81,10036.29,125,16.67,50,150,300,0,25,0,320,0,240,1083.37,460.01,2166.81,5667.67,533.34,66.67,200,16.67,833.36,1250.05
19.966,83.33,9027.39,10636.65,137.5,33.33,112.5,287.5,560.01,12.5,0,0,440.01,30,400,1716.76,500.01,2883.59,7134.93,400.01,33.33,183.33,50,916.69,1116.71
21.501,16.67,8226.98,11670.66,62.5,0,187.5,300,460.01,0,0,33.33,620.01,0,160,1650.08,680.01,2166.81,8268.81,416.67,0,100,33.33,1466.74,1533.41
23.036,16.67,10002.93,13171.75,62.5,100,112.5,250,300,0,0,0,500.01,0,300,1850.11,440.01,3417.03,10853.68,633.35,50,183.33,33.33,1366.73,1833.45
24.571,33.33,10128,10903.48,75,50,112.5,362.5,460.01,12.5,0,83.33,360,50,180,2433.52,340,3033.62,8535.61,316.67,33.33,133.33,33.33,983.37,1266.72
26.106,83.33,9777.8,12304.44,212.5,116.67,100,600.01,300,25,12.5,0,560.01,30,420.01,2366.84,320,2166.81,8035.35,466.67,33.33,100,16.67,1050.04,1383.4
27.642,100,7426.62,10236.41,75,133.33,187.5,600.01,440.01,12.5,25,16.67,560.01,30,280,1983.45,540.01,1650.09,8235.45,616.68,0,316.67,33.33,1350.06,1483.41
29.177,66.67,7201.52,11670.66,12.5,33.33,200,637.51,520.01,0,25,33.33,1000.03,30,120,1383.39,1860.11,2816.91,8068.7,233.34,0,200,33.33,1516.74,1300.06
30.712,100,7251.54,9335.89,12.5,33.33,337.5,11566.45,1480.07,50,25,50,6341.22,360,1000.03,1283.38,4240.56,2600.21,6217.88,283.34,16.67,266.67,0,1466.74,883.36
32.247,166.67,11478.86,12137.65,62.5,116.67,500.01,9965.43,1420.06,0,37.5,0,4580.64,220,720.02,1033.37,3500.38,1733.43,4333.92,566.68,150,300,0,866.69,733.35
33.782,100,6876.38,9569.35,87.5,16.67,487.51,8514.64,1020.03,12.5,0,83.33,4620.65,320,840.02,1750.09,3760.44,2566.87,6434.63,333.34,0,166.67,33.33,1100.04,1050.04
35.317,166.67,11128.63,12437.87,50,66.67,375,10228.09,2140.14,0,50,0,3720.42,200,700.02,1483.4,3380.35,2400.18,7935.3,266.67,50,283.34,83.33,1233.38,1316.72
36.852,33.33,11378.79,13738.86,112.5,50,425.01,10665.86,2580.2,0,0,0,3940.47,280,720.02,1450.06,3420.36,2083.47,5917.76,450.01,33.33,283.34,33.33,1050.04,1233.38
38.387,100,11653.98,13305.19,62.5,66.67,412.51,11141.16,2260.15,0,50,0,5180.82,230,440.01,1816.77,820.02,2883.59,6901.49,433.34,0,150,50,1266.72,1550.08
39.922,66.67,9427.6,10303.11,62.5,16.67,437.51,6426.22,1260.05,0,0,0,5961.08,90,340,1766.76,3020.28,2033.46,5334.22,466.67,83.33,250,0,866.69,750.02
41.457,66.67,10728.37,13438.62,112.5,133.33,237.5,5488.39,1240.05,37.5,12.5,0,4760.69,200,180,1400.06,3720.43,2400.18,6051.14,466.67,33.33,200,0,1300.06,850.02
42.992,33.33,8552.14,10203.05,87.5,50,187.5,5350.85,1160.04,0,50,16.67,3380.35,110,540.01,1566.74,2360.17,2633.55,6968.18,333.34,33.33,200,0,866.69,1000.03
44.527,16.67,8752.24,9536,37.5,83.33,212.5,7038.96,1340.05,0,12.5,16.67,3080.29,230,340,1883.44,1840.1,2716.9,8118.73,433.34,0,183.33,33.33,1450.07,1516.74
