D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-75.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:19:47 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,400,0,0,0,0,0,0,0,12.5,0,3400.35,0,760.02,3100.3,780.02,3016.95,8735.72,400.01,0,233.34,16.67,900.03,1083.37
3.08,33.33,8201.97,9736.11,100,16.67,125,112.5,100,0,12.5,0,340,0,100,1533.41,200,2200.15,6501.32,500.01,16.67,283.34,0,916.69,1466.74
4.615,50,7276.55,9536,50,83.33,225,875.02,120,0,0,33.33,320,30,320,1433.4,180,2550.2,6868.14,400.01,16.67,133.33,0,716.68,1016.7
6.15,33.33,7426.62,8702.22,62.5,0,112.5,50,280,0,0,0,240,20,220,1216.71,320,2016.79,7585.13,366.67,50,116.67,33.33,1250.05,1166.71
7.685,0,6351.18,9402.59,100,83.33,125,112.5,380,0,0,33.33,200,10,240,1716.76,300,3250.33,8102.05,366.67,0,150,16.67,783.35,1200.05
9.22,0,8076.91,10169.7,62.5,50,12.5,87.5,200,0,0,16.67,300,0,120,1300.05,200,1983.46,5917.76,316.67,50,150,0,583.34,1166.71
10.755,66.67,6351.18,9736.11,100,16.67,87.5,62.5,200,0,0,0,320,0,180,1766.76,300,2416.85,7234.97,516.68,0,166.67,0,783.35,1516.74
12.29,16.67,6551.26,8668.87,25,16.67,75,62.5,120,12.5,0,0,140,10,280,1333.39,100,2483.53,6984.86,366.67,0,116.67,0,1150.04,1216.72
13.825,16.67,6801.36,8235.32,25,50,212.5,25,340,0,0,0,240,10,220,1366.72,320,2016.79,6668.06,150,133.33,116.67,16.67,850.02,1533.41
15.36,100,8577.15,10036.29,50,33.33,112.5,37.5,180,0,0,0,260,50,300,2100.14,400,2700.23,7184.95,383.34,0,166.67,33.33,666.68,1233.38
16.896,0,6951.42,7535,87.5,0,37.5,62.5,160,0,0,33.33,280,0,260,1533.41,320,2733.57,7635.16,350,16.67,100,50,866.69,1466.74
