D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-8.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 19:51:40 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,650.01,0,0,66.67,100,0,0,0,0,0,4000.49,30,700.02,3283.67,1220.05,2616.88,8735.72,383.34,66.67,133.33,33.33,716.68,1683.43
3.08,50,9702.76,10002.93,125,33.33,125,50,500.01,0,0,0,380,10,240,1866.77,580.01,2550.2,6434.63,533.34,33.33,250,16.67,1033.37,1016.7
4.615,16.67,10503.23,14172.55,187.5,100,137.5,125,120,0,12.5,0,460.01,0,160,1333.39,400,2366.84,8368.86,400.01,83.33,116.67,16.67,1050.04,1833.45
6.15,66.67,11378.79,15807.32,37.5,50,50,175,340,0,0,16.67,200,0,420.01,1650.08,1140.04,2933.6,8585.64,383.34,100,100,0,1216.72,1466.74
7.686,33.33,7551.67,11704.02,37.5,66.67,87.5,125,80,0,12.5,50,620.01,0,240,1866.77,480.01,3333.68,9602.88,600.01,16.67,166.67,0,683.35,800.02
9.221,0,8377.06,10569.94,62.5,0,162.5,375,380,0,0,0,340,0,380,1500.07,1200.04,3016.95,8952.51,566.68,33.33,116.67,0,1666.76,1833.45
10.756,0,9602.7,11637.3,187.5,16.67,75,150,320,25,0,0,360,20,220,1833.44,300,3750.44,7651.83,316.67,0,200,16.67,1300.06,1700.1
12.291,66.67,10353.14,13138.39,62.5,0,137.5,137.5,320,0,0,0,680.01,30,620.01,2866.92,1540.07,3717.1,11837.71,600.01,0,200,50,1066.7,1466.74
13.826,133.33,7426.62,10269.76,100,66.67,112.5,175,600.01,0,0,0,280,60,120,1433.4,700.02,2783.58,9619.56,683.35,50,200,33.33,1283.39,1266.72
15.361,50,11904.15,17408.88,75,50,50,362.5,220,0,0,16.67,880.02,0,520.01,1533.41,820.02,3016.95,7251.64,250,33.33,200,0,1150.04,1183.38
