D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-54.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 23:36:59 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,275,33.33,0,16.67,87.5,12.5,80,0,0,0,3220.32,370,1120.04,2900.26,660.01,3050.29,6501.32,333.34,16.67,233.34,16.67,916.69,1266.72
3.08,33.33,6801.36,7768.44,50,33.33,225,212.5,120,0,0,0,100,0,160,1333.39,260,2533.53,6651.38,266.67,0,83.33,0,1033.37,1133.38
4.615,33.33,6576.27,7735.09,125,50,87.5,175,260,0,0,0,280,30,220,833.35,260,2066.8,5500.95,366.67,0,150,0,933.36,1400.07
6.15,50,7101.48,7168.17,87.5,33.33,112.5,125,120,12.5,0,0,200,0,80,1050.03,140,1916.78,4900.75,233.34,33.33,116.67,16.67,433.34,766.69
7.685,16.67,5725.96,9035.73,87.5,50,137.5,25,140,0,0,0,220,20,80,1350.06,120,1700.09,5751.03,450.01,33.33,200,0,616.68,800.02
9.221,0,4250.53,5334.17,37.5,0,87.5,75,340,0,0,0,360,10,180,1000.03,100,2100.14,7118.25,366.67,0,100,33.33,550.01,566.68
10.756,16.67,4850.69,6834.7,62.5,66.67,87.5,112.5,320,12.5,12.5,16.67,520.01,30,180,650.01,300,1283.38,4617.33,283.34,16.67,100,0,583.34,766.69
12.291,50,4575.61,5967.71,37.5,16.67,62.5,125,220,0,0,0,200,0,180,1000.03,140,1566.74,5867.74,283.34,16.67,83.33,33.33,583.34,900.03
13.826,33.33,5625.93,8235.32,62.5,0,150,125,120,0,0,0,180,30,120,1150.04,260,1800.1,4067.18,216.67,16.67,150,16.67,450.01,983.37
15.361,0,6501.24,9002.37,62.5,83.33,125,75,220,25,0,0,280,0,140,1183.38,600.01,2333.5,4800.72,333.34,16.67,216.67,0,666.68,716.68
16.896,66.67,7276.55,8868.97,87.5,0,87.5,112.5,400,0,0,0,340,20,200,1266.72,420.01,2200.15,6134.51,250,33.33,166.67,33.33,700.02,900.03
18.431,50,5250.81,7735.09,37.5,0,75,162.5,280,0,25,0,220,0,220,766.68,160,2100.14,5417.59,183.33,16.67,133.33,0,700.02,1050.04
19.966,0,6326.17,9536,37.5,16.67,75,100,180,0,0,0,160,30,60,966.7,200,1666.75,4967.44,300,66.67,200,50,700.02,900.03
21.501,0,6451.22,7535,125,50,62.5,50,220,0,0,16.67,800.02,10,220,1566.74,460.01,2033.46,6551.34,433.34,0,100,0,650.01,1150.04
23.036,66.67,5425.86,5934.37,125,0,62.5,112.5,160,0,0,0,480.01,0,280,1000.03,180,2083.47,6001.13,316.67,0,133.33,33.33,950.03,1383.4
24.571,33.33,6601.28,8835.62,87.5,33.33,175,87.5,320,0,0,0,660.01,50,100,1433.4,320,2050.13,6851.47,266.67,116.67,133.33,33.33,700.02,816.69
26.106,0,4700.65,6834.7,87.5,33.33,112.5,87.5,0,0,0,0,360,0,100,683.35,400,2383.51,5751.03,200,16.67,66.67,50,850.02,1116.71
