D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-116.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 04:40:39 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,425.01,33.33,0,33.33,87.5,0,20,0,0,0,4960.75,50,1600.08,4550.64,1120.04,3783.78,10169.9,583.34,16.67,116.67,50,966.7,2133.49
3.08,66.67,10002.93,12604.66,150,83.33,100,125,280,25,0,16.67,300,0,260,1716.76,180,2366.84,7918.63,433.34,16.67,133.33,0,966.7,1600.09
4.615,0,11178.66,14039.11,137.5,133.33,200,225,280,0,0,0,1200.04,20,540.01,1516.74,760.02,3267,8585.64,566.68,116.67,216.67,16.67,1133.38,1850.11
6.15,66.67,12804.8,17041.85,175,83.33,100,287.5,200,12.5,0,0,520.01,20,300,1600.08,900.03,2400.18,9302.71,533.34,16.67,116.67,0,1283.39,1550.08
7.685,16.67,7751.76,9769.46,50,33.33,212.5,250,220,0,12.5,0,820.02,30,300,1966.79,740.02,2933.6,7951.98,566.68,16.67,116.67,100,1233.38,1283.39
9.22,83.33,10303.11,11103.61,62.5,50,125,175,360,0,0,0,300,20,140,1866.77,380,2483.53,9736.3,350,66.67,116.67,83.33,1250.05,1766.77
10.755,83.33,8402.07,11270.39,62.5,66.67,137.5,175,160,50,25,0,360,40,600.01,2550.2,1000.03,3983.83,10653.55,516.68,50,166.67,16.67,1283.39,1733.43
12.29,66.67,11954.18,12571.3,75,16.67,137.5,175,320,0,0,0,480.01,0,440.01,1600.08,660.01,3116.97,8268.81,466.67,133.33,250,16.67,1400.06,2100.15
13.825,116.67,10778.4,13805.59,150,16.67,75,137.5,260,0,0,0,460.01,20,580.01,2016.79,460.01,3967.16,8985.86,550.01,16.67,166.67,83.33,1516.74,2550.22
15.36,50,10453.2,11203.68,50,33.33,112.5,75,120,12.5,12.5,33.33,460.01,30,140,1850.11,480.01,3700.43,7851.93,333.34,16.67,233.34,33.33,1133.38,1616.75
16.895,50,9127.44,10603.3,62.5,16.67,137.5,75,200,0,0,16.67,340,30,100,2066.8,840.02,3817.12,9752.97,450.01,16.67,116.67,16.67,1700.1,1966.8
18.431,33.33,11829.1,15507.05,187.5,16.67,200,325,680.01,12.5,0,0,640.01,30,460.01,2416.85,700.02,3717.1,8652.34,400.01,50,33.33,16.67,2466.87,1416.73
19.966,50,11278.72,13471.99,100,66.67,162.5,162.5,240,12.5,0,0,520.01,60,360,1933.45,640.01,3617.08,9102.59,550.01,33.33,183.33,0,1166.71,1616.75
21.501,50,10228.06,13171.75,137.5,66.67,100,250,180,0,25,0,420.01,10,360,1866.77,800.02,3367.02,10286.64,800.02,16.67,133.33,33.33,1216.72,1783.44
23.036,133.33,9352.56,12804.8,62.5,0,150,112.5,280,0,0,0,360,0,520.01,1583.41,320,3250.33,8368.86,450.01,16.67,83.33,0,1033.37,1683.43
24.571,50,9202.48,11203.68,50,0,125,112.5,260,0,25,0,320,10,300,1366.72,640.01,2866.92,7585.13,383.34,116.67,133.33,0,933.36,1683.43
26.106,83.33,8327.03,12471.22,75,16.67,137.5,287.5,300,0,0,0,1260.05,0,580.01,2283.49,1000.03,3483.71,10253.29,516.68,100,100,33.33,1150.04,1633.42
27.641,83.33,8201.97,12204.36,112.5,16.67,137.5,150,200,12.5,0,0,300,20,220,1483.4,180,2833.58,8168.75,416.67,33.33,100,33.33,1450.07,1400.07
29.176,83.33,9052.4,11303.74,62.5,50,187.5,125,280,25,0,0,320,40,160,1900.11,360,3333.68,9119.27,533.34,66.67,200,33.33,1550.08,1600.09
30.711,133.33,9377.58,10136.34,100,50,175,312.5,160,0,0,16.67,560.01,60,200,2033.46,220,2933.6,7485.09,350,16.67,200,66.67,1366.73,2083.48
32.246,83.33,10928.5,14005.75,100,16.67,162.5,125,340,0,0,16.67,260,20,440.01,2733.56,380,3733.77,11337.35,600.01,100,116.67,16.67,1966.79,1933.46
33.781,16.67,11178.66,13271.83,125,100,162.5,275,260,12.5,0,0,400,40,260,3100.3,420.01,3550.39,9919.74,766.69,33.33,133.33,50,1466.74,1933.46
35.316,66.67,10478.22,14039.11,87.5,16.67,150,212.5,240,0,0,16.67,300,50,260,1683.42,480.01,2866.92,9586.2,533.34,66.67,166.67,33.33,1666.76,1550.08
36.851,16.67,8727.23,10770.07,62.5,83.33,137.5,262.5,300,0,0,0,420.01,0,320,1566.74,500.01,3166.98,9652.91,416.67,66.67,166.67,0,1233.38,1966.8
38.387,33.33,8652.19,11470.52,162.5,0,75,237.5,360,0,0,0,540.01,0,260,1966.79,600.01,3817.12,9502.82,350,0,83.33,33.33,1750.1,2183.49
39.922,150,10002.93,13038.32,112.5,50,137.5,112.5,380,0,25,0,680.01,40,240,2200.15,800.02,3983.83,11954.47,566.68,33.33,100,33.33,1266.72,1716.77
41.457,50,10052.96,13638.78,87.5,0,100,150,380,12.5,0,0,340,40,460.01,1950.12,340,3283.67,9052.56,533.34,0,116.67,33.33,1183.38,1466.74
42.992,33.33,10978.53,11904.15,112.5,33.33,62.5,175,400,0,0,50,600.01,70,320,2116.8,520.01,3933.82,10069.84,650.01,16.67,100,0,1933.46,1883.45
44.527,83.33,9902.87,12437.87,75,16.67,87.5,187.5,340,37.5,0,0,500.01,10,260,1700.09,280,2883.59,9803.01,550.01,0,266.67,16.67,1283.39,1383.4
46.062,16.67,8051.9,10736.71,87.5,50,100,175,140,0,0,0,760.02,50,360,2933.6,440.01,3767.11,10570.16,316.67,83.33,116.67,33.33,1466.74,1866.78
47.597,100,9502.64,14139.19,50,100,112.5,250,240,0,0,33.33,300,30,280,1750.09,380,3517.05,8669.02,450.01,100,266.67,0,1500.07,2500.21
49.132,116.67,12154.32,13572.07,37.5,66.67,150,262.5,340,0,0,0,720.02,60,440.01,2650.22,520.01,3300.34,9369.41,433.34,16.67,166.67,50,1050.04,1133.38
50.666,16.67,5951.04,10636.65,75,50,187.5,62.5,460.01,0,0,0,400,40,360,1583.41,340,2550.2,9286.03,466.67,16.67,216.67,66.67,916.69,1616.75
52.202,33.33,9202.48,10369.82,37.5,50,75,137.5,160,0,0,16.67,160,0,160,1616.75,600.01,3700.43,9069.24,500.01,83.33,133.33,0,1250.05,2183.49
53.737,150,11503.88,13672.14,62.5,166.67,112.5,237.5,180,12.5,0,16.67,220,10,80,1183.38,260,2216.82,5634.33,300,16.67,166.67,50,1500.07,1383.4
55.272,100,9202.48,9736.11,37.5,66.67,100,87.5,160,0,0,0,80,20,120,1750.09,180,3033.62,7718.53,366.67,66.67,166.67,50,1216.72,1250.05
56.807,16.67,8852.29,12371.15,87.5,16.67,87.5,137.5,40,0,0,0,380,10,200,1766.76,160,3317.01,8969.18,583.34,16.67,200,0,1066.7,1716.77
58.343,66.67,10803.42,12537.94,137.5,116.67,137.5,187.5,340,12.5,0,0,300,20,120,1166.71,320,2600.21,7001.53,466.67,33.33,150,16.67,1216.72,1516.74
59.878,33.33,6376.19,10336.47,62.5,100,37.5,100,280,0,0,0,240,20,220,1550.07,240,3000.28,8402.21,400.01,66.67,133.33,0,1200.05,1150.04
61.413,0,10203.05,10336.47,87.5,33.33,50,75,300,0,0,0,320,50,180,2116.8,440.01,3433.7,7801.9,600.01,16.67,100,16.67,833.36,1300.06
62.948,33.33,8527.13,9335.89,62.5,50,87.5,62.5,260,0,0,0,420.01,30,200,1733.43,280,3733.77,7234.97,383.34,66.67,133.33,33.33,983.37,1483.41
64.483,66.67,9152.45,11870.8,37.5,50,87.5,150,240,0,0,16.67,460.01,20,120,1750.09,340,2683.56,7801.9,600.01,33.33,100,0,1016.7,1316.72
66.018,33.33,7201.52,9636.06,87.5,0,37.5,412.51,180,0,0,0,200,10,360,1466.73,260,2683.56,8152.08,550.01,33.33,250,0,683.35,1583.42
67.553,16.67,6626.29,8201.97,0,83.33,200,187.5,220,0,25,0,420.01,10,320,2483.52,760.02,3183.65,8819.1,666.68,66.67,250,33.33,1183.38,1733.43
69.088,66.67,7976.86,12537.94,87.5,50,125,100,280,25,0,0,300,0,180,1833.44,220,3183.65,8885.8,516.68,50,150,16.67,1383.4,1583.42
70.623,33.33,7501.65,10069.64,25,16.67,112.5,162.5,120,0,0,0,420.01,40,260,1616.75,580.01,3550.39,10987.11,533.34,50,166.67,0,1616.75,1700.1
72.158,33.33,12929.9,13905.67,137.5,0,100,262.5,620.01,0,0,16.67,1060.03,20,280,1550.07,420.01,1750.1,6284.57,300,16.67,166.67,0,883.36,1016.7
73.693,16.67,6576.27,8001.88,50,33.33,125,175,260,0,0,0,300,30,60,1350.06,380,2716.9,8218.78,566.68,50,166.67,33.33,783.35,1000.03
75.228,66.67,7476.64,8735.57,62.5,0,150,112.5,320,0,0,0,740.02,10,320,1600.08,480.01,2966.94,7951.98,466.67,50,150,16.67,933.36,1433.4
76.763,50,8502.12,11337.1,112.5,66.67,237.5,1650.08,1080.03,12.5,0,0,1880.11,100,600.01,1183.38,3600.4,2033.46,5217.52,366.67,16.67,233.34,33.33,883.36,933.36
78.299,83.33,7101.48,6167.78,50,100,262.5,2550.19,780.02,25,12.5,0,1320.05,70,420.01,1000.03,1680.09,2016.79,4867.41,400.01,50,233.34,0,766.69,1000.03
79.834,83.33,5926.03,7034.78,62.5,0,312.5,3075.28,920.03,0,25,0,1760.09,130,360,983.36,1280.05,2733.57,6668.06,333.34,33.33,183.33,0,1133.38,1000.03
81.369,50,6151.11,6934.74,12.5,50,312.5,2712.72,1240.05,0,0,0,1480.07,80,300,983.36,1160.04,1700.09,4734.03,233.34,33.33,300,0,1066.7,1133.38
82.904,0,6751.34,6667.97,125,0,275,1662.58,1120.04,12.5,12.5,16.67,680.01,50,400,2016.79,500.01,3467.04,8652.34,683.35,50,283.34,83.33,1866.78,1900.12
84.439,33.33,11729.03,14706.34,87.5,66.67,100,1150.04,380,12.5,0,0,360,20,140,2233.49,380,2833.58,8035.35,616.68,16.67,283.34,33.33,2450.2,2116.82
85.974,83.33,11904.15,13538.7,50,50,137.5,512.51,360,12.5,0,0,540.01,10,260,2316.83,440.01,2900.26,9052.56,433.34,16.67,133.33,16.67,1550.08,1983.47
87.509,83.33,10703.35,13338.55,75,50,50,537.51,420.01,12.5,0,33.33,840.02,70,240,2000.12,760.02,3033.62,7735.2,383.34,33.33,150,0,1033.37,816.69
89.044,33.33,8377.06,8168.62,25,16.67,300,2750.22,1080.03,0,0,0,1220.05,180,420.01,1083.37,1160.04,1883.44,4500.63,216.67,0,200,0,800.02,816.69
90.579,16.67,6651.3,8868.97,25,16.67,400,4450.59,1100.04,0,0,0,1300.05,160,360,1183.38,1180.04,1533.41,4367.26,283.34,100,233.34,33.33,800.02,1050.04
92.114,33.33,7901.83,7501.65,62.5,66.67,137.5,5013.24,840.02,0,25,0,1620.08,140,560.01,1266.72,1120.04,1966.79,5484.27,250,50,216.67,0,1016.7,750.02
93.649,33.33,6751.34,7201.52,50,83.33,162.5,4275.54,1040.03,0,12.5,0,1200.04,130,240,933.36,780.02,1666.75,4700.69,316.67,33.33,133.33,50,683.35,716.68
95.184,50,6901.39,7735.09,62.5,16.67,150,2975.26,720.02,0,25,0,1120.04,80,160,950.03,1160.04,1866.78,4834.06,216.67,33.33,133.33,33.33,816.69,716.68
96.719,83.33,8051.9,7234.87,50,100,200,3644.14,760.02,12.5,37.5,0,1440.06,220,280,850.02,1160.04,1750.1,4450.62,333.34,33.33,216.67,16.67,833.36,883.36
98.255,83.33,7576.68,6501.24,50,33.33,200,3487.86,740.02,0,0,0,1160.04,70,260,1733.43,1540.07,1716.76,5817.73,333.34,0,183.33,0,533.34,600.01
99.79,0,7201.52,6434.55,112.5,33.33,250,5688.45,820.02,0,50,0,2080.13,130,200,900.03,800.02,1583.41,4834.06,300,0,83.33,16.67,883.36,1233.38
101.325,16.67,8427.08,8668.87,62.5,16.67,275,3100.28,820.02,0,12.5,0,2360.17,100,280,1233.38,1160.04,2566.87,6151.18,266.67,50,233.34,0,816.69,550.01
102.86,66.67,8702.22,9235.83,0,16.67,112.5,1750.09,440.01,0,12.5,16.67,800.02,30,260,1533.41,1100.04,2633.55,6001.13,283.34,50,433.34,33.33,1033.37,1166.71
104.395,33.33,6726.33,8335.37,75,50,187.5,4000.47,1800.1,0,50,0,3960.48,200,320,1066.7,1680.09,1666.75,4250.56,366.67,33.33,283.34,16.67,866.69,816.69
105.93,100,7951.85,6868.05,37.5,0,325,2350.16,1400.06,0,12.5,0,4380.58,70,280,1016.7,1000.03,2100.14,6034.47,333.34,66.67,66.67,0,866.69,800.02
107.465,0,6951.42,6567.93,37.5,50,187.5,3712.91,2140.14,25,0,16.67,8702.3,40,380,1616.75,1000.03,2250.16,5901.09,333.34,16.67,116.67,33.33,1066.7,1383.4
109,33.33,8702.22,8068.58,37.5,16.67,200,712.52,1660.08,12.5,0,0,4480.61,30,320,1100.04,840.02,1583.41,4550.65,283.34,0,333.34,0,1066.7,1283.39
110.535,66.67,11453.84,8135.27,50,33.33,137.5,1675.08,980.03,0,0,0,2220.15,50,260,1550.07,560.01,1816.77,4417.28,316.67,33.33,200,0,966.7,800.02
112.07,50,20862.74,6634.62,25,33.33,200,1262.55,880.02,25,0,0,2480.19,10,380,1183.38,860.02,1800.1,5300.88,416.67,50,233.34,0,1383.4,1433.4
113.605,66.67,16407.88,13572.07,100,16.67,137.5,550.01,260,0,0,0,340,10,220,2466.85,600.01,3350.35,9919.74,583.34,133.33,183.33,16.67,1600.08,1900.12
115.14,66.67,10453.2,14205.91,100,100,162.5,250,380,0,0,0,380,0,180,1650.08,560.01,2466.86,7901.95,400.01,33.33,83.33,33.33,750.02,716.68
116.675,66.67,16207.69,6001.06,50,33.33,100,1200.04,720.02,37.5,0,0,6421.25,20,240,1016.7,640.01,1866.78,4767.38,366.67,33.33,116.67,16.67,850.02,733.35
118.211,133.33,29826.04,5600.92,50,33.33,162.5,2412.67,1200.04,25,0,0,1920.11,50,340,2600.21,660.01,3367.02,9786.33,333.34,16.67,100,83.33,1583.42,1983.47
119.746,66.67,10953.51,12971.6,100,0,175,600.01,600.01,0,0,0,1220.05,30,200,1483.4,720.02,2916.93,6851.47,316.67,16.67,83.33,16.67,883.36,866.69
121.281,83.33,9452.62,7201.52,50,83.33,337.5,1075.03,4280.54,25,0,0,10443.32,40,860.02,3400.36,1400.06,4100.53,10353.35,433.34,100,216.67,16.67,1683.43,1800.11
122.816,16.67,11854.11,14205.91,12.5,33.33,137.5,662.51,420.01,12.5,0,0,660.01,20,360,2666.89,260,3016.95,9269.35,400.01,33.33,150,0,1950.13,1850.11
124.351,50,10503.23,10203.05,25,0,137.5,625.01,940.03,12.5,12.5,0,1480.07,0,400,2233.49,360,2933.6,10320,400.01,50,150,66.67,1966.79,1800.11
125.886,200,9527.66,13772.22,37.5,133.33,212.5,512.51,600.01,0,25,0,320,20,240,2716.89,480.01,3450.37,8902.48,483.34,16.67,83.33,50,1383.4,2033.47
127.421,83.33,10878.47,13205.11,50,33.33,100,425.01,720.02,25,0,16.67,600.01,0,240,1733.43,400,2800.25,9069.24,400.01,0,133.33,16.67,1533.41,2166.82
128.956,0,10878.47,12638.02,112.5,150,125,312.5,380,0,0,50,860.02,20,360,2300.16,340,3683.76,10653.55,633.35,33.33,50,33.33,2100.15,1600.09
130.491,83.33,10428.19,12204.36,62.5,33.33,87.5,362.5,660.01,0,0,33.33,480.01,0,420.01,2000.12,480.01,3667.09,7218.3,250,16.67,150,0,1650.09,2216.83
132.026,83.33,10853.45,11570.59,125,66.67,87.5,337.5,420.01,0,0,0,460.01,20,220,2100.14,500.01,3283.67,9019.21,550.01,0,100,33.33,816.69,1366.73
133.561,150,8126.93,10936.84,62.5,33.33,200,675.01,380,0,0,0,920.03,30,360,2233.49,280,3016.95,9302.71,616.68,83.33,133.33,16.67,1333.39,2100.15
135.096,66.67,9377.58,13071.67,62.5,83.33,187.5,375,260,25,0,16.67,440.01,0,400,1683.42,540.01,3300.34,7284.99,400.01,66.67,83.33,16.67,2016.8,2016.8
136.631,83.33,10678.34,10836.78,75,33.33,100,387.5,300,12.5,0,0,300,0,340,1800.1,680.01,2866.92,9336.06,433.34,0,116.67,33.33,1216.72,1650.09
138.167,33.33,9577.68,13038.32,75,16.67,87.5,412.51,260,12.5,0,16.67,600.01,20,160,2283.49,720.02,3717.1,10286.64,433.34,83.33,83.33,16.67,1433.4,1883.45
139.702,50,11278.72,12871.52,200,0,75,400,460.01,37.5,0,33.33,700.01,10,220,2000.12,400,2633.55,6634.71,416.67,33.33,150,0,1083.37,800.02
141.237,66.67,6326.17,6401.2,37.5,33.33,100,625.01,780.02,0,12.5,33.33,2300.16,90,540.01,1233.38,600.01,2000.13,4583.99,250,0,100,0,1150.04,833.36
142.772,50,7926.84,7935.18,100,50,137.5,1725.09,980.03,0,0,0,1400.06,0,420.01,1333.39,380,1583.41,5400.91,450.01,0,216.67,16.67,950.03,1050.04
144.307,183.33,6051.07,6001.06,75,50,250,887.52,620.01,0,25,0,840.02,80,160,1000.03,360,2150.14,6067.82,200,0,133.33,50,1200.05,783.35
145.842,0,6776.35,6267.82,37.5,16.67,125,1325.05,720.02,0,0,33.33,860.02,20,300,1333.39,360,2500.2,6684.73,383.34,50,216.67,0,766.69,1316.72
147.377,33.33,8427.08,12671.37,25,33.33,262.5,862.52,360,12.5,0,16.67,320,40,120,1650.08,220,3000.28,8969.18,433.34,50,133.33,0,1116.71,1700.1
148.912,33.33,8802.27,11003.55,62.5,33.33,62.5,550.01,320,0,0,0,940.03,0,480.01,3133.64,740.02,2433.52,9069.24,533.34,83.33,216.67,16.67,1516.74,1950.13
150.447,100,11929.17,14839.79,150,50,62.5,700.01,580.01,0,0,0,780.02,0,140,1866.77,300,3250.33,9102.59,600.01,33.33,133.33,50,1450.07,1516.74
151.982,116.67,10228.06,12104.29,62.5,66.67,125,575.01,520.01,12.5,12.5,0,1100.04,20,260,2450.19,440.01,3567.06,8585.64,500.01,0,116.67,83.33,1433.4,1883.45
153.517,50,13730.52,12604.66,87.5,16.67,112.5,825.02,360,50,0,16.67,2700.22,10,600.01,1566.74,820.02,2350.17,6584.69,433.34,50,133.33,0,1916.79,1300.06
155.052,116.67,14080.81,12471.22,125,16.67,187.5,1487.57,760.02,12.5,0,0,1220.05,30,240,1166.71,460.01,2400.18,5651,200,83.33,183.33,16.67,1783.44,2016.8
156.587,50,10928.5,14773.06,187.5,33.33,150,1450.06,780.02,0,12.5,33.33,3220.32,50,380,666.68,1060.03,1783.43,6051.14,100,100,250,16.67,1000.03,966.7
158.123,116.67,9252.51,8468.77,50,66.67,350,4025.48,2540.19,0,25,33.33,8061.98,150,500.01,1183.38,1580.08,2600.21,5851.07,183.33,66.67,233.34,0,1083.37,983.37
159.658,133.33,8902.32,10269.76,25,33.33,362.5,3762.92,1720.09,0,12.5,0,4620.65,150,540.01,1050.03,1380.06,1966.79,5184.17,250,33.33,216.67,16.67,1266.72,1266.72
161.193,16.67,10578.28,8335.37,0,0,237.5,3062.78,1380.06,0,0,16.67,4360.58,130,460.01,1100.04,1080.04,1983.46,4684.02,166.67,33.33,250,33.33,1133.38,1066.7
162.728,50,10353.14,9035.73,50,16.67,250,2912.75,1780.09,0,0,16.67,3180.31,80,340,2000.12,360,2666.89,7051.55,283.34,16.67,166.67,0,766.69,1100.04
164.263,33.33,6751.34,6367.86,62.5,83.33,162.5,3212.8,1540.07,0,0,0,1020.03,20,180,2050.13,420.01,3100.3,8102.05,466.67,0,166.67,16.67,1300.06,1483.41
165.798,0,9127.44,11036.9,62.5,16.67,212.5,437.51,340,0,0,0,280,60,260,2283.49,380,3000.28,9286.03,616.68,16.67,83.33,16.67,833.36,1116.71
167.333,33.33,6801.36,9469.29,125,16.67,75,1062.53,1000.03,0,0,0,1000.03,40,120,1866.77,460.01,2550.2,7951.98,400.01,16.67,150,16.67,1483.41,1966.8
168.868,0,10002.93,10536.59,25,16.67,150,750.02,340,0,0,0,1200.04,10,520.01,2050.13,680.01,3100.3,9035.89,366.67,50,250,50,1616.75,1983.47
170.403,33.33,11278.72,12604.66,62.5,66.67,137.5,300,380,0,0,0,780.02,10,140,1833.44,140,3133.64,7301.67,383.34,33.33,200,0,1216.72,2116.82
171.938,50,8777.26,11970.87,37.5,33.33,112.5,100,280,0,0,0,520.01,20,120,2100.14,340,3750.44,10620.19,716.68,16.67,200,33.33,1433.4,1216.72
173.473,133.33,9777.8,12571.3,125,50,100,550.01,320,0,0,16.67,1380.06,70,500.01,2333.5,580.01,3250.33,10236.61,533.34,16.67,100,83.33,1816.78,2050.14
175.008,33.33,12279.42,15707.23,50,33.33,62.5,362.5,560.01,0,0,0,500.01,10,300,2050.13,460.01,3016.95,7885.28,466.67,0,166.67,50,1166.71,1033.37
176.543,50,8277.01,10803.42,137.5,66.67,100,2162.64,1180.04,50,0,0,3700.42,60,380,2050.13,920.03,3066.96,6784.77,350,0,166.67,33.33,533.34,783.35
178.079,16.67,5600.92,6567.93,25,0,125,3525.37,1400.06,0,50,0,3000.27,50,300,1516.74,1340.06,1866.78,4017.17,283.34,16.67,166.67,0,733.35,850.02
179.614,33.33,6951.42,8135.27,112.5,0,187.5,3662.9,840.02,0,12.5,0,2020.12,150,320,1133.37,500.01,1600.08,4750.71,216.67,0,183.33,0,816.69,766.69
181.149,66.67,6676.3,6968.09,12.5,16.67,225,3575.38,680.01,0,0,0,1800.1,170,360,1183.38,620.01,1733.43,6051.14,566.68,33.33,200,50,1250.05,1100.04
182.684,116.67,6601.28,7801.78,37.5,0,212.5,3862.94,600.01,0,0,0,2720.22,200,560.01,1216.71,1040.03,2200.15,5701.02,216.67,50,316.67,83.33,900.03,666.68
