D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-89.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 02:28:21 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,250,0,0,16.67,100,0,0,0,0,0,1920.11,0,620.01,1900.11,440.01,1950.12,6301.24,366.67,33.33,266.67,1716.76,800.02,1116.71
3.08,66.67,8302.02,10836.78,75,50,87.5,150,80,0,0,0,220,20,60,1566.74,320,1933.45,6284.57,316.67,16.67,250,0,800.02,983.37
4.615,50,7001.44,7601.69,37.5,50,50,112.5,120,0,0,0,180,10,100,1066.7,220,2166.81,6101.16,533.34,16.67,66.67,0,816.69,983.37
6.15,116.67,8101.92,8768.92,25,66.67,150,62.5,160,0,0,0,240,0,260,1133.37,260,2000.13,6184.53,316.67,16.67,50,0,833.36,1050.04
7.685,66.67,6801.36,8668.87,12.5,66.67,150,125,60,12.5,25,0,200,40,160,1166.71,140,2683.56,6801.45,483.34,50,166.67,50,616.68,1266.72
9.221,100,6651.3,8602.17,87.5,0,100,125,240,0,0,33.33,300,0,220,1950.12,340,2216.82,5684.34,400.01,33.33,150,33.33,1033.37,1416.73
10.756,0,5625.93,9102.43,25,16.67,187.5,112.5,260,0,0,33.33,360,30,180,1333.39,220,2700.23,6384.61,433.34,83.33,200,16.67,766.69,1516.74
12.291,116.67,7976.86,9502.65,25,33.33,75,100,140,12.5,0,0,240,0,140,1366.72,220,2216.82,6834.79,316.67,0,166.67,0,900.03,816.69
13.826,0,7026.45,9602.7,50,33.33,87.5,137.5,240,0,0,0,380,20,200,1683.42,280,2566.87,7935.3,283.34,16.67,100,16.67,1016.7,1150.04
15.361,66.67,6076.08,7368.26,50,33.33,100,50,60,37.5,0,0,240,10,140,1550.07,260,2666.89,6459.64,433.34,66.67,116.67,0,816.69,1166.71
16.896,16.67,5750.97,8101.92,87.5,50,137.5,62.5,340,0,0,0,200,10,80,966.7,120,1933.45,6134.51,316.67,0,50,0,966.7,1100.04
18.431,0,5400.85,8435.42,37.5,50,137.5,262.5,60,0,0,0,260,40,100,1383.39,300,2600.21,6351.26,516.68,16.67,50,0,1016.7,1350.06
19.966,33.33,7101.48,8635.52,50,83.33,25,112.5,80,12.5,0,16.67,560.01,20,200,1000.03,320,2800.25,6668.06,450.01,16.67,350,0,1116.71,1266.72
21.501,16.67,7451.63,10970.19,25,0,125,225,320,0,0,0,300,0,80,1133.37,200,2533.53,6551.34,283.34,16.67,66.67,0,1283.39,1283.39
23.036,0,6576.27,9469.29,62.5,33.33,75,25,40,0,0,16.67,120,10,200,1483.4,280,2300.17,6017.8,250,66.67,166.67,0,1166.71,1266.72
24.571,0,6826.37,7468.3,87.5,66.67,150,50,180,0,12.5,0,280,10,200,1166.71,300,2600.21,6234.55,383.34,66.67,150,33.33,1033.37,1200.05
26.106,16.67,5800.99,8668.87,75,16.67,200,100,260,12.5,0,0,260,10,100,1383.39,260,2450.19,6367.94,350,0,133.33,50,850.02,1283.39
27.641,116.67,7601.69,9536,125,16.67,137.5,225,100,0,0,0,360,0,220,1750.09,160,2366.84,6201.2,400.01,16.67,50,0,850.02,1333.39
29.177,116.67,8302.02,9035.73,87.5,33.33,62.5,75,340,12.5,0,0,260,20,220,1750.09,320,2583.54,6201.2,466.67,33.33,166.67,33.33,750.02,983.37
30.712,16.67,5550.9,8402.07,50,100,100,87.5,200,0,0,0,360,40,160,1500.07,380,2266.83,5734.36,350,83.33,166.67,0,1016.7,1066.7
32.247,0,6101.09,8101.92,12.5,16.67,75,225,120,0,0,0,220,20,140,1100.04,300,1883.44,5184.17,350,16.67,183.33,0,816.69,1133.38
33.782,50,7876.82,8902.32,25,50,62.5,162.5,220,0,0,0,260,30,220,1150.04,180,1983.46,5834.4,350,16.67,183.33,33.33,1066.7,666.68
35.317,0,6101.09,8101.92,75,66.67,137.5,150,260,0,0,0,340,30,180,1083.37,200,2466.86,6584.69,566.68,33.33,200,16.67,916.69,1183.38
36.852,16.67,7576.68,9869.52,75,0,50,62.5,320,12.5,0,0,320,20,200,1433.4,300,2483.53,7935.3,333.34,16.67,100,0,966.7,1400.07
38.387,33.33,6801.36,7935.18,37.5,33.33,75,87.5,220,0,0,16.67,280,30,140,1400.06,320,2133.48,6818.12,366.67,100,150,0,1166.71,1350.06
39.922,33.33,7751.76,10469.88,50,16.67,175,87.5,300,0,0,0,140,10,160,1166.71,120,2916.93,6768.1,250,16.67,150,50,1266.72,1150.04
41.457,33.33,7626.7,9536,50,66.67,87.5,137.5,260,12.5,12.5,0,220,10,160,1483.4,220,1800.1,6001.13,466.67,0,100,33.33,1200.05,1050.04
42.992,0,7576.68,10036.29,12.5,50,150,437.51,220,0,0,0,700.01,20,340,1983.45,740.02,2416.85,7151.6,383.34,16.67,133.33,0,1200.05,1000.03
