D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-46.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 22:57:49 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,275,0,0,0,112.5,0,0,0,12.5,0,2780.23,0,820.02,3300.34,1320.05,2233.49,6367.94,366.67,50,100,33.33,1150.04,1483.41
3.08,366.67,10153.02,13772.22,87.5,100,187.5,162.5,360,12.5,0,16.67,440.01,40,180,883.36,320,2816.91,7635.16,383.34,33.33,200,0,1183.38,1416.73
4.615,33.33,8302.02,10203.05,150,166.67,112.5,187.5,200,0,0,0,320,0,120,1666.75,80,2550.2,7618.48,200,50,150,33.33,1266.72,1366.73
6.15,33.33,7276.55,8635.52,100,50,100,400,280,12.5,0,0,500.01,0,300,1583.41,700.02,1983.46,5600.98,283.34,50,100,16.67,800.02,933.36
7.685,150,6476.23,8302.02,125,83.33,50,150,200,37.5,0,16.67,400,20,200,1433.4,640.01,2450.19,7301.67,566.68,16.67,216.67,16.67,1100.04,1316.72
9.221,50,8252,12237.72,37.5,0,112.5,125,220,0,0,0,400,40,80,1750.09,520.01,2983.61,7768.55,450.01,50,83.33,33.33,1183.38,1500.08
10.756,33.33,8777.26,8201.97,37.5,16.67,50,300,340,0,0,0,480.01,10,380,1533.41,260,2966.94,7751.88,333.34,16.67,133.33,16.67,1050.04,1400.07
12.291,50,10253.08,13305.19,50,66.67,25,250,80,0,25,16.67,180,10,160,1733.43,320,2383.51,7068.23,366.67,50,133.33,33.33,1083.37,1466.74
13.826,150,7501.65,7901.83,75,116.67,100,100,200,0,0,0,240,50,180,1533.41,360,2716.9,7635.16,300,16.67,100,16.67,1133.38,1583.42
15.361,66.67,7176.51,10670,75,100,75,162.5,120,25,0,0,660.01,30,240,1533.41,440.01,2983.61,7134.93,400.01,50,100,0,933.36,1683.43
16.896,66.67,9652.73,11003.55,87.5,83.33,162.5,212.5,300,0,0,0,500.01,30,220,1350.06,360,2650.22,7051.55,316.67,50,150,66.67,800.02,1600.09
18.431,16.67,9677.74,12537.94,112.5,33.33,50,200,260,0,0,0,200,10,220,1650.08,200,3066.96,8085.38,466.67,16.67,100,33.33,583.34,933.36
19.966,33.33,7676.73,11170.32,37.5,50,75,162.5,240,25,0,16.67,240,0,140,1900.11,400,2700.23,5534.29,150,0,283.34,0,966.7,1066.7
21.501,83.33,6751.34,8568.82,12.5,0,287.5,137.5,260,0,0,0,340,30,220,1233.38,340,2316.83,7968.65,466.67,33.33,133.33,16.67,983.37,1650.09
23.036,33.33,7526.66,9135.78,125,133.33,12.5,175,160,12.5,0,0,480.01,0,300,1800.1,500.01,2633.55,6467.97,533.34,66.67,166.67,33.33,1250.05,1466.74
24.571,33.33,8126.93,10069.64,25,0,50,412.51,140,0,0,0,740.02,0,240,933.36,300,1850.11,5651,300,0,166.67,0,966.7,783.35
26.106,66.67,5075.76,9302.54,75,33.33,137.5,162.5,140,0,0,0,300,30,280,2133.47,260,2366.84,6434.63,283.34,0,200,33.33,1766.77,1700.1
27.641,133.33,8602.17,11470.52,12.5,83.33,87.5,300,260,0,0,0,280,20,220,1266.72,300,1666.75,5134.16,300,33.33,183.33,16.67,1700.1,1633.42
29.177,83.33,7101.48,9602.7,50,16.67,100,325,200,0,0,0,320,30,80,1400.06,180,2950.27,7735.2,516.68,33.33,133.33,0,1016.7,2000.13
30.712,66.67,9827.83,10703.36,25,150,150,212.5,300,0,12.5,0,400,20,200,1466.73,360,3133.64,7385.04,500.01,33.33,83.33,50,1150.04,1483.41
32.247,16.67,5976.05,7668.39,75,0,150,475.01,200,0,12.5,0,300,30,80,1766.76,240,2400.18,7518.43,283.34,0,133.33,16.67,1533.41,1550.08
33.782,50,8677.21,10169.7,50,83.33,162.5,225,80,0,0,0,400,20,140,1200.04,160,2733.57,7985.33,266.67,50,150,16.67,1333.39,1700.1
35.317,0,9102.43,10736.71,25,16.67,50,475.01,340,0,0,0,440.01,10,160,1166.71,120,2366.84,7435.06,233.34,0,83.33,0,1483.41,1533.41
36.852,0,7451.63,11237.04,62.5,33.33,37.5,337.5,120,12.5,0,0,500.01,30,220,1383.39,300,1966.79,5050.8,200,16.67,100,0,1650.09,1200.05
38.387,16.67,7426.62,9969.58,75,50,187.5,400,300,0,0,16.67,500.01,10,240,1450.06,260,2216.82,6001.13,316.67,33.33,33.33,66.67,1433.4,1250.05
39.922,50,7051.46,8435.42,50,16.67,125,350,160,0,0,0,500.01,50,180,1550.07,140,2100.14,6926.5,283.34,33.33,116.67,33.33,1333.39,1283.39
41.457,0,6826.37,8668.87,62.5,66.67,62.5,762.52,220,12.5,0,16.67,660.01,0,180,1650.08,500.01,2983.61,8835.77,366.67,100,100,16.67,1383.4,1600.09
42.992,16.67,7501.65,8635.52,75,16.67,187.5,637.51,340,12.5,0,0,2300.16,100,640.01,1883.44,780.02,2433.52,7034.88,400.01,0,233.34,16.67,1233.38,916.69
44.527,33.33,6426.21,9302.54,37.5,33.33,612.51,12642.22,3200.3,0,62.5,0,14146.09,430.01,1300.05,1900.11,5280.86,1850.11,4900.75,233.34,0,200,0,800.02,650.01
46.062,33.33,7326.57,10436.52,50,33.33,675.01,15957.51,3380.34,12.5,37.5,0,10323.24,670.01,740.02,350,1680.09,766.69,1766.76,166.67,16.67,433.34,0,916.69,166.67
47.597,33.33,7051.46,12371.15,12.5,0,687.51,35036.2,3960.47,0,50,0,11464,700.02,1040.03,200,2380.18,133.33,700.02,33.33,16.67,566.68,16.67,916.69,133.33
49.133,16.67,7026.45,12037.58,25,0,800.02,41049.69,4700.66,12.5,50,0,7981.94,780.02,980.03,833.35,1900.11,566.68,1883.44,166.67,16.67,450.01,16.67,1250.05,666.68
50.668,116.67,11578.93,12971.6,37.5,0,787.52,23178.35,2860.24,0,37.5,16.67,8222.06,490.01,1360.06,733.35,3000.28,800.02,2066.8,100,33.33,366.67,0,1050.04,650.01
52.202,83.33,10403.17,12171.01,37.5,50,575.01,22715.22,3720.41,0,25,0,7701.8,640.01,1060.03,1150.04,1460.07,1666.75,4217.22,250,0,283.34,16.67,1166.71,883.36
53.738,133.33,11278.72,13872.31,75,50,700.01,28286.1,4060.49,12.5,50,16.67,13585.61,770.02,1580.08,683.35,3720.43,700.02,2466.86,150,33.33,266.67,0,1516.74,833.36
