D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-118.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 04:50:27 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,475.01,0,0,16.67,100,0,60,0,0,0,5380.88,0,840.02,2583.54,740.02,1416.73,4967.44,350,16.67,100,33.33,683.35,1233.38
3.08,50,6776.35,6367.86,75,0,162.5,112.5,260,0,0,0,300,0,420.01,1633.42,380,2516.86,6234.55,250,100,133.33,33.33,633.35,1100.04
4.615,50,5275.82,6467.89,12.5,16.67,125,187.5,180,0,12.5,66.67,520.01,10,180,1333.39,220,2583.54,5267.53,383.34,50,100,50,1466.74,1683.43
6.15,150,10002.93,12171.01,187.5,16.67,137.5,125,320,0,0,16.67,560.01,10,360,1250.05,500.01,2733.57,7401.71,400.01,33.33,100,0,1150.04,1250.05
7.685,16.67,8101.92,18443.3,87.5,66.67,75,237.5,100,25,0,0,240,10,280,1033.37,300,2450.19,6467.97,250,16.67,216.67,33.33,1016.7,766.69
9.221,116.67,6601.28,8468.77,75,116.67,50,62.5,260,0,0,0,420.01,10,100,1283.38,300,2116.81,5917.76,266.67,0,66.67,16.67,833.36,866.69
10.756,83.33,6651.3,7368.26,62.5,50,162.5,75,160,12.5,0,0,240,0,160,1533.41,340,2583.54,6668.06,566.68,16.67,150,33.33,833.36,733.35
12.291,66.67,6426.21,10736.71,112.5,0,225,262.5,600.01,0,0,0,1040.03,0,380,2416.85,1320.05,3333.68,8535.61,266.67,50,200,33.33,1100.04,1833.45
13.826,50,9477.63,14005.75,75,33.33,137.5,262.5,320,0,0,0,560.01,30,120,2316.83,1280.05,2816.91,7585.13,450.01,0,133.33,0,666.68,950.03
15.361,50,5951.04,7001.44,37.5,16.67,112.5,150,280,0,0,0,260,10,160,1750.09,760.02,2683.56,6734.75,483.34,0,150,33.33,1033.37,1150.04
16.896,50,5800.99,7368.26,87.5,16.67,162.5,75,280,25,0,0,260,10,260,1166.71,760.02,3000.28,8168.75,283.34,33.33,150,0,716.68,1050.04
18.431,33.33,6951.42,8868.97,75,0,50,87.5,260,12.5,0,0,960.03,20,240,1283.38,560.01,1816.77,5467.6,316.67,16.67,200,0,783.35,1666.76
19.966,83.33,9752.78,15707.23,87.5,100,187.5,262.5,340,0,0,50,460.01,20,340,1450.06,620.01,2966.94,7068.23,383.34,33.33,216.67,33.33,1100.04,1383.4
21.501,16.67,7826.79,11970.87,50,50,62.5,200,420.01,0,0,0,380,0,420.01,2233.49,440.01,2933.6,9119.27,383.34,33.33,166.67,33.33,766.69,1216.72
23.036,16.67,8201.97,9836.17,50,66.67,200,62.5,240,0,0,0,180,10,100,1083.37,340,2233.49,6751.43,266.67,0,150,0,966.7,1150.04
24.571,133.33,6026.06,9202.48,87.5,16.67,187.5,62.5,520.01,0,0,50,880.02,10,420.01,2333.5,740.02,3550.39,8852.45,683.35,50,250,0,1333.39,1333.39
26.106,33.33,8452.09,12237.72,62.5,0,62.5,112.5,240,12.5,0,0,420.01,0,280,1850.11,500.01,2616.88,8352.18,533.34,0,83.33,16.67,1216.72,1983.47
27.641,50,11653.98,11937.51,87.5,116.67,187.5,137.5,200,0,0,0,200,10,160,1250.05,280,1750.1,6017.8,250,33.33,250,0,500.01,1383.4
29.177,50,4950.72,6534.58,75,16.67,12.5,100,160,0,0,16.67,340,10,300,1316.72,260,2266.83,6501.32,383.34,16.67,100,50,916.69,1333.39
30.712,16.67,5625.93,8135.27,12.5,33.33,62.5,37.5,120,25,0,0,200,0,120,1166.71,120,2283.5,7201.62,416.67,16.67,183.33,0,916.69,1183.38
32.247,16.67,6351.18,8902.32,100,83.33,87.5,100,120,12.5,0,0,540.01,10,80,1216.71,140,2033.46,5250.86,133.33,0,66.67,0,600.01,1116.71
33.782,33.33,5500.89,7901.83,62.5,33.33,125,75,200,12.5,0,50,320,0,140,1800.1,400,3133.64,8068.7,383.34,16.67,250,16.67,1083.37,1433.4
35.317,66.67,7301.56,9602.7,50,0,125,112.5,220,12.5,0,16.67,540.01,10,160,2166.81,720.02,2866.92,7134.93,516.68,50,150,66.67,1383.4,1566.75
36.852,250,8176.96,11637.3,62.5,0,100,175,180,0,0,0,120,10,200,1333.39,220,3300.34,9936.42,450.01,50,216.67,16.67,983.37,1833.45
38.387,33.33,10903.48,14272.64,62.5,0,187.5,225,280,0,0,0,360,0,280,2200.15,460.01,2500.2,8618.99,550.01,16.67,133.33,50,1133.38,1200.05
39.922,50,6701.32,9102.43,112.5,0,125,25,220,0,0,0,360,70,440.01,1716.76,500.01,2833.58,6668.06,516.68,0,83.33,50,1016.7,1150.04
41.457,83.33,8302.02,9769.46,50,16.67,137.5,175,240,0,0,16.67,240,30,120,966.7,160,1783.43,5600.98,466.67,33.33,200,0,1033.37,1783.44
42.992,66.67,7101.48,9469.29,75,100,200,100,140,0,0,0,300,0,140,1133.37,300,2333.5,6868.14,633.35,0,116.67,50,850.02,1133.38
44.527,16.67,5625.93,9135.78,37.5,16.67,112.5,87.5,280,0,0,0,520.01,80,620.01,2883.59,800.02,4083.85,12238.02,416.67,66.67,83.33,16.67,1600.08,1016.7
46.062,33.33,8151.95,10169.7,100,50,112.5,187.5,460.01,0,0,33.33,500.01,10,260,1433.4,740.02,2600.21,6968.18,550.01,0,116.67,33.33,1016.7,1433.4
47.597,100,8026.89,11170.32,62.5,0,87.5,212.5,180,12.5,0,0,300,20,120,1066.7,320,2200.15,6518,416.67,66.67,150,33.33,983.37,1283.39
49.133,16.67,8051.9,8735.57,25,33.33,62.5,87.5,140,0,0,33.33,280,10,100,1466.73,240,2716.9,9619.56,516.68,16.67,133.33,33.33,1350.06,1516.74
50.668,83.33,8577.15,10636.65,75,0,75,187.5,240,25,0,0,500.01,0,200,1066.7,380,2233.49,6334.59,283.34,33.33,100,33.33,1516.74,1983.47
52.202,116.67,10703.35,12037.58,112.5,16.67,100,187.5,260,0,0,0,600.01,10,220,1583.41,380,2683.56,6417.96,366.67,16.67,116.67,16.67,1233.38,1166.71
53.738,50,8852.29,13805.59,150,83.33,175,325,360,0,0,16.67,540.01,40,200,1883.44,360,3083.63,6167.86,333.34,0,150,33.33,1283.39,1083.37
55.273,83.33,7526.66,9302.54,37.5,50,75,100,140,0,0,0,320,30,220,1633.42,420.01,2766.91,7535.11,583.34,50,116.67,0,1150.04,1000.03
56.808,50,5400.85,8035.23,62.5,16.67,137.5,100,200,25,0,0,300,40,280,2100.14,300,3467.04,8568.96,466.67,0,150,33.33,766.69,1350.06
58.343,0,8176.96,8302.02,75,83.33,100,100,440.01,12.5,0,0,360,30,260,1833.44,240,3267,7568.46,566.68,33.33,150,66.67,866.69,1133.38
59.878,0,5901.02,7401.61,112.5,33.33,100,175,260,25,12.5,0,480.01,0,300,1200.04,420.01,2166.81,5901.09,133.33,33.33,266.67,0,700.02,866.69
61.413,83.33,7176.51,9836.17,50,0,137.5,225,200,0,25,0,200,30,100,1450.06,260,1666.75,5034.13,366.67,33.33,116.67,16.67,650.01,1366.73
62.948,0,5976.05,7468.3,62.5,33.33,62.5,187.5,200,0,0,0,380,0,140,1500.07,280,2450.19,7034.88,416.67,0,83.33,0,616.68,1183.38
64.483,66.67,6926.41,7768.44,75,33.33,125,150,200,0,0,0,180,10,120,1116.71,300,1750.1,5350.9,316.67,66.67,233.34,33.33,866.69,1216.72
66.018,66.67,6276.15,6701.32,50,16.67,175,112.5,120,12.5,0,16.67,260,30,180,1366.72,220,1833.44,7218.3,383.34,0,216.67,0,1050.04,1133.38
67.553,0,7126.49,8135.27,125,33.33,87.5,150,120,0,0,0,440.01,10,180,1350.06,420.01,2500.2,6401.28,300,33.33,150,33.33,700.02,1266.72
69.089,83.33,7051.46,7368.26,75,50,175,112.5,220,0,0,0,160,20,220,1883.44,320,2800.25,6951.51,450.01,50,33.33,50,733.35,1100.04
70.624,0,5000.73,6134.44,112.5,33.33,125,125,180,0,0,0,260,10,180,1416.73,320,2233.49,8118.73,400.01,0,166.67,16.67,933.36,1166.71
72.159,33.33,6176.12,7735.09,100,0,37.5,137.5,240,0,0,0,420.01,0,160,1766.76,280,2800.25,7968.65,483.34,50,166.67,0,1550.08,1716.77
73.694,0,10353.14,12304.44,100,66.67,250,287.5,480.01,12.5,0,0,1200.04,20,340,1616.75,720.02,2833.58,7768.55,466.67,16.67,66.67,16.67,833.36,983.37
75.229,116.67,5000.73,6734.66,37.5,50,337.5,537.51,220,25,0,0,360,0,40,1533.41,420.01,2316.83,5984.45,250,0,133.33,0,850.02,1116.71
76.764,33.33,5475.88,9002.37,50,50,137.5,350,340,25,0,0,380,50,200,2066.8,520.01,3833.79,9669.59,633.35,83.33,116.67,0,1400.06,1583.42
78.299,33.33,7726.75,8435.42,12.5,16.67,125,500.01,440.01,12.5,0,16.67,1320.05,60,280,900.03,2420.18,1816.77,4133.87,183.33,33.33,216.67,0,983.37,766.69
79.834,66.67,6851.37,7901.83,25,183.33,250,2062.63,920.03,12.5,0,0,1480.07,180,220,1283.38,1860.11,1983.46,5651,200,33.33,233.34,0,833.36,866.69
81.369,0,6251.14,6901.4,112.5,83.33,300,1812.6,480.01,0,0,0,1080.04,60,280,1033.37,1420.06,1750.1,4150.54,283.34,16.67,333.34,0,650.01,916.69
82.904,50,5976.05,6701.32,100,16.67,187.5,2450.18,1020.03,0,0,0,820.02,130,300,1150.04,1420.06,1400.06,5100.81,266.67,0,183.33,16.67,883.36,816.69
84.439,16.67,6701.32,7468.3,37.5,33.33,300,2950.26,980.03,0,12.5,0,1440.06,60,340,2566.87,520.01,2916.93,8468.91,616.68,50,150,0,1550.08,2100.15
85.974,116.67,10228.06,11370.46,87.5,0,112.5,512.51,420.01,25,0,0,440.01,20,280,1966.79,220,2916.93,8785.75,350,0,150,0,1533.41,1600.09
87.51,16.67,8577.15,10936.84,137.5,16.67,112.5,825.02,220,0,0,0,520.01,60,160,766.68,400,1300.05,3967.16,350,33.33,283.34,0,616.68,950.03
89.045,16.67,7526.66,8468.77,87.5,33.33,212.5,4313.05,940.03,12.5,25,16.67,2260.16,100,340,1166.71,1480.07,2016.79,5884.42,433.34,16.67,133.33,33.33,833.36,966.7
90.58,83.33,6401.2,6934.74,37.5,33.33,250,4488.09,1160.04,0,37.5,16.67,2100.13,90,400,1350.06,1060.03,2316.83,4834.06,133.33,0,116.67,33.33,900.03,1033.37
92.115,50,8051.9,7568.35,25,50,362.5,3000.27,1520.07,0,0,0,2020.12,100,280,1166.71,1600.08,2200.15,6034.47,433.34,16.67,150,0,766.69,950.03
93.65,16.67,6026.06,6334.51,100,16.67,137.5,3600.38,780.02,0,0,0,1240.05,90,120,1350.06,600.01,2583.54,6067.82,366.67,16.67,116.67,0,750.02,1133.38
95.185,66.67,4800.68,7601.69,62.5,83.33,125,1062.53,380,37.5,0,0,520.01,80,240,1500.07,660.01,2633.55,6651.38,466.67,33.33,216.67,0,883.36,1300.06
96.72,33.33,9527.66,10169.7,25,0,137.5,1112.54,520.01,12.5,0,0,940.03,20,120,1050.03,800.02,2700.23,5701.02,283.34,0,166.67,33.33,1116.71,1233.38
98.255,66.67,6426.21,7068.13,50,133.33,150,1500.07,520.01,0,0,0,1060.03,10,200,1116.71,680.01,1883.44,5117.49,383.34,50,50,16.67,933.36,1116.71
99.79,0,6951.42,9269.18,50,50,175,1350.05,900.02,0,0,16.67,840.02,0,120,1583.41,580.01,1966.79,5617.65,300,16.67,116.67,0,800.02,966.7
101.325,66.67,8151.95,7301.56,100,0,325,2125.13,1300.05,0,12.5,0,2320.16,80,160,1133.37,800.02,2466.86,5450.93,300,16.67,216.67,0,900.03,816.69
102.86,0,7651.72,7835.13,75,50,125,3350.33,1040.03,0,50,0,3400.35,70,320,1266.72,340,2033.46,6101.16,216.67,33.33,133.33,16.67,983.37,800.02
104.395,33.33,9052.4,6868.05,75,0,287.5,2212.64,1860.1,0,0,0,4620.65,20,220,2050.13,440.01,2833.58,7901.95,266.67,50,200,0,1466.74,1300.06
105.93,0,5525.9,6401.2,100,16.67,212.5,1712.59,1420.06,12.5,0,50,7681.79,60,440.01,1133.37,1380.06,2316.83,6117.84,500.01,33.33,183.33,0,1566.75,1333.39
107.466,83.33,9227.49,9536,125,150,162.5,2362.66,1340.05,0,0,0,3000.27,50,280,1283.38,200,1983.46,5450.93,366.67,0,150,16.67,966.7,500.01
109.001,50,7726.75,6868.05,37.5,0,325,1637.58,2580.2,0,12.5,0,6321.22,30,300,900.03,940.03,1650.09,5317.55,216.67,33.33,216.67,0,1666.76,1283.39
110.536,116.67,12354.47,7468.3,37.5,0,187.5,800.02,680.01,37.5,0,0,1840.1,50,200,1050.03,360,1950.12,4850.74,300,0,100,16.67,1316.72,816.69
112.071,50,24918.17,7735.09,12.5,50,187.5,1612.58,1420.06,0,0,0,6261.19,30,560.01,1933.45,480.01,2250.16,6951.51,433.34,33.33,216.67,0,3100.32,1750.1
113.606,50,11103.61,13672.14,50,33.33,25,412.51,560.01,25,0,0,840.02,10,280,1200.04,200,1783.43,3767.11,316.67,33.33,83.33,16.67,1316.72,850.02
115.141,33.33,9802.81,6501.24,87.5,16.67,112.5,725.02,980.03,12.5,0,0,5260.84,50,440.01,1400.06,660.01,1733.43,3667.09,333.34,16.67,116.67,16.67,1200.05,933.36
116.676,66.67,22840.27,6834.7,62.5,0,175,1450.06,2100.13,25,0,0,5380.88,100,440.01,1100.04,640.01,2100.14,6101.16,400.01,0,216.67,16.67,883.36,1000.03
