D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-95.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 02:57:45 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,125,0,0,0,100,0,0,0,0,0,2880.25,0,340,2333.5,960.03,2133.48,6651.38,283.34,33.33,33.33,0,716.68,1583.42
3.08,33.33,5550.9,7034.78,50,50,112.5,125,220,0,0,0,160,0,100,1233.38,120,1900.11,4867.41,183.33,66.67,133.33,0,783.35,850.02
4.615,16.67,4725.65,4900.7,62.5,66.67,62.5,225,240,0,12.5,0,280,20,40,1450.06,220,1716.76,4033.84,450.01,16.67,183.33,66.67,1116.71,1716.77
6.15,116.67,7026.45,8135.27,100,0,150,125,160,0,0,33.33,220,0,160,1066.7,900.03,2400.18,7718.53,383.34,0,83.33,16.67,966.7,1133.38
7.685,100,5876.01,7268.22,37.5,50,112.5,50,180,0,0,33.33,460.01,0,180,1333.39,280,2216.82,5684.34,400.01,16.67,166.67,16.67,566.68,1050.04
9.22,16.67,6201.13,8835.62,37.5,100,100,112.5,160,0,0,0,360,20,240,1400.06,200,2366.84,4784.05,166.67,0,200,16.67,766.69,883.36
10.755,16.67,6176.12,7001.44,12.5,33.33,162.5,275,260,12.5,0,0,580.01,0,220,1900.11,760.02,2400.18,6734.75,250,16.67,116.67,0,700.02,1050.04
12.29,33.33,5200.79,7268.22,50,0,125,62.5,160,0,0,0,160,10,180,1716.76,640.01,2650.22,6718.08,350,0,83.33,16.67,900.03,1200.05
13.826,166.67,8252,9302.54,87.5,83.33,125,75,220,0,0,0,320,20,200,1083.37,180,2583.54,5751.03,516.68,16.67,33.33,16.67,766.69,766.69
15.361,33.33,5700.95,6534.58,75,0,75,137.5,240,12.5,0,0,200,0,200,1066.7,60,1500.07,3750.44,250,0,166.67,0,483.34,716.68
16.896,0,8001.88,9202.48,75,50,100,100,460.01,0,0,0,640.01,0,200,1900.11,480.01,2333.5,8035.35,466.67,33.33,250,33.33,1033.37,1166.71
18.431,50,7526.66,7801.78,62.5,66.67,37.5,150,120,12.5,0,16.67,720.02,0,300,1600.08,360,2316.83,5767.71,250,116.67,200,50,1000.03,1066.7
19.966,33.33,5275.82,5634.26,37.5,0,175,87.5,120,12.5,0,0,320,20,80,750.02,140,1950.12,4884.08,116.67,16.67,200,16.67,700.02,1050.04
21.501,0,6451.22,6667.97,87.5,0,150,50,300,0,0,0,100,10,160,1050.03,240,1933.45,6351.26,233.34,16.67,83.33,16.67,883.36,850.02
23.036,66.67,6326.17,6768.01,62.5,66.67,150,62.5,360,0,0,16.67,240,20,160,766.68,220,1233.38,5200.85,333.34,33.33,150,16.67,733.35,950.03
24.571,33.33,3850.43,4834.02,12.5,50,87.5,112.5,120,0,0,0,60,10,100,1066.7,220,2183.48,4634,266.67,33.33,150,0,683.35,1133.38
