D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-7.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-04 19:46:44 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,16.67,400,33.33,0,83.33,25,0,0,0,0,66.67,4440.6,0,500.01,3500.38,1480.07,2866.92,7068.23,400.01,50,300,0,933.36,1133.38
3.08,50,7601.69,10736.71,175,33.33,100,1275.05,340,0,12.5,0,500.01,0,140,1983.45,300,2950.27,9853.04,566.68,50,233.34,16.67,1250.05,1633.42
4.615,50,11203.68,13071.67,75,116.67,125,125,180,12.5,0,0,220,30,200,1533.41,900.03,2383.51,7535.11,383.34,16.67,150,16.67,1550.08,1783.44
6.15,33.33,7951.85,10002.93,100,16.67,50,100,340,0,25,0,220,0,160,1800.1,1500.07,2550.2,8035.35,533.34,50,133.33,16.67,950.03,2066.81
7.685,66.67,14831.44,16441.26,87.5,33.33,87.5,275,500.01,0,0,33.33,580.01,30,420.01,2216.82,860.02,4834.06,10086.51,466.67,50,66.67,16.67,1150.04,1250.05
9.221,66.67,9077.41,15273.5,100,33.33,112.5,100,280,0,12.5,0,240,10,360,2066.8,660.01,2516.86,6784.77,266.67,16.67,233.34,16.67,1466.74,1300.06
10.756,66.67,9202.48,12004.22,37.5,50,150,175,400,12.5,0,0,320,70,180,1366.72,560.01,3033.62,7301.67,500.01,0,150,33.33,1033.37,1616.75
12.291,16.67,8527.13,11136.97,62.5,100,75,225,400,0,0,16.67,220,20,340,1450.06,500.01,2416.85,7551.78,683.35,66.67,183.33,16.67,1033.37,966.7
13.826,33.33,8402.07,11136.97,112.5,100,75,112.5,280,0,12.5,0,380,20,280,1716.76,680.01,3683.76,10770.29,433.34,33.33,216.67,0,1100.04,1733.43
15.361,33.33,10403.17,12237.72,25,0,87.5,150,220,0,25,0,400,0,220,2566.87,700.02,3033.62,8869.13,583.34,50,100,33.33,1083.37,1900.12
16.896,50,8427.08,9969.58,12.5,50,50,137.5,300,0,0,0,560.01,10,400,1716.76,420.01,3283.67,8252.13,300,0,183.33,16.67,1266.72,2233.5
18.431,116.67,15682.2,14105.83,75,33.33,87.5,312.5,240,0,0,0,940.03,20,560.01,1816.77,920.03,3850.46,9352.73,433.34,100,183.33,0,1083.37,1666.76
19.966,0,9202.48,12671.37,137.5,33.33,75,125,180,12.5,0,0,240,20,320,1216.71,360,2800.25,7151.6,283.34,16.67,200,16.67,1416.73,1600.09
21.501,50,9652.73,10069.64,175,33.33,100,62.5,480.01,25,0,0,660.01,30,500.01,2350.17,1140.04,3250.33,7351.69,483.34,50,133.33,33.33,1583.42,1533.41
23.036,16.67,9077.41,16007.51,75,0,62.5,75,320,12.5,0,0,400,30,240,1700.09,1060.03,2483.53,7635.16,483.34,16.67,383.34,16.67,1116.71,1900.12
24.571,66.67,10303.11,13572.07,150,0,125,262.5,480.01,0,0,0,480.01,0,220,1350.06,600.01,2733.57,6784.77,333.34,0,116.67,0,1250.05,1533.41
26.106,66.67,10978.53,12704.73,125,66.67,112.5,287.5,400,25,0,0,440.01,10,140,1900.11,780.02,2966.94,8702.37,433.34,33.33,66.67,16.67,966.7,883.36
27.641,50,7726.75,9169.13,125,66.67,212.5,275,300,0,0,33.33,620.01,30,640.01,2366.84,1160.04,2933.6,6934.84,316.67,0,166.67,33.33,1250.05,1483.41
29.177,116.67,8877.31,10136.34,37.5,33.33,125,200,400,0,0,0,220,30,200,1866.77,360,2783.58,6768.1,333.34,16.67,200,16.67,750.02,1283.39
30.712,0,11028.56,11937.51,87.5,50,87.5,250,160,0,0,0,460.01,0,540.01,2633.55,580.01,3317.01,8218.78,416.67,100,116.67,16.67,1450.07,1116.71
32.247,33.33,8452.09,10970.19,62.5,16.67,162.5,112.5,300,0,0,0,520.01,0,420.01,2083.47,780.02,2500.2,6459.64,383.34,0,83.33,0,950.03,1366.73
33.782,0,11153.64,13738.86,12.5,116.67,112.5,212.5,360,0,0,50,640.01,20,220,2166.81,560.01,3100.3,7918.63,383.34,66.67,183.33,16.67,1033.37,1316.72
35.317,50,8927.33,12904.88,187.5,116.67,50,75,300,0,0,0,420.01,60,200,1816.77,440.01,2933.6,8835.77,466.67,16.67,116.67,0,1483.41,1633.42
36.852,33.33,9152.45,11270.39,100,66.67,75,162.5,220,0,0,0,240,30,240,2083.47,420.01,2033.46,5667.67,400.01,66.67,116.67,66.67,1483.41,1533.41
38.387,50,11478.86,14572.89,137.5,33.33,112.5,262.5,220,0,0,16.67,400,0,220,1833.44,1120.04,2616.88,8585.64,716.68,66.67,166.67,33.33,983.37,800.02
39.922,16.67,9277.52,12404.51,75,100,125,175,320,12.5,37.5,0,480.01,30,180,2016.79,420.01,2983.61,7918.63,383.34,83.33,316.67,50,1316.72,1916.79
41.457,33.33,9277.52,11437.17,37.5,83.33,100,112.5,380,0,0,50,520.01,0,460.01,1533.41,1180.04,3767.11,9919.74,616.68,50,150,16.67,1416.73,1600.09
42.992,0,11203.68,13105.03,75,33.33,100,100,280,50,0,0,500.01,10,300,1716.76,460.01,2933.6,8452.24,500.01,16.67,83.33,50,933.36,1166.71
44.527,50,6876.38,11470.52,50,16.67,100,162.5,320,0,0,16.67,640.01,40,140,1316.72,420.01,3183.65,8002,566.68,33.33,116.67,16.67,1083.37,1683.43
46.062,33.33,9502.64,10703.36,62.5,16.67,100,125,180,0,0,0,400,20,220,2216.82,1500.07,4100.53,11170.57,500.01,50,116.67,66.67,1216.72,1783.44
47.597,116.67,11178.66,12638.02,112.5,133.33,125,287.5,160,12.5,0,0,480.01,30,160,1633.42,560.01,2766.91,8252.13,516.68,33.33,266.67,0,966.7,1266.72
49.133,83.33,9852.84,12771.45,125,50,87.5,100,380,12.5,0,16.67,260,40,180,1950.12,320,2633.55,7918.63,650.01,50,183.33,16.67,1166.71,1416.73
50.668,33.33,7626.7,9369.24,62.5,50,50,200,340,12.5,0,33.33,260,0,320,1333.39,720.02,2500.2,7284.99,500.01,33.33,150,33.33,1266.72,1716.77
52.202,66.67,13780.56,14806.42,37.5,83.33,112.5,312.5,380,0,0,0,880.02,30,220,1616.75,900.03,2466.86,9419.44,433.34,33.33,216.67,16.67,1333.39,1500.08
53.738,50,11779.06,15607.14,162.5,33.33,62.5,225,320,37.5,0,0,360,40,200,1683.42,800.02,2616.88,8052.03,550.01,16.67,133.33,16.67,1350.06,1666.76
55.273,116.67,12679.71,14773.06,137.5,100,87.5,125,240,12.5,0,0,140,30,220,2233.49,620.01,2816.91,8018.68,616.68,83.33,50,16.67,700.02,1150.04
56.808,33.33,9127.44,13939.03,112.5,50,125,162.5,360,0,0,0,660.01,10,220,1916.78,600.01,3100.3,8702.37,533.34,33.33,183.33,16.67,1350.06,1316.72
58.343,83.33,9977.92,12437.87,37.5,33.33,100,162.5,200,25,0,0,300,30,80,1483.4,180,2300.17,7601.81,483.34,33.33,116.67,16.67,1116.71,1433.4
59.878,0,10628.31,11503.88,37.5,100,75,237.5,300,0,0,33.33,380,30,240,1766.76,680.01,3016.95,6351.26,383.34,83.33,266.67,16.67,1000.03,1033.37
61.413,33.33,9527.66,14973.24,37.5,0,37.5,175,400,12.5,0,0,520.01,10,320,2283.49,1020.03,3767.11,8518.94,400.01,16.67,150,33.33,1066.7,1516.74
62.948,16.67,11378.79,17642.46,137.5,50,100,187.5,320,0,25,0,400,0,420.01,2266.83,940.03,3350.35,8352.18,400.01,0,116.67,50,1516.74,1483.41
64.483,133.33,9427.6,11337.1,75,116.67,25,237.5,380,25,0,16.67,320,20,100,1516.74,380,2500.2,8018.68,533.34,50,233.34,0,816.69,1250.05
66.018,33.33,9877.86,13004.96,50,83.33,37.5,137.5,520.01,12.5,25,16.67,300,20,100,1983.45,500.01,2983.61,8985.86,783.35,16.67,83.33,0,1166.71,1633.42
67.553,16.67,9152.45,13438.62,100,16.67,125,125,260,37.5,0,0,520.01,10,160,1383.39,600.01,2466.86,9286.03,433.34,66.67,166.67,0,1166.71,1250.05
69.089,83.33,7651.72,9802.82,150,100,75,237.5,200,25,12.5,0,360,20,220,2200.15,720.02,2733.57,9069.24,466.67,66.67,166.67,0,1450.07,1950.13
70.624,50,11478.86,12804.8,150,0,112.5,87.5,280,12.5,0,0,160,0,20,1433.4,660.01,2816.91,7901.95,616.68,16.67,283.34,16.67,1000.03,1133.38
72.159,66.67,11228.69,12237.72,75,66.67,125,200,220,12.5,0,0,220,0,140,1900.11,480.01,3216.99,6851.47,700.02,0,183.33,33.33,1216.72,2066.81
73.694,0,15281.84,20211.97,87.5,0,75,225,240,0,0,0,480.01,10,220,1866.77,440.01,2883.59,7951.98,633.35,66.67,133.33,50,1116.71,1383.4
75.229,33.33,8727.23,11203.68,87.5,83.33,137.5,187.5,340,12.5,0,0,240,40,200,1733.43,540.01,2550.2,9369.41,666.68,33.33,166.67,33.33,983.37,1633.42
76.764,16.67,11103.61,12571.3,200,83.33,125,162.5,220,12.5,12.5,0,480.01,10,220,2366.84,1440.06,3317.01,10720.26,416.67,83.33,216.67,0,1250.05,1650.09
78.299,50,9552.67,13505.34,62.5,116.67,187.5,137.5,440.01,12.5,0,0,260,10,80,1633.42,520.01,2600.21,8135.4,366.67,50,100,16.67,1033.37,1116.71
79.834,33.33,11028.56,13572.07,37.5,0,87.5,275,180,0,0,0,380,20,120,1700.09,300,3050.29,8018.68,516.68,66.67,150,0,883.36,1566.75
81.369,0,8927.33,10403.17,87.5,66.67,125,150,80,0,0,0,260,10,220,1116.71,480.01,3400.36,8518.94,283.34,116.67,200,33.33,1833.44,2250.17
82.904,50,7401.6,8135.27,87.5,83.33,87.5,300,400,12.5,0,0,180,30,120,2150.14,400,3317.01,9035.89,500.01,16.67,250,16.67,1216.72,1533.41
84.439,33.33,10378.15,10703.36,100,16.67,112.5,100,420.01,25,0,0,160,0,160,1816.77,660.01,3350.35,9786.33,416.67,33.33,150,33.33,950.03,1083.37
85.974,33.33,8402.07,10936.84,75,33.33,75,100,140,25,0,0,360,40,320,2016.79,480.01,3116.97,8752.4,366.67,33.33,200,16.67,1350.06,1483.41
87.509,16.67,9477.63,10670,75,66.67,0,200,180,12.5,0,0,340,50,40,2033.46,400,4150.54,10620.19,483.34,16.67,166.67,0,883.36,916.69
89.045,83.33,8352.04,11303.74,112.5,16.67,87.5,100,160,25,0,0,200,30,200,1533.41,380,3033.62,7901.95,433.34,50,250,16.67,1500.07,1400.07
90.58,66.67,11078.6,15140.05,100,0,112.5,87.5,140,0,25,0,220,10,220,1250.05,440.01,2650.22,7034.88,566.68,66.67,216.67,16.67,966.7,1250.05
92.115,50,11028.56,12437.87,87.5,50,75,137.5,160,0,0,0,240,40,220,1866.77,280,2416.85,7418.39,533.34,16.67,250,0,916.69,1633.42
93.65,16.67,9352.56,12037.58,87.5,16.67,150,125,440.01,25,0,0,200,20,180,1333.39,340,2533.53,7318.34,383.34,100,133.33,33.33,1116.71,1066.7
95.185,33.33,7476.64,11337.1,37.5,33.33,75,112.5,240,25,0,33.33,240,0,220,1150.04,360,1850.11,8118.73,383.34,16.67,100,0,1816.78,1750.1
96.72,66.67,11403.81,12838.16,87.5,100,125,137.5,240,0,0,0,80,10,220,1616.75,360,2950.27,7635.16,416.67,0,233.34,0,1016.7,1250.05
98.255,16.67,9152.45,11904.15,100,16.67,12.5,50,100,0,0,0,160,10,120,1916.78,420.01,2433.52,7951.98,666.68,0,200,16.67,1050.04,1133.38
99.79,0,8952.35,11470.52,100,16.67,37.5,62.5,100,0,0,16.67,160,10,200,1533.41,380,3116.97,7935.3,483.34,0,116.67,16.67,1083.37,1116.71
101.325,16.67,8627.18,9569.35,37.5,116.67,162.5,150,100,0,25,0,240,20,100,1533.41,220,3100.3,8468.91,450.01,33.33,133.33,33.33,1116.71,1116.71
102.86,16.67,8151.95,11603.95,100,50,37.5,187.5,180,25,12.5,0,360,10,380,1600.08,440.01,2166.81,6668.06,266.67,16.67,133.33,16.67,1366.73,1266.72
104.395,50,8502.12,8969.02,225,100,112.5,100,160,0,0,16.67,320,10,200,1950.12,420.01,4100.53,9269.35,433.34,83.33,266.67,16.67,950.03,1216.72
105.93,33.33,7026.45,9202.48,37.5,16.67,87.5,87.5,180,0,12.5,0,280,30,220,1666.75,360,2816.91,9169.3,416.67,0,200,16.67,1200.05,1600.09
107.465,83.33,9752.78,13905.67,62.5,33.33,100,237.5,160,0,0,0,180,20,140,2400.18,260,3567.06,8902.48,450.01,16.67,83.33,50,866.69,1150.04
109.001,116.67,6801.36,9636.06,112.5,50,150,100,180,0,0,0,380,20,160,1700.09,440.01,2850.25,9469.47,433.34,16.67,150,33.33,1200.05,1366.73
110.536,33.33,9377.58,11970.87,25,100,212.5,150,440.01,0,0,0,340,0,120,1433.4,260,2416.85,8585.64,633.35,33.33,116.67,0,1283.39,1550.08
112.071,66.67,7301.56,11103.61,112.5,50,62.5,112.5,320,0,0,0,320,0,200,1816.77,200,2900.26,8268.81,516.68,66.67,200,33.33,1083.37,1650.09
113.606,33.33,9227.49,11637.3,62.5,16.67,125,62.5,200,0,37.5,0,180,10,180,1333.39,400,2733.57,7234.97,316.67,33.33,283.34,16.67,966.7,1283.39
115.141,50,7676.73,11403.81,87.5,0,112.5,137.5,240,0,0,0,200,20,240,2133.47,220,2950.27,7468.41,250,33.33,216.67,33.33,950.03,1133.38
116.676,33.33,9527.66,13438.62,112.5,116.67,75,100,80,25,12.5,0,280,10,200,1516.74,180,2933.6,7168.27,483.34,50,216.67,33.33,1050.04,1200.05
118.211,16.67,8001.88,10536.59,50,33.33,112.5,100,140,0,0,0,240,30,60,1833.44,540.01,2600.21,6267.9,483.34,33.33,116.67,0,866.69,1183.38
119.746,66.67,11653.98,14606.25,62.5,0,125,100,140,0,0,0,180,10,120,1666.75,240,2566.87,7051.55,500.01,16.67,250,0,1033.37,1333.39
121.281,0,8051.9,9702.76,25,83.33,200,162.5,200,0,0,0,280,0,180,1933.45,440.01,2750.24,6668.06,416.67,0,200,16.67,1100.04,1600.09
